,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
339180,1 Signal Squadron,4,5,5,10,2013-02-06,52.376002,-1.270896
339181,501 Club (30th Signal Regiment),4,10,10,0,2012-02-15,,
339182,Abbey News,3,10,10,10,2014-03-24,52.377841,-1.250152
339183,Abbots Farm Pre-school Playgroup,4,0,0,10,2014-03-11,52.366658,-1.229354
339184,Abbotts Farm Infant,5,5,5,0,2014-12-15,52.366658,-1.229354
339185,Abbotts Farm Junior School,5,5,5,5,2014-09-30,52.366658,-1.229354
339186,AbiJac's Cakery,5,5,5,5,2013-10-07,,
339187,Action Snax,5,5,5,5,2013-11-25,52.361552,-1.211586
339188,Admirals Court,4,10,5,5,2013-01-02,52.364561,-1.2937
339189,Age Concern Birmingham,5,0,5,5,2013-11-08,,
339190,Airie Ltd T/A Cheese on the Green,5,5,0,0,2014-05-27,52.358979,-1.290823
339191,Akshar General Store,1,0,15,20,2014-01-13,52.39055,-1.418939
339192,Alan's Icecream,5,5,5,5,2014-08-06,,
339193,Aldi Stores,5,5,5,5,2013-07-15,52.359923,-1.227709
339194,Aldi Stores Ltd,5,5,5,5,2013-12-02,52.401889,-1.24435
339195,Alexandra Arms,3,10,10,10,2014-12-11,52.374051,-1.257899
339196,All Nations Supermarket,3,10,10,10,2014-12-24,52.373875,-1.259826
339197,Alliance in Partnership,5,5,5,5,2013-06-13,52.371283,-1.255154
339198,Alma Lodge Hotel,3,10,10,5,2015-01-08,52.373343,-1.259673
339199,Alma Supermarket,AwaitingInspection,nan,nan,nan,,52.372237,-1.25668
339200,Andrew Sage - Lime Tree Village,5,5,0,0,2014-07-22,52.352362,-1.30288
339201,Ansty (WARWICKSHIRE) Club & Institute,5,5,5,5,2013-12-09,52.446909,-1.416977
339202,Ansty Golf Centre,4,10,5,5,2014-03-12,52.439628,-1.392256
339203,Argos Distributors Limited,Exempt,nan,nan,nan,2014-10-06,52.373015,-1.263263
339204,Arnie's Batch Bar,4,10,5,5,2014-01-27,52.374888,-1.279845
339205,Asda Cafe,5,5,0,5,2014-04-29,52.357831,-1.209112
339206,Asda Stores Ltd,5,5,5,5,2013-03-05,52.372699,-1.26315
339207,Asda Stores Ltd,5,5,5,5,2013-01-07,52.371752,-1.265487
339208,Ashlawn Newsagents,4,5,5,10,2013-07-19,52.359077,-1.237268
339209,Ashlawn School,4,5,5,10,2015-01-12,52.357804,-1.228084
339210,Ashoka Brasserie,3,10,10,5,2014-10-22,52.360839,-1.230395
339211,Ashton Lodge Hotel,4,5,5,10,2013-01-24,52.442769,-1.318521
339212,Asia Spice,5,5,5,5,2013-09-22,52.381572,-1.301451
339213,Autograph - the food people,5,0,5,5,2013-05-20,52.395343,-1.271341
339214,Avenance Catering at Volvo Parts Corporation,5,5,5,5,2014-04-08,52.391713,-1.258705
339215,Avon Mill Tavern,5,5,5,0,2013-07-16,52.381733,-1.264234
339216,Avon Park School,5,5,5,5,2014-03-17,52.360238,-1.236074
339217,B&M Bargains,4,10,5,5,2012-05-17,52.373539,-1.263636
339218,Bacco Lounge,5,5,5,5,2014-05-23,52.373808,-1.260738
339219,Badgers Tea Room,5,5,5,5,2014-04-14,52.38021,-1.442845
339220,Bar 29,4,10,5,5,2014-05-22,52.37174,-1.263475
339221,Barakah,3,10,10,5,2013-09-05,52.376237,-1.255262
339222,Bargain Booze,1,5,5,20,2014-03-04,52.390447,-1.244707
339223,Bargain Booze,5,5,5,5,2013-07-15,52.372237,-1.25668
339224,Barley Mow,5,5,5,5,2014-04-15,52.391117,-1.28299
339225,Barnacles Restaurant,5,5,5,5,2014-04-01,52.512842,-1.359581
339226,Barracuda Fish & Chips,3,10,10,5,2013-07-23,52.376042,-1.275875
339227,Bawnmore Infant School/Club,5,5,5,0,2014-10-13,52.35399,-1.280625
339228,BB S Catering,4,5,5,10,2013-08-08,,
339229,Beijo Bebidas,5,5,5,5,2012-10-10,,
339230,Bell & Barge Harvester,5,5,5,0,2013-02-05,52.390943,-1.278085
339231,Bell Inn,5,5,5,5,2013-09-23,52.442769,-1.318521
339232,Bell Inn,3,10,10,10,2013-05-10,52.358195,-1.215111
339233,Ben Care Centre,5,5,0,0,2014-07-18,52.411211,-1.340309
339234,Benn Hall,5,5,5,5,2014-05-30,52.376139,-1.264004
339235,Benn Partnership Centre,5,5,5,0,2015-02-03,52.37681,-1.254826
339236,Bestway Panacea Healthcare Ltd,5,0,0,0,2014-05-13,,
339237,Bex's Sweet Treats,4,10,5,5,2013-07-03,,
339238,Bharat Sevak Samaj (Indian Assoc.),4,5,10,5,2014-03-19,52.374383,-1.269321
339239,Bill's Deli,3,10,10,5,2014-03-27,52.377352,-1.395564
339240,Bilton Bowling Club,4,0,10,0,2014-04-15,52.359125,-1.288295
339241,Bilton C of E Junior School,5,5,0,0,2013-07-16,52.351705,-1.281852
339242,Bilton Co-Op,5,5,0,0,2014-04-23,52.359441,-1.291433
339243,Bilton Evangelical Church,5,5,5,5,2013-09-22,52.35898,-1.294083
339244,Bilton Fish Bar,4,5,5,10,2013-07-30,52.358979,-1.290823
339245,Bilton Grange Preparatory School,5,5,5,0,2014-09-03,52.342249,-1.282049
339246,Bilton Grange School,5,5,5,5,2013-02-27,52.342041,-1.278911
339247,Bilton Infant School,5,5,0,0,2014-04-08,52.358452,-1.291463
339248,Bilton Infant School Before and After School Club,5,5,5,5,2014-04-08,52.358452,-1.291463
339249,Bilton School Academy,5,5,5,0,2014-04-09,52.364594,-1.29765
339250,Binley Woods House,5,5,5,5,2013-01-31,52.394359,-1.418213
339251,Binley Woods Primary School,5,5,5,0,2013-04-22,52.391709,-1.411371
339252,Binley Woods Service Station,5,5,5,5,2015-01-08,52.388744,-1.439622
339253,Birdingbury Club,3,10,10,5,2013-11-14,52.311572,-1.368385
339254,Bit of a Treat Limited,3,10,5,10,2014-04-16,52.366304,-1.437659
339255,Bizzy Tots Day Nursery,5,5,5,5,2014-02-03,52.371795,-1.252311
339256,Bizzy Tots Nursery (2),5,5,5,5,2014-03-21,52.360418,-1.289376
339257,Black Swan,3,10,10,10,2014-02-24,52.3727,-1.26315
339258,Blacksmith's Arms,3,10,10,10,2014-02-14,52.365639,-1.433996
339259,Blooms Rugby Garden Centre,5,5,5,5,2013-03-14,52.342448,-1.344195
339260,Blue Bell Woods Day Nursery,5,0,0,0,2014-05-15,52.392896,-1.42439
339261,Blue Jay Bakery,5,5,5,5,2013-10-08,,
339262,Blue Pig,3,10,10,10,2013-08-08,52.486993,-1.370765
339263,Blue Windmill Nursery,5,5,0,5,2015-01-16,52.37194,-1.282919
339264,Boat Inn,4,10,5,0,2014-09-09,52.305496,-1.365274
339265,Boat Inn,5,5,5,5,2012-08-14,52.391117,-1.28299
339266,Bocadillos,5,5,5,5,2013-04-02,,
339267,Bombay Tandoori,3,10,10,10,2014-02-19,52.372601,-1.260376
339268,Booker Cash & Carry,4,10,5,0,2012-07-13,52.373719,-1.284198
339269,Boots The Chemist (1),5,5,5,5,2013-01-02,52.373015,-1.263263
339270,Boots The Chemist (2),5,0,0,0,2014-10-07,52.385234,-1.259195
339271,Boughton Leigh Children's Centre,5,5,5,5,2013-04-17,52.390447,-1.244707
339272,Boughton Leigh Infant School,5,5,0,0,2014-03-11,52.390447,-1.244707
339273,Boughton Leigh Junior School,5,5,5,5,2013-07-11,52.390447,-1.244707
339274,Boughton Road Spar,4,5,5,10,2013-07-19,52.385532,-1.249317
339275,Bow Fell Spar,5,5,5,5,2015-01-20,52.390447,-1.244707
339276,Bramcote Golf Driving Range,4,10,5,5,2014-01-15,52.488274,-1.388758
339277,Bramcote Waters Golf Course,5,5,5,5,2014-05-06,52.488274,-1.388758
339278,Brandon Club,5,5,5,5,2014-02-25,52.384041,-1.400791
339279,Brandon Hall Hotel,5,5,5,5,2013-01-23,52.38307,-1.406255
339280,Brandon Wood Farm,5,5,5,5,2013-03-12,52.38261,-1.418602
339281,Brandon Wood Golf Course,3,10,10,10,2014-05-08,52.38261,-1.418602
339282,Brazilian Trufles,4,5,5,10,2012-10-31,,
339283,Bretford Cycling Speedway Club (rear of Village Hall),Exempt,nan,nan,nan,2015-01-08,52.389301,-1.376592
339284,Brian's Catering Services at Makins Fishery,5,5,5,5,2013-04-29,,
339285,Bridge 66 Tea Rooms,3,5,10,10,2013-07-16,,
339286,Bridget Street Post Office,Exempt,nan,nan,nan,2012-07-03,52.37446,-1.272992
339287,Brinklow Community Hall,5,5,5,5,2013-04-17,52.410943,-1.361968
339288,Brinklow Fish Bar,1,10,5,20,2014-02-13,52.410814,-1.361309
339289,Brinklow House,5,5,5,5,2013-09-25,52.410814,-1.361309
339290,Brinklow Stores Ltd,5,5,5,5,2013-11-04,52.410943,-1.361968
339291,Broad Street RFC 1,5,5,5,5,2013-01-31,52.395109,-1.424537
339292,Brooke School,5,0,5,0,2013-10-08,52.360098,-1.275313
339293,Brookes Restaurant & Coffee Ho,3,10,10,10,2013-08-07,52.373473,-1.260244
339294,Brookside Dragons,5,0,5,5,2013-09-04,52.376806,-1.396041
339295,Brookside Stores,5,5,5,5,2014-02-18,52.34937,-1.401803
339296,Brownsover Community School,5,0,0,5,2013-09-25,52.394599,-1.241624
339297,Brownsover Fish Bar,5,5,5,5,2014-05-12,52.390447,-1.244707
339298,Brownsover Hall Hotel,4,10,5,5,2014-02-10,52.393539,-1.256029
339299,Buddie's Fried Chicken,5,5,5,5,2014-12-30,52.372237,-1.25668
339300,Building Blox After School Club,5,0,0,0,2014-03-26,52.36897,-1.276431
339301,Bull,5,0,0,5,2013-09-25,52.37174,-1.263475
339302,Bull Inn,5,5,5,5,2013-12-07,52.38257,-1.22226
339303,Bulls Head,4,5,10,5,2013-09-04,52.410593,-1.36531
339304,Bulls Head,4,10,5,0,2014-04-11,52.487478,-1.368947
339305,Bungalow Nurseries,5,5,5,0,2013-01-02,52.346719,-1.359032
339306,Busy Bees Nursery,5,0,5,0,2014-03-25,52.363924,-1.295414
339307,Butlers Leap,5,0,0,0,2013-07-12,52.377187,-1.237809
339308,Cafe De France,AwaitingInspection,nan,nan,nan,,52.376282,-1.255232
339309,Cafe Vin Cinq,3,10,10,10,2014-07-31,52.371359,-1.262996
339310,Caffe Nero,5,5,5,0,2013-07-11,52.372656,-1.261961
339311,Caffe Vita Limited,5,5,5,5,2014-09-29,52.371359,-1.262996
339312,Cake Anna Creative Cakes,5,5,5,5,2014-09-10,,
339313,Cake My Day Limited,3,5,10,10,2013-02-07,,
339314,Cake Off,AwaitingInspection,nan,nan,nan,,52.400293,-1.237969
339315,Cakes by Sue,5,0,5,5,2012-10-12,,
339316,Cakes Fabulous Cakes,5,5,5,0,2012-10-10,,
339317,Calcutt Boats Ltd,5,5,5,5,2012-07-03,52.2638,-1.326556
339318,Caldecote Day Nursery,5,5,5,5,2014-12-16,52.377477,-1.260809
339319,Caldecott Arms,5,5,5,5,2014-08-11,52.379515,-1.307947
339320,Caldecott Park Bowls Club,5,0,5,0,2012-07-03,52.378055,-1.259785
339321,Cambridge Diet Business,Exempt,nan,nan,nan,2013-01-02,,
339322,Canel Chef,5,5,5,0,2014-04-09,52.365722,-1.211394
339323,Canton Chef,3,10,10,10,2013-12-29,52.358195,-1.215111
339324,Care Through the Millennium (Aspen House),5,5,5,5,2012-05-31,52.336144,-1.288004
339325,Care Through The Millennium (Maple House),5,5,0,5,2012-05-31,52.336144,-1.288004
339326,Care Through the Millennium (Redwood House),5,5,5,5,2012-05-31,52.336144,-1.288004
339327,Carlton Hotel,5,5,5,5,2014-01-08,52.375396,-1.255805
339328,Casa De Tapas,3,10,10,10,2011-03-16,52.377352,-1.265277
339329,Catermasters Contract Catering Ltd.,2,15,0,0,2014-10-22,52.367133,-1.449515
339330,Cawston Chinese Chef,5,0,5,0,2013-08-13,52.360732,-1.302895
339331,Cawston Grange Primary School,5,5,5,0,2014-10-20,52.360732,-1.302895
339332,Celebration Cascades,5,5,5,5,2012-10-02,,
339333,Central Cafe,3,10,10,10,2014-04-29,52.373539,-1.263636
339334,Central Park - Brewers Fayre,5,5,5,0,2015-01-22,52.401889,-1.24435
339335,Central Stores,5,5,5,5,2012-04-19,52.401851,-1.245365
339336,Charlton House Catering (Airwave Communications),5,5,0,0,2014-03-26,52.401086,-1.23553
339337,Chartwells at Bradley House (Rugby School),5,5,0,5,2013-04-25,52.368103,-1.25979
339338,Chartwells at Collingwood Centre,5,5,0,0,2013-09-10,52.367123,-1.26126
339339,Chartwells at Cotton House,5,5,0,0,2015-01-19,52.369713,-1.25709
339340,Chartwells at Dean House (Rugby School),5,5,5,0,2013-03-21,52.369896,-1.260553
339341,Chartwells at Griffin House,5,0,5,0,2014-05-01,52.368906,-1.258851
339342,Chartwells at Kilbracken House,5,5,0,0,2014-03-10,52.366164,-1.26041
339343,Chartwells at Michell House,5,5,5,0,2013-05-24,52.37073,-1.260172
339344,Chartwells at Rupert Brooke House,5,5,5,0,2013-03-20,52.368906,-1.258851
339345,Chartwells at School Field House (Rugby Scho,5,5,5,0,2015-01-26,52.368185,-1.261448
339346,Chartwells at School House (Rugby School),5,5,5,0,2013-09-09,52.370416,-1.263218
339347,Chartwells at Sheriff House Rugby School,5,0,0,0,2013-09-05,52.367448,-1.260051
339348,Chartwells at Southfield House,5,5,5,5,2013-09-10,52.368906,-1.258851
339349,Chartwells at Sports Cafe,5,5,0,0,2014-05-09,52.368906,-1.258851
339350,Chartwells at Stanley House (Rugby School),5,5,5,0,2013-09-09,52.368981,-1.260759
339351,Chartwells at the Tuck Shop Rugby School,5,5,0,0,2014-05-09,52.368185,-1.261448
339352,Chartwells at Town House,5,5,5,0,2014-10-14,52.368906,-1.258851
339353,Chartwells at Tudor House (Rugby School),5,5,0,0,2013-09-05,52.368513,-1.259343
339354,Chartwells at Whitelaw House,5,5,0,0,2014-03-10,52.36987,-1.259202
339355,Chen's Takeaway,4,10,5,5,2014-10-23,52.377747,-1.248126
339356,Cherry Trees Residential Home,5,5,5,5,2013-05-15,52.356127,-1.271296
339357,Chimney Residential Care Home,5,5,5,0,2014-01-24,52.35718,-1.286153
339358,China Gardens,5,5,5,5,2014-03-27,52.390447,-1.244707
339359,China Palace,3,10,10,10,2014-08-13,52.372412,-1.270455
339360,Chinese Tonight,1,10,10,20,2014-03-24,52.39055,-1.418939
339361,Chipstop,3,10,10,10,2013-06-24,52.36117,-1.231476
339362,Chopsticks House,3,10,10,10,2013-09-25,52.381572,-1.301451
339363,Church Street Mini-Market,4,5,5,10,2013-08-14,52.372419,-1.258558
339364,Cineworld,5,5,5,5,2014-10-07,52.385234,-1.259195
339365,Cinnamon & Marmalade,5,0,0,0,2014-06-27,52.373239,-1.260218
339366,Cinnamon Lounge,5,5,5,5,2013-12-04,52.337186,-1.28922
