,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
235295,"""DOLLY""",4,0,0,10,2013-06-13,,
235296,1 The Lawn,5,0,0,5,2011-06-02,50.729686,-1.16742
235297,103 B&B,4,0,0,10,2011-07-05,50.756419,-1.301301
235298,105,5,0,0,5,2011-05-17,50.758469,-1.305779
235299,3 Riviera,5,0,0,0,2013-01-24,50.593458,-1.20838
235300,31 Carters Avenue,4,5,5,10,2014-06-04,,
235301,40 Venner Avenue,5,0,0,0,2013-04-29,50.738517,-1.310906
235302,44 Tapas Bar,4,5,10,5,2014-08-27,50.691618,-1.312117
235303,99p Stores Limited,5,5,5,5,2013-12-09,50.699209,-1.297308
235304,AB News,Exempt,nan,nan,nan,2012-01-17,50.725103,-1.16413
235305,Abbeyfield Bembridge,5,0,0,5,2011-11-10,50.688027,-1.086447
235306,Abbeyfield Carisbrooke,5,0,0,5,2011-02-11,50.69144,-1.317004
235307,Abbeyfield Cowes,4,5,10,5,2014-11-03,50.764553,-1.299195
235308,Abbeyfield Ryde Society Ltd Sheltered Housing,4,0,0,10,2011-01-10,50.727334,-1.169233
235309,Abbeyfield Society Sheltered Hosuing,4,0,0,10,2011-01-10,50.727334,-1.169233
235310,Abbeyfield Yarmouth Society,5,0,0,0,2011-11-14,50.705578,-1.495814
235311,Abingdon Lodge,4,0,0,10,2011-07-19,50.726152,-1.166279
235312,Acacia Residential Home,5,5,0,5,2014-11-10,50.634158,-1.174312
235313,Adgestone Vineyard,Exempt,nan,nan,nan,2014-08-11,50.675949,-1.155549
235314,Afton Park,3,10,5,10,2013-08-09,50.676208,-1.506488
235315,Age Concern Day Centre - Shanklin Group,5,5,0,5,2013-12-13,50.63278,-1.179158
235316,AJ's Takeaway,5,5,5,5,2014-07-30,50.633369,-1.175923
235317,Albany Lodge Catering Franchise - Newport Masonic Club,5,0,0,0,2013-11-28,50.700368,-1.296994
235318,Albert Cottage Hotel,5,0,0,5,2014-09-24,50.753202,-1.278199
235319,Albion Hotel,4,10,0,0,2013-06-26,50.669838,-1.512031
235320,Aldi Stores Limited,5,0,0,5,2013-10-11,50.746138,-1.30847
235321,Ale & Oyster,4,5,0,10,2014-03-13,50.593325,-1.209993
235322,Alisons Cakes,5,0,5,5,2012-03-09,,
235323,All About Catering,5,5,0,0,2013-12-05,50.754287,-1.30886
235324,All About Catering,4,5,5,10,2013-05-08,50.750039,-1.309802
235325,All About Catering Limited,4,5,5,10,2013-09-10,50.766027,-1.301924
235326,All at C,Exempt,nan,nan,nan,2015-01-22,,
235327,All Saints CE Primary School,5,5,5,5,2014-12-08,50.682498,-1.520265
235328,All Saints Parish Church,Exempt,nan,nan,nan,2011-11-16,50.633049,-1.256809
235329,All Seasons Flowers & Gifts,Exempt,nan,nan,nan,2015-02-05,50.630446,-1.178491
235330,Allens Stores - Nisa,4,0,0,10,2012-07-24,50.720672,-1.169521
235331,Altavia Hotel,5,5,5,0,2013-07-19,50.652569,-1.159547
235332,Alvington Manor Farm B&B,4,5,0,10,2011-05-18,50.695273,-1.326689
235333,Amabi,5,0,0,5,2014-09-26,50.7593,-1.294495
235334,Amazon World,4,0,5,10,2013-04-04,50.655257,-1.218829
235335,Ambassador Snooker Club,5,5,5,5,2014-11-25,50.702123,-1.351542
235336,Amy's Cupcakes,5,0,0,5,2013-02-27,,
235337,Ancona Residential Care Home,5,5,5,5,2015-01-16,50.672761,-1.514237
235338,Angel in the Kitchen,4,0,5,10,2013-06-04,50.688422,-1.090941
235339,Angel in the Kitchen at Sir Max Aitken Museum,5,5,5,5,2012-03-27,50.764007,-1.298083
235340,Ann Summers Limited,Exempt,nan,nan,nan,2013-06-14,50.698899,-1.294977
235341,Annie's B&B,5,0,0,0,2015-02-04,50.761226,-1.285874
235342,Apollo Theatre,5,0,0,5,2012-09-22,50.699669,-1.293039
235343,Apple Tree Takeaway,5,0,0,5,2014-06-21,50.688138,-1.419784
235344,Appleview Fruit Farm,5,0,0,0,2011-11-09,50.628877,-1.271126
235345,Appley Beach Cafe,4,5,10,5,2013-07-03,50.728137,-1.143517
235346,Appley Beach Cafe - Mobile,4,0,10,5,2014-09-05,,
235347,Appley Manor Hotel,5,5,5,5,2013-07-10,50.723722,-1.141161
235348,Appuldurcombe Caf̩ (franchise),5,0,0,5,2013-07-17,50.618995,-1.226582
235349,Appuldurcombe Gardens Holiday Park,5,0,0,5,2014-03-20,50.618995,-1.226582
235350,Appuldurcombe Heritage,5,0,0,5,2011-04-20,50.616919,-1.233698
235351,Arcade Convenience,5,0,5,5,2014-03-24,50.762833,-1.297235
235352,Arndale B&B,4,0,0,10,2010-04-23,50.633755,-1.254691
235353,Arreton Bed and Breakfast,5,0,0,0,2011-02-16,50.682577,-1.515537
235354,Arreton Community Centre,5,5,0,0,2012-09-22,50.675515,-1.241533
235355,Arreton Manor Guest House,4,0,0,10,2010-08-18,50.678064,-1.246361
235356,Arreton Post Office,5,5,5,5,2013-08-14,50.671673,-1.23435
235357,Arreton St George's CE (Aided) Primary School,5,5,5,5,2014-12-11,50.675515,-1.241533
235358,As a part of the Isle of Wight Country Market,5,0,0,5,2012-09-22,,
235359,As a part of the Isle of Wight Country Market Ltd,5,0,0,0,2015-01-30,,
235360,As a part of the Isle of Wight Country Markets,5,0,0,0,2013-04-23,,
235361,As a part of the Isle of Wight Country Markets,4,0,5,10,2011-03-24,,
235362,As a part of the Isle of Wight Country Markets,5,0,0,0,2012-02-23,,
235363,Asia Fusion Express,4,10,5,5,2013-05-04,50.759293,-1.296225
235364,Asia Fusion Restaurant,4,10,10,0,2014-10-01,50.645685,-1.168919
235365,Atholl Court Guest House,5,5,0,5,2012-09-22,50.633612,-1.178422
235366,atsarahshouse.com,5,5,0,0,2012-10-04,50.595475,-1.204828
235367,Autumn House,5,5,5,5,2014-10-22,50.657412,-1.150264
235368,Avenue Road Chippy,5,5,5,5,2014-08-21,50.65804,-1.150055
235369,Avenues,5,0,0,0,2010-04-26,50.683025,-1.526007
235370,B&Q Cafe,5,0,0,5,2013-04-25,50.707461,-1.298077
235371,Baan Thai Restaurant,5,0,0,0,2013-09-03,50.765005,-1.299486
235372,BAE Systems Cowes,5,0,0,0,2014-09-24,50.746138,-1.30847
235373,Bagel Wrap Coffee House,5,5,0,5,2013-11-14,50.731644,-1.162129
235374,Bahar Tandoori,1,5,15,20,2015-01-14,50.763693,-1.298201
235375,Balti King,3,5,10,10,2014-02-14,50.724774,-1.228625
235376,Banana Tree,5,0,0,0,2014-06-12,,
235377,Bandstand Ice Cream Kiosk,5,0,0,5,2014-08-14,50.659875,-1.141562
235378,Baptist Church Hall,Exempt,nan,nan,nan,2012-09-22,50.655931,-1.155596
235379,Barnaby's Licensed Restaurant,5,5,0,0,2014-07-31,50.653376,-1.155458
235380,Barton Post Office Stores,4,0,5,10,2011-06-20,50.744651,-1.314147
235381,Barton Primary School - Out of Hours,4,0,5,10,2011-01-26,50.653209,-1.232726
235382,Barton Primary School & Early Years Centre,5,5,5,5,2015-01-09,50.698871,-1.285943
235383,Bayshore Hotel,5,0,0,5,2014-04-10,50.65286,-1.156217
235384,Baywatch on the Beach,4,5,10,5,2013-05-29,50.695744,-1.099252
235385,BBH,4,5,10,5,2012-05-09,,
235386,Beach Cafe,5,0,0,0,2014-08-03,50.577783,-1.28923
235387,Beach Gardens Cafe,3,10,5,10,2014-09-15,50.653541,-1.154691
235388,Beaufort House,5,0,5,0,2013-09-12,50.655151,-1.159628
235389,Beaulieu House Respite Unit,5,5,0,5,2014-01-27,50.710658,-1.281133
235390,Bedford Lodge,4,5,10,5,2014-07-30,50.626096,-1.177478
235391,Beerlays Cottage,5,0,0,0,2013-05-09,50.600776,-1.28008
235392,Begg's Bake House,5,0,0,0,2013-05-09,,
235393,Bellamy's,5,0,0,0,2013-03-05,50.654976,-1.152911
235394,Bembridge Bakery,5,5,5,5,2014-10-23,50.690633,-1.088548
235395,Bembridge Bowling Club,5,0,0,0,2013-05-07,50.687415,-1.087521
235396,Bembridge CE Primary School,5,0,0,0,2013-12-11,50.685395,-1.082265
235397,Bembridge Coast Hotel,5,5,5,5,2014-08-04,50.685576,-1.07098
235398,Bembridge Methodist Hall,5,0,0,5,2012-07-02,50.687014,-1.083466
235399,Bembridge Primary School - Fruit and Veg,Exempt,nan,nan,nan,2012-03-12,50.685597,-1.083974
235400,Bembridge Sailing Club,5,5,5,5,2014-08-09,50.69217,-1.094111
235401,Bembridge Village Hall,Exempt,nan,nan,nan,2011-11-22,50.690633,-1.088548
235402,Bembridge Youth & Community Centre,Exempt,nan,nan,nan,2011-12-02,50.685333,-1.085806
235403,Ben and Jo Bowerman,4,10,0,10,2013-06-13,,
235404,Bengal Palace,1,10,10,20,2014-12-04,50.690994,-1.289078
235405,Bengal Palace - Outside/Mobile Catering,1,10,15,20,2014-08-14,,
235406,Berkeley Court Hotel,5,0,0,5,2013-10-18,50.634456,-1.17326
235407,Bernay Bed and Breakfast,5,0,0,0,2013-02-21,50.656943,-1.152593
235408,Bertram Lodge,5,0,0,5,2014-06-04,50.656006,-1.159726
235409,Besty & Spinky's,5,5,5,5,2013-08-21,50.593327,-1.206235
