,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
889,2010 Cafe Diner Ltd,5,5,0,5,2014-02-13,51.58693,0.506068
890,99p Shop,Exempt,nan,nan,nan,2013-01-15,51.569729,0.457022
891,99p Store,5,5,5,0,2014-02-25,51.61291,0.520399
892,99p Stores,5,5,5,5,2011-03-24,51.569515,0.460373
893,99p Stores Ltd,5,5,0,5,2014-04-22,51.570408,0.457247
894,A & A Mobile Cafe,AwaitingInspection,nan,nan,nan,,,
895,A & R Stores,Exempt,nan,nan,nan,2013-03-19,51.582342,0.486703
896,A A Pharmacy,Exempt,nan,nan,nan,2012-07-23,51.582342,0.486703
897,A Piece of Cupcake,5,5,5,5,2011-08-31,,
898,A.J.A. Tyler Retail Foods,4,5,5,10,2013-02-20,51.566324,0.50404
899,Abacus Primary School,5,0,0,0,2014-03-10,51.600538,0.535714
900,Abbeyfield Archer House,Exempt,nan,nan,nan,2013-03-19,51.620399,0.415753
901,Abbeyfield House,5,0,0,0,2014-03-19,51.570333,0.48599
902,Abbeyfield Society Basildon,5,0,0,5,2014-03-24,51.588533,0.449332
903,Abi's 2 Takeaway,5,5,5,5,2014-03-24,51.614127,0.521535
904,Abi's Catering Supplies,2,15,10,10,2012-11-22,51.585593,0.489032
905,Adams Fish Bar,5,5,0,5,2013-01-09,51.57323,0.441812
906,After Hourz,Exempt,nan,nan,nan,2012-11-08,51.583141,0.534254
907,Ahkm Leisure Ltd,4,10,5,5,2013-10-31,,
908,Akash,2,15,10,10,2014-06-11,51.574739,0.422842
909,Aldi,5,0,0,0,2014-03-26,51.614249,0.522567
910,Aldi Stores Limited,5,0,5,0,2014-07-28,51.566324,0.50404
911,Ales By Mail Limited,5,0,0,0,2014-07-09,51.630472,0.413976
912,Allcures,Exempt,nan,nan,nan,2014-01-27,51.575579,0.467528
913,AMALGAMATED Laindon Community Trading Co.,4,10,10,0,2012-03-06,51.571609,0.420236
914,AMALGAMATED Millhouse County Junior School,Exempt,nan,nan,nan,2013-03-21,51.580286,0.424191
915,AMALGAMATED Next,Exempt,nan,nan,nan,2007-05-03,51.590785,0.479526
916,AMALGAMATED Postgraduate Medical Centre,4,10,5,5,2011-10-03,51.557697,0.450545
917,Amaze In Taste,4,5,5,10,2014-03-27,51.627453,0.391896
918,American Favourite Chicken,5,0,0,5,2014-02-10,51.57005,0.462307
919,Amy Jade's,5,0,0,5,2012-05-14,,
920,Amy's Cake Boutique,5,0,0,5,2013-10-28,,
921,Anisha Grange Care Home,5,0,0,0,2014-03-26,51.622877,0.440273
922,Ann Summers,Exempt,nan,nan,nan,2013-07-26,51.569273,0.46075
923,Annas,4,10,5,5,2014-09-25,51.629141,0.419223
924,Appertize Catering (1) (Pitsea/Vange WM Club),5,0,0,0,2014-03-31,51.56188,0.493162
925,Appertize Catering (2),5,0,0,0,2014-03-25,51.569132,0.420855
926,Aramark Limited,5,0,0,0,2013-03-04,51.584084,0.451777
927,Argos,Exempt,nan,nan,nan,2012-03-09,51.626986,0.419036
928,Argos Limited,Exempt,nan,nan,nan,2011-03-08,51.569563,0.454632
929,Argos Limited,Exempt,nan,nan,nan,2013-03-31,51.581162,0.443536
930,Aroma Restaurant,5,5,5,5,2014-08-14,51.585137,0.462459
931,Asda Cafe,5,5,5,0,2013-02-22,51.569273,0.46075
932,Asda Stores,5,0,5,0,2014-05-16,51.58044,0.470836
933,Asda Stores,5,0,0,0,2013-03-27,51.587824,0.459139
934,Ashlyn's Steak Bar (Ashlyns/Northlands Park),4,5,5,10,2014-08-19,,
935,Ashview House,5,5,0,5,2013-09-25,51.560864,0.495674
936,Ask Italian,5,5,0,0,2014-01-21,51.625584,0.417242
937,Asma 20114 Ltd,2,10,15,10,2014-03-26,51.582342,0.486703
938,Asquith Court Nursery,5,0,0,0,2014-08-06,51.583619,0.460659
939,Atwal's Fish Shop,4,10,5,5,2014-08-21,51.566489,0.483601
940,Axon Physiotherapy,Exempt,nan,nan,nan,,51.623989,0.41655
941,B & 3 Js,5,5,5,5,2011-03-24,51.566489,0.483601
942,B & J Curtis,5,5,5,5,2012-09-10,51.613618,0.430141
943,B B Cuisine,5,0,0,5,2014-02-26,,
944,Baked with Love,5,0,5,0,2014-06-17,,
945,Bakers Box,5,0,0,5,2013-01-25,,
946,Balazs Sido,5,0,0,0,2013-03-01,51.554408,0.466699
947,Ballards Wok,1,10,15,20,2014-06-10,51.57323,0.441812
948,Balti Lord,2,10,15,10,2014-03-27,51.586838,0.488811
949,Banana Moon Day Nursery,5,5,5,5,2014-05-21,51.627224,0.390743
950,Bar Zero,5,5,5,0,2013-01-24,51.627637,0.418449
951,Bardfield Primary School,5,0,0,0,2014-11-25,51.564348,0.48575
952,Bargain Booze,4,5,5,10,2014-01-31,51.565236,0.507414
953,Barkes Craft Bakery,4,10,5,5,2013-09-24,51.614937,0.538193
954,Barley Twist Diner,Exempt,nan,nan,nan,2011-03-31,51.57863,0.476801
955,Barleylands Farm Shop,5,5,5,5,2014-12-16,51.605215,0.451919
956,Barleylands Social Club,1,15,15,20,2014-01-09,51.586173,0.444311
957,Barnett Bears Nursery,5,5,5,0,2013-07-29,51.574732,0.457292
958,Barnhall Community Centre,Exempt,nan,nan,nan,2011-03-31,51.62116,0.51775
959,Barstable Community Centre,Exempt,nan,nan,nan,2013-03-19,51.570582,0.48355
960,Barstable Post Office & Convenience Store,4,10,0,10,2013-02-20,51.570619,0.485197
961,Basil Spice,5,5,5,5,2014-11-03,51.585593,0.489032
962,Basildon & Pitsea Cricket Club,4,5,5,10,2014-09-15,51.572663,0.487228
963,Basildon Bowl and Quasar Centr,2,10,15,10,2014-04-29,51.570643,0.457173
964,Basildon Boys Club Cafe,1,10,10,20,2014-03-15,51.596302,0.449389
965,Basildon College,5,0,0,5,2013-03-18,51.581508,0.449387
966,Basildon Disabled Sports Assoc,5,0,0,0,2012-02-10,51.566611,0.474445
967,Basildon DWP Staff Restaurant,4,10,5,5,2014-01-09,51.57149,0.458792
968,Basildon Fire Station,4,5,5,10,2014-03-19,51.571781,0.458216
969,Basildon Garden & Mower Centre,Exempt,nan,nan,nan,2012-03-26,51.587475,0.499472
970,Basildon Golf Centre,4,5,5,10,2013-11-27,51.558336,0.459539
971,Basildon Hospital,5,5,0,0,2013-08-01,51.557697,0.450545
972,Basildon Kebab Van (Nethermayne/Roundacre),4,5,5,10,2014-05-13,,
973,Basildon Library - Book Rest,5,5,5,5,2014-01-23,51.570451,0.454334
974,Basildon Lower Academy,5,5,5,0,2013-03-18,51.573182,0.489451
975,Basildon Rugby Football Club,3,10,5,10,2014-03-22,51.586077,0.476787
976,Basildon SF Connect,5,0,0,0,2014-03-28,51.561475,0.450041
977,Basildon Snooker Centre,5,0,0,0,2011-08-26,51.570643,0.457173
978,Basildon Sports Centre,Exempt,nan,nan,nan,2011-03-31,51.561475,0.450041
979,Basildon United Football Club,4,10,0,10,2014-03-15,51.586077,0.476787
980,Basildon United Reformed Church,Exempt,nan,nan,nan,2012-03-16,51.575267,0.464393
