,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
216095,112 Church St,3,5,10,10,2013-08-06,50.824093,-0.138391
216096,18 Grocery,4,5,0,10,2014-12-01,50.831501,-0.136023
216097,24 Convenience Store,5,5,5,5,2011-01-26,50.83483,-0.206673
216098,24 St George's Restaurant,5,5,5,5,2012-12-11,50.818733,-0.121596
216099,27,5,0,0,5,2012-02-21,50.820993,-0.130124
216100,42 Juice,5,0,5,5,2014-04-03,,
216101,42 Juice Ltd,4,5,5,10,2014-11-06,50.821471,-0.139774
216102,64 Degrees,4,0,0,10,2013-10-25,50.822098,-0.140785
216103,7 Carden Close,5,0,0,0,2015-01-19,,
216104,99p Stores,5,5,5,5,2013-02-12,50.823327,-0.141148
216105,99p Stores,4,10,0,10,2012-12-21,50.831162,-0.136733
216106,A & A Newsagent,3,10,5,10,2012-09-20,50.831347,-0.128602
216107,A A Charcoal Grill,5,0,0,5,2013-02-14,50.833852,-0.127835
216108,A Auckland Catering Butchers (Formerly Mill Butchers),4,10,0,10,2013-03-27,50.843731,-0.211204
216109,A Radmand,5,5,5,0,2014-05-15,,
216110,A Room With A View,4,5,0,10,2013-05-22,50.819437,-0.130711
216111,A Taste Of Peru,2,0,15,10,2014-06-02,,
216112,A Taste Of Sahara,4,5,10,5,2014-11-18,50.824905,-0.15385
216113,A1 Newsagents,5,5,0,0,2014-10-03,50.831344,-0.173875
216114,Aaron Mitchell,5,0,0,0,2014-11-13,,
216115,Abbeyfield - Joyce Bovis House,5,0,0,0,2014-04-25,50.827982,-0.180822
216116,Abbeyfield (Bryson House),4,0,0,10,2012-03-01,50.827982,-0.180822
216117,Abbeyfield Society,5,5,5,5,2012-06-14,50.831048,-0.165323
216118,Aberdeen Steak House,1,10,10,20,2014-12-11,50.823943,-0.151034
216119,Ace Pizza,5,0,0,0,2013-03-21,50.834542,-0.140035
216120,Acorn House,5,5,0,5,2014-01-13,50.840565,-0.133674
216121,Action On Hearing Loss,5,0,0,5,2013-12-17,50.836656,-0.167901
216122,Active Kids Nursery,4,0,0,10,2014-01-31,50.845035,-0.195401
216123,Acupuncture And Herbs,Exempt,nan,nan,nan,2014-02-14,50.820858,-0.135198
216124,Adastral Hotel,5,5,0,5,2013-06-04,50.827736,-0.184708
216125,Adelaide House,4,10,5,5,2013-07-18,50.822414,-0.149873
216126,Adelaide Nursing Home,4,5,10,0,2014-05-08,50.832661,-0.203064
216127,Adult Placement,5,0,0,0,2012-12-19,50.830789,-0.18493
216128,Afrikmark,4,5,5,10,2013-05-03,50.834542,-0.140035
216129,Aggies,4,0,10,5,2014-05-08,50.83798,-0.133408
216130,Agra Tandoori,5,5,5,5,2013-06-25,50.844908,-0.135304
216131,Aguadulce,5,0,0,0,2013-08-15,50.820065,-0.139616
216132,Ahimsa,5,0,0,5,2013-10-01,,
216133,Ainsley House Hotel,4,0,0,10,2012-05-08,50.82005,-0.131368
216134,Air Street News,4,nan,nan,nan,2014-08-18,50.824143,-0.143827
216135,"AJ's Seasoned Caterers, Fruit And Vegetable Market",5,0,0,0,2014-05-13,50.866893,-0.123257
216136,Akshar Wine And Beer,Exempt,nan,nan,nan,2013-11-14,50.801033,-0.03744
216137,Al Duomo,5,5,5,0,2013-04-19,50.821994,-0.138219
216138,Al Nakhl,1,10,10,20,2014-06-12,50.822488,-0.143794
216139,Al Rouche,5,0,5,5,2014-03-27,50.823943,-0.151034
216140,Al-Amin Exotic Foods,2,15,10,10,2014-03-17,50.832592,-0.129433
216141,Alan's Pizzeria,4,0,5,10,2013-03-04,50.843313,-0.125013
216142,Albany View Day Centre,Exempt,nan,nan,nan,2013-06-06,50.829279,-0.177534
216143,Albaraka,3,10,10,10,2014-04-08,50.833981,-0.191851
216144,Albertoli Deli And Kitchen,4,10,0,10,2014-09-16,50.830962,-0.188019
216145,Albion Kebabs,5,0,0,5,2013-08-22,50.827844,-0.141835
216146,Albion Public House (Wet Sales),4,10,0,0,2013-03-11,50.827657,-0.171548
216147,Alcampo Lounge,5,0,0,0,2014-05-20,50.832822,-0.137646
216148,Aldi,5,5,0,0,2014-07-08,50.830186,-0.136445
216149,Aldi Stores,5,5,0,5,2012-06-22,50.836754,-0.205435
216150,Aldrington C E Primary School,5,0,0,0,2012-12-10,50.844557,-0.178558
216151,Aldrington Club,Exempt,nan,nan,nan,2011-03-25,50.832594,-0.18077
216152,Alfresco (Brighton) Ltd,5,0,0,0,2014-02-17,50.821926,-0.153144
216153,Ali Bartholomew,5,0,5,5,2012-04-19,,
216154,All Bar One,5,0,0,0,2014-01-16,50.821994,-0.138219
216155,All In One,5,nan,nan,nan,2013-06-13,50.858356,-0.105327
216156,All Saints Church Hall,5,5,5,5,2012-10-26,50.830266,-0.166447
216157,Allan Johns,Exempt,nan,nan,nan,2010-01-29,50.82887,-0.13414
216158,Allan Johns Rock/Confectionery,Exempt,nan,nan,nan,2010-01-29,50.82887,-0.13414
216159,Alliance Pharmacy,Exempt,nan,nan,nan,2014-03-13,50.819161,-0.12361
216160,Allsorts Youth Project,5,5,5,5,2014-01-29,50.821305,-0.14181
216161,Almas,5,5,5,5,2015-01-12,50.826324,-0.162882
216162,Almoosh Snacks,3,5,10,10,2014-05-13,50.825203,-0.15621
216163,AM PM News,4,5,0,10,2013-11-29,50.863939,-0.147193
216164,AM PM Store,4,10,0,5,2012-10-09,50.832915,-0.13841
216165,Amar News,4,5,0,10,2014-02-25,50.827844,-0.141835
216166,A'maze,3,5,10,10,2014-07-09,50.826324,-0.162882
216167,Ambassador Hotel,4,10,0,0,2014-10-09,50.82005,-0.131368
216168,Amblecliff B & B,4,5,5,10,2013-09-20,50.82101,-0.129527
216169,American Donuts,5,0,0,0,2014-06-19,50.82887,-0.13414
216170,American Donuts (East Forecourt),5,0,0,0,2012-12-07,50.82887,-0.13414
216171,American Express Canteen,5,5,0,0,2014-09-05,50.823151,-0.132934
216172,American Express Community Stadium,5,0,0,0,2013-08-24,50.862152,-0.0839
216173,Amex Staff Canteen,5,5,5,0,2014-09-09,50.857793,-0.147821
216174,Amherst Crescent Stores,4,0,5,10,2014-06-03,50.838681,-0.185874
216175,Amherst Hotel,5,0,0,5,2014-02-07,50.819768,-0.130031
