,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
470667,1815,5,5,5,5,2013-09-02,53.226583,-4.126535
470668,5 Degrees West,5,0,0,0,2013-10-25,52.830232,-4.517849
470669,A Nets Catch,5,0,0,0,2014-08-21,52.54407,-4.047795
470670,A R Williams,5,0,0,0,2013-07-18,53.141752,-4.206762
470671,A Williams Meat Store,4,5,10,5,2014-02-21,52.863343,-4.544451
470672,A. K. House Of Cakes,5,0,0,5,2014-01-07,53.221258,-4.115561
470673,A.D & N.Griffiths,Exempt,nan,nan,nan,2014-09-03,53.052745,-4.284712
470674,A-B Ice Cream,5,0,5,5,2013-07-02,52.957678,-4.085991
470675,Abbeyfield Elm Bank,4,0,10,5,2014-05-12,53.22959,-4.134341
470676,Abbeyfield Hotel,3,5,10,10,2014-06-25,53.216645,-4.090155
470677,Abbeyfield Wales Society Limited,5,0,5,5,2013-01-30,52.586724,-4.089996
470678,Abbeyfield Wales Society Ltd,4,5,0,10,2014-03-06,52.741459,-3.884852
470679,Abel'S House Bed & Breakfast,3,10,10,10,2014-09-16,53.141107,-4.277753
470680,Aber Cottage Guest House,5,0,0,0,2013-10-22,52.743755,-3.884685
470681,Aber House,4,0,5,10,2014-06-25,52.721171,-4.052916
470682,Aberafon Camping & Caravan Site,5,0,0,0,2013-05-17,53.009016,-4.388314
470683,Aberdovey Golf Club,4,5,5,10,2013-12-02,52.544376,-4.056039
470684,Aberdunant Hall Country Hotel,5,0,0,5,2014-11-12,52.965049,-4.101878
470685,Aberdyfi Churches & Chapels Community,5,0,0,5,2014-03-13,52.545572,-4.051906
470686,Abereistedd Hotel,5,5,0,0,2013-08-22,52.915765,-4.238907
470687,Abersoch Beach Cafe Ltd,5,0,0,0,2013-05-22,52.82114,-4.505597
470688,Abersoch Deli,5,5,0,5,2014-06-10,52.825844,-4.502988
470689,Abersoch Garden Centre(Petal A Pot),5,5,5,5,2014-02-21,52.847002,-4.497849
