,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
409000,A L Casey Ltd Chemist {573},Exempt,nan,nan,nan,2015-01-28,,
409001,Active Allsorts Creche {829},5,0,0,0,2014-12-08,54.471467,-7.630822
409002,Aghadrumsee Primary School {645},5,5,0,5,2014-05-28,,
409003,Aghavea Parish Hall {933},5,0,0,5,2014-03-10,54.295927,-7.426165
409004,Aghnacarra House {603},5,0,0,0,2014-04-23,54.283049,-7.554623
409005,AJ's Outside Catering {1468},5,0,0,0,2015-02-03,,
409006,Alex'es Original Cakes {1394},5,0,0,0,2013-05-13,,
409007,An Chead Chumann {869},4,10,0,0,2014-03-03,54.182368,-7.359445
409008,Anchor Inn & B & B {513},4,0,0,10,2013-03-01,54.52686,-7.722017
409009,Annagulgan House {650},5,0,0,0,2013-08-20,54.239852,-7.203674
409010,Arch House {313},5,0,0,5,2013-04-30,54.257736,-7.752129
409011,Archdale Hall {923},5,0,0,5,2014-10-03,54.424606,-7.598967
409012,Ardess Parish Hall {908},5,5,0,5,2013-01-15,54.515276,-7.677103
409013,Ardhowen Theatre Restaurant {363},5,5,0,5,2014-06-17,,
409014,Argos Store {1194},Exempt,nan,nan,nan,2015-01-13,,
409015,Armstrong's Chemist {566},Exempt,nan,nan,nan,2013-06-24,,
409016,A's Corner {916},5,5,0,5,2013-11-28,54.479957,-8.091891
409017,Asda {1061},4,10,5,0,2014-03-04,,
409018,Asda Customer Cafe {1061a},5,5,0,5,2014-11-14,,
409019,Ashbrooke Care Home {1092},5,5,0,5,2014-09-25,54.354265,-7.607006
409020,Ashdale Vivo {789},3,10,5,10,2014-03-11,54.352877,-7.605819
409021,Ashwood Guest House {687},5,5,0,0,2012-09-27,54.336602,-7.653602
409022,B & M Bargains {420},5,5,0,0,2014-03-31,54.345672,-7.640025
409023,Balfour Arms {776},5,5,0,5,2013-03-11,54.251518,-7.442815
409024,Ballinamallard Angling & Sports Club{11},5,0,0,5,2014-03-20,54.422759,-7.59461
409025,Ballinamallard Community Nursery {742},5,5,0,0,2014-05-12,54.424606,-7.598967
409026,Ballinamallard Meth Church Hall {957},5,0,0,0,2014-12-12,54.384941,-7.643959
409027,Ballinamallard Primary School {5},5,5,0,0,2013-11-14,54.424606,-7.598967
409028,Ballinamallard United Football Club {7},4,5,0,10,2013-03-29,54.413766,-7.602785
409029,Ballycassidy House {1470},5,0,0,5,2015-01-05,54.40449,-7.644298
409030,Bamboo Garden {559},3,10,10,10,2014-07-08,54.254481,-7.446166
409031,Barbour Court {1266},5,5,5,0,2013-07-26,54.345162,-7.640675
409032,Barnlee House {201},5,5,5,5,2014-11-17,54.251387,-7.447434
409033,Bawnacre Centre {324},5,5,0,0,2014-11-18,54.470481,-7.634702
409034,Bayview Guest House {178},5,0,0,5,2012-04-25,54.455436,-7.811725
409035,Beechlea Residential Home {1015},5,5,5,5,2013-11-27,54.361013,-7.633138
409036,Belcoo Community Association {35},4,10,0,10,2013-10-04,54.30669,-7.894487
409037,Belcoo Pharmacy {1138},Exempt,nan,nan,nan,2014-03-05,54.295942,-7.872261
409038,Belcoo Playgroup {1165},4,0,5,10,2013-09-23,54.30669,-7.894487
409039,Bella Vista {53},4,0,0,10,2013-02-27,54.297803,-7.864929
409040,Belle Isle Castle {803},5,0,0,0,2013-09-10,54.268663,-7.556068
409041,Belle Isle Cookery School {872},5,5,5,5,2014-01-21,54.268662,-7.556068
409042,Belleek No 2 Primary School {67},4,10,5,0,2014-10-16,54.47881,-8.087506
409043,Belleek Pre-School Playgroup {517},5,0,5,0,2014-06-12,54.479956,-8.09189
409044,Belmore Court & Motel {1198},5,0,0,5,2014-06-09,54.342658,-7.62672
409045,Bernies {1291},5,0,0,0,2015-01-20,54.351132,-7.983492
409046,Bethel Free Presbyterian Church {969},5,0,0,5,2014-03-18,54.35494,-7.613074
409047,Blakes Bar {213a},4,10,5,0,2014-06-05,54.202341,-7.574953
409048,Blakes Bistro {213},3,10,5,10,2014-02-03,54.202341,-7.574953
409049,Blakes Of The Hollow {374},4,5,5,10,2013-09-23,54.346015,-7.640852
409050,Blaney Spa & Yoga Centre {1062},4,5,0,10,2013-03-28,,
409051,Boat Club {240},4,5,0,10,2012-06-19,54.201015,-7.473682
409052,Bombay Spice {567},3,5,10,10,2014-03-11,54.254481,-7.446166
409053,Bonnie View B & B {1238},4,5,0,10,2013-07-18,54.450378,-7.686417
409054,Boots Stores Ltd {448},Exempt,nan,nan,nan,2012-08-21,54.344543,-7.638005
409055,Bo-Peeps Playgroup {108},4,5,0,10,2012-03-20,54.363711,-7.80387
409056,Bosco's {1132},5,0,0,5,2013-11-21,54.193348,-7.567248
409057,Brookeborough & District Comm Playgroup,5,5,5,5,2012-09-18,54.315123,-7.405277
409058,Brookeborough GAC {911},5,5,0,0,2014-03-31,54.314065,-7.393046
409059,Brookeborough Methodist Church {946},5,0,0,5,2013-10-23,54.315123,-7.405277
409060,Brookeborough Pharmacy {1189},Exempt,nan,nan,nan,2015-02-16,54.315124,-7.405278
409061,Brookeborough Primary School {128},5,5,0,0,2013-10-21,54.315123,-7.405277
409062,Brownhill Fold {322},4,0,0,10,2013-11-05,54.480407,-7.622935
409063,Bunnahone Bunnies {195},5,5,0,5,2014-12-10,54.417236,-7.816121
409064,Bunscoil An Traonaigh (Primary) {732a),5,5,0,0,2014-09-22,54.264592,-7.461269
409065,Burrendale After School Club {1258},5,0,5,0,2013-02-04,54.346095,-7.619954
409066,Burrendale Day Nursery {715},5,0,5,5,2013-08-13,54.347444,-7.614606
