,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
312457,Abbey Confectionery,5,0,0,5,2013-07-16,50.465105,-3.536609
312458,Abbey Court Hotel,3,10,5,10,2013-04-25,50.465865,-3.541016
312459,Abbey Lawn Hotel,5,5,0,5,2014-11-06,50.466957,-3.537332
312460,Abbeyfield South West Society,5,5,0,0,2013-10-02,50.437256,-3.561886
312461,Abbeywood House,5,5,0,5,2015-01-06,50.4785,-3.523344
312462,Abigail's Cafe,4,5,5,10,2013-11-29,50.478194,-3.515794
312463,Abingdon House,5,0,0,0,2012-08-03,50.46858,-3.544458
312464,Acorns Pre-school & Wrap Around Care,5,0,0,0,2012-05-17,50.467442,-3.544816
312465,Adelphi Hotel,5,0,0,5,2014-10-01,50.433513,-3.562678
312466,Agincare Cuisine Ltd (Torbay),5,0,0,5,2012-10-16,50.476061,-3.508947
312467,AJ's Sandwich Bar,3,10,10,5,2014-10-03,50.482845,-3.52323
312468,Alan's Cantonese Takeaway,1,5,5,20,2014-10-10,50.418304,-3.561403
312469,Alice's Wonder Lounge Ltd,5,0,5,5,2014-09-22,50.467207,-3.530661
312470,All Saints Babbacombe Academy,5,0,5,5,2014-11-17,,
312471,Allerdale Hotel,5,5,5,5,2013-07-12,50.465904,-3.534691
312472,Allsorts,4,10,0,10,2014-07-21,50.459293,-3.524474
312473,Alpine Lodge,5,5,0,5,2013-09-16,50.466554,-3.522805
312474,Altafs Indian Takeaway,1,10,10,20,2015-01-21,50.490957,-3.530131
312475,AMF Bowling,5,5,0,0,2013-10-01,50.461245,-3.521
312476,Amici,5,5,5,0,2013-09-12,50.461083,-3.522362
312477,Anchorage Guest House,5,0,5,0,2013-10-01,50.390119,-3.526094
312478,Anchorage Hotel,5,5,5,5,2014-09-09,50.477124,-3.521298
312479,Andelain,5,0,0,0,2012-03-14,50.445573,-3.559413
312480,Angels,5,5,5,5,2014-12-01,50.478513,-3.512717
312481,Ansteys Cove Cafe,5,0,5,5,2014-05-28,50.469179,-3.500766
312482,Arundel House,4,5,5,10,2014-01-22,50.439551,-3.56782
312483,Asda,5,5,0,0,2014-10-16,50.479711,-3.549458
312484,Asda,5,0,0,0,2014-09-26,50.423915,-3.590068
312485,Ashbourne House,4,5,5,10,2014-10-21,50.480199,-3.524061
312486,Ashfield Guest House,5,5,0,0,2013-10-03,50.467383,-3.537754
312487,Ashley Court Hotel,4,10,5,5,2013-09-06,50.467512,-3.534095
312488,Ashurst Lodge Guest House,5,5,0,0,2013-10-03,50.469275,-3.538196
312489,Ashwood Grange,5,0,5,5,2013-04-08,50.472224,-3.543027
312490,Aspreys Nursing Home,5,0,0,5,2014-01-21,50.466406,-3.505906
312491,Atlantis Hotel,4,10,0,0,2014-01-30,50.467726,-3.53971
312492,Aveland Court,5,0,0,5,2014-09-12,50.477124,-3.521298
312493,Ayur at Pilgrims Ltd,3,5,10,10,2014-07-14,50.395734,-3.512796
312494,Babbacombe Bakery,3,10,10,5,2013-11-20,50.478194,-3.515794
312495,Babbacombe Bay Hotel,4,5,5,10,2014-04-16,50.479287,-3.514011
312496,Babbacombe Guest House,5,0,5,0,2014-10-23,50.479281,-3.515899
312497,Babbacombe Hall Guest Accommodation,5,0,0,0,2014-04-24,50.480424,-3.522729
312498,Babbacombe Inn,3,5,10,10,2014-01-09,50.478513,-3.512717
312499,Babbacombe Model Village,5,5,5,5,2014-01-22,50.482279,-3.520449
312500,Babbacombe Palms,5,0,0,5,2013-02-13,50.479973,-3.519403
312501,Bacco,4,5,5,10,2014-03-21,50.395776,-3.512994
312502,Bahamas Hotel,5,5,5,0,2014-04-25,50.467743,-3.543149
312503,Balti Night,5,5,5,0,2014-09-09,50.395197,-3.513257
312504,Bancourt Hotel,4,10,5,5,2013-10-25,50.469503,-3.54408
312505,Banx Cafe Bar,5,5,5,5,2014-03-06,50.463218,-3.526206
312506,Barbican Guest House,4,0,10,10,2014-08-21,50.436664,-3.561796
312507,Barclay Court Guest House,4,5,0,10,2014-05-16,50.468745,-3.529287
312508,Barclay Guest House,5,0,0,0,2014-11-27,50.437256,-3.561886
312509,Bargain Booze,4,10,5,5,2015-01-12,50.439722,-3.584992
312510,Barton Hall Activity Centre,5,5,0,0,2013-05-09,50.494071,-3.553058
312511,Barton Hill Academy,5,5,0,5,2014-03-03,50.489072,-3.540122
312512,Bascombe Court,4,5,5,10,2014-10-30,50.399823,-3.555969
312513,Bay Spice Tandoori Ltd,4,5,10,5,2013-11-21,50.478488,-3.525627
312514,Bay Tree Cafe,5,5,0,5,2013-09-17,50.480584,-3.520085
312515,Bay Tree Hotel,5,5,5,5,2013-10-01,50.468179,-3.542162
312516,Beach House,5,0,0,0,2014-04-10,50.437256,-3.561886
312517,Bealey's Bakery,4,5,0,10,2014-03-06,50.467769,-3.528297
312518,Beamers Restaurant,3,10,10,10,2014-03-31,50.397177,-3.513179
312519,Beechcroft,5,5,0,0,2014-01-24,50.478694,-3.519488
312520,Beechmount,5,5,0,0,2013-12-05,50.463673,-3.545595
312521,Beechwood Guest House,5,5,0,0,2012-09-20,50.442676,-3.559473
312522,Beecroft Lodge,5,0,0,0,2014-06-25,50.430871,-3.563196
312523,Belgrave Beefeater & Premier Inn,5,5,0,0,2014-07-02,50.4637,-3.535422
312524,Belgrave Tandoori,5,5,0,0,2013-10-17,50.468543,-3.539807
