,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
315606,1 Mariners Combe,5,5,5,5,2013-06-13,51.216229,-3.624491
315607,5- Minute Pizza,5,0,0,5,2013-02-21,51.181107,-3.140423
315608,A Taste of Exmoor,5,5,0,0,2014-03-18,51.203021,-3.477847
315609,Abbeyfield House,5,0,0,0,2014-03-07,51.041022,-3.551097
315610,Alchem Pharmacy Dulverton,Exempt,nan,nan,nan,2013-03-07,51.040233,-3.550871
315611,Alcombe Fish Bar,5,0,0,5,2013-03-07,51.195671,-3.465218
315612,Alcombe House Hotel,5,5,5,5,2012-07-04,51.196075,-3.464587
315613,Alcombe Methodist Church,5,0,0,5,2013-11-30,51.198648,-3.468075
315614,Alcombe News,Exempt,nan,nan,nan,2010-01-14,51.197656,-3.468315
315615,Alcombe Tandoori,4,10,10,0,2013-06-03,51.197343,-3.467461
315616,All Saints Church of England School,5,0,0,5,2013-12-03,51.038497,-3.54485
315617,Allerford Community Hall,5,5,5,5,2011-02-23,51.211594,-3.571455
315618,Allerford Post Office & Stores,5,5,0,5,2014-01-28,51.2118988037,-3.57006216049
315619,Allerford Reading Room Club,3,10,10,10,2014-08-12,51.2108802795,-3.56899666786
315620,Amberton B & B,5,5,5,5,2013-06-01,51.204303,-3.596515
315621,Andrews Fish Bar,5,0,0,5,2013-03-29,51.178268,-3.325291
315622,Apple on the Avenue,5,0,0,5,2013-09-06,51.206782,-3.474131
315623,Aramark @ Hinkley Point B,5,5,5,5,2013-10-25,51.20709,-3.131646
315624,Arden Cottage,5,0,5,0,2014-04-15,51.162641,-3.317893
315625,Ash Farm,5,5,5,5,2014-10-17,51.2167892456,-3.66259932518
315626,Axe Valley Christian Trust,5,5,5,5,2013-07-12,51.212826,-3.4826
315627,Badgers Holt,5,5,5,5,2013-06-06,51.0880737305,-3.53819179535
315628,Bailey Mac's,5,0,5,0,2013-01-17,51.204802,-3.478534
315629,Bake n Bite,5,0,0,0,2013-08-22,51.205994,-3.461723
315630,Bampton Street Fish Bar,5,0,5,5,2014-09-30,51.204795,-3.479794
315631,Banbridge House,1,10,10,20,2014-02-11,51.208808,-3.473179
315632,Bar Rosso,5,0,0,0,2014-10-06,51.205994,-3.461723
315633,Beach Hut Minehead Ltd,5,5,5,5,2014-06-24,51.203219,-3.477138
315634,Bengal Spice,5,5,5,5,2013-05-29,51.16086,-3.321174
315635,Beverleigh,5,5,5,5,2014-11-21,51.21221,-3.4787
315636,Bicknoller Shop Association Ltd,5,5,5,5,2014-02-07,51.148048,-3.274786
315637,Bistro 16,5,0,0,0,2013-04-26,51.205512,-3.480003
315638,Bitz N Pizza & John's Chippy,5,5,5,5,2013-09-23,51.161649,-3.321325
315639,Blenheim Gardens Cafe,5,5,0,5,2014-09-01,51.20399,-3.495714
315640,Blenheim Lodge,5,5,0,5,2014-11-04,51.20924,-3.473866
315641,Blue Anchor Hotel,2,15,10,5,2014-04-17,51.181984,-3.384074
315642,Boeveys Restaurant & Tearooms,5,5,0,0,2013-08-08,51.1397438049,-3.75481987
315643,Boots The Chemist Ltd,5,5,0,5,2014-07-15,51.20569,-3.477303
315644,Bossington Farm,4,10,0,5,2013-11-29,51.220479,-3.580822
315645,Bournstream,5,5,5,5,2014-06-08,51.1620788574,-3.39366030693
315646,Brambles Coffee Shop,5,0,0,0,2014-03-05,51.207163,-3.471753
315647,Brendon Service Station,Exempt,nan,nan,nan,2012-04-27,51.161205,-3.367792
315648,Bridge Cottage Tearooms,5,0,5,5,2014-09-26,51.1020698547,-3.56419491768
315649,Bridge Inn,5,5,5,5,2013-09-27,51.039496,-3.552258
315650,British Biltong,4,10,0,5,2013-12-16,51.127854,-3.321461
315651,British Legion Hall,5,0,5,0,2013-05-05,51.182275,-3.331859
315652,Broadlands,5,0,0,0,2014-09-12,51.20254,-3.47109
315653,Brompton Ralph Cricket Club,4,10,10,0,2013-12-18,51.067694,-3.285978
315654,Brompton Ralph Village Shop & PO,4,5,10,5,2013-01-14,51.082147,-3.307694
