,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
174713,(Peel Control Centre) I.T.S.G,3,10,10,10,2014-05-01,53.791975,-2.999556
174714,A & M Bargains,4,5,5,10,2012-12-05,53.781992,-2.874946
174715,Abbeyfield Society Ltd,5,0,5,5,2013-07-23,53.739063,-2.986095
174716,Abbeyfield Society Ltd,5,5,5,5,2014-07-31,53.738148,-2.968305
174717,ACP Exra Club,5,5,5,5,2014-04-29,53.746424,-2.993819
174718,Ad Astra Guesthouse,5,0,0,5,2014-10-01,53.745369,-3.023059
174719,Adult Support and Outreach Services,5,0,5,5,2014-04-15,53.746834,-3.022064
174720,Advanced Biotics Ltd (Canteen),4,5,5,10,2015-01-27,53.747471,-2.937569
174721,AFC Fylde Ltd,1,10,10,20,2014-04-05,53.757041,-2.90637
174722,After School Club,Exempt,nan,nan,nan,2011-06-27,53.751932,-2.998332
174723,After School Fun Club,Exempt,nan,nan,nan,2012-12-05,53.802627,-2.846496
174724,Age UK,Exempt,nan,nan,nan,2015-02-05,53.751983,-3.029544
174725,Ahmet's Kebab House,4,5,5,10,2014-11-18,53.736427,-2.965491
174726,Air Balloon,5,0,0,0,2012-12-13,53.778161,-3.041597
174727,AKS,5,5,0,0,2014-02-13,53.74085,-3.010138
174728,AKS Junior School,5,5,0,0,2014-02-13,53.74085,-3.010138
174729,Aldi Supermarkets,5,0,5,0,2014-01-29,53.751224,-3.033074
174730,Alices Tea Rooms,5,5,5,5,2014-06-25,53.753421,-3.025394
174731,Alistre Lodge,5,5,5,5,2014-03-27,53.754734,-3.024258
174732,Alliance Boots Pharmacy,Exempt,nan,nan,nan,2012-12-05,53.779041,-3.035412
174733,Amounderness Court Catering Unit,Exempt,nan,nan,nan,2013-06-21,53.781383,-2.870957
174734,Anatolia,5,0,0,0,2012-12-27,53.751363,-3.029544
174735,Annas Sandwich Shop,1,10,15,20,2014-05-13,53.754032,-2.86848
174736,Ansdell Baptist Church,Exempt,nan,nan,nan,2015-01-28,53.741605,-2.98855
174737,Ansdell County Primary School,5,0,0,0,2014-02-13,53.746424,-2.993819
174738,Ansdell Filling Station,5,5,5,5,2012-08-29,53.753844,-3.012573
174739,Ansdell Fisherie,4,0,0,10,2014-05-01,53.744434,-2.991042
174740,Ansdell Institute and Social Club,1,10,10,20,2014-12-07,53.742171,-2.991793
174741,Ansdell Unitarian Church,Exempt,nan,nan,nan,2014-05-23,53.742503,-3.001641
174742,Antonio's,3,10,5,10,2013-03-20,53.782218,-2.874723
174743,Antons Cafe Bar,5,0,0,5,2012-12-27,53.751363,-3.029544
174744,Aroma Lytham,4,0,10,10,2014-03-12,53.739568,-2.950386
174745,Ashiana,2,10,15,10,2014-12-18,53.809152,-2.892384
174746,Atlas,5,5,5,5,2013-11-26,53.752888,-3.02667
174747,Ava Rose Cakes,4,0,10,0,2012-09-18,,
174748,AWAAC,Exempt,nan,nan,nan,2010-12-07,53.757064,-3.03337
174749,AXA Insurance,Exempt,nan,nan,nan,2012-06-18,53.740192,-2.962226
174750,B & F College Ansdell Campus,5,0,0,5,2014-02-13,53.748506,-3.000753
174751,B & M Retail Ltd,4,5,5,10,2012-11-05,53.750876,-3.034962
174752,B & Q Cafe,5,0,5,5,2014-06-18,53.791196,-2.98501
174753,BAE Nursery,5,5,0,0,2014-02-05,53.748066,-2.898564
174754,Baked 2 Day,4,10,0,0,2014-02-19,53.751303,-3.028102
174755,Bakes & Cakes,2,10,15,10,2014-05-01,53.751713,-3.031615
174756,Bamber's Greengrocers,5,5,5,5,2012-12-05,53.75565,-3.020079
174757,Bamforths,3,5,10,10,2014-02-18,53.737997,-2.95123
174758,Banthai Restaurant,4,0,0,10,2014-02-12,53.745219,-3.022768
174759,Bar & Grill,5,5,5,0,2013-07-04,53.777596,-2.894537
174760,Bargain Booze,Exempt,nan,nan,nan,,53.754058,-2.86977
174761,Bargain Booze,Exempt,nan,nan,nan,2013-09-03,53.752581,-3.002457
174762,Bargain Booze,Exempt,nan,nan,nan,2014-04-29,53.752781,-3.027653
174763,Bargain Booze,Exempt,nan,nan,nan,2014-01-30,53.737997,-2.95123
174764,Bargain Booze,Exempt,nan,nan,nan,2014-04-29,53.779536,-2.870297
174765,Barnacle Bills,5,5,5,0,2013-05-15,53.756823,-2.866596
174766,Bedford Hotel,5,5,0,5,2012-12-05,53.748558,-3.02852
174767,Bell & Bottle,5,5,0,0,2012-12-28,53.774875,-2.844617
174768,Bellingham Rest Home,5,0,0,5,2014-07-17,53.737456,-2.980432
174769,Bennetts of Ansdell,5,5,5,5,2013-09-17,53.744434,-2.991042
174770,Berties,5,5,0,0,2013-04-24,53.737213,-2.962704
174771,Best One,4,5,0,10,2013-06-28,53.741128,-2.944023
174772,Bite Club / Wigwam,4,0,10,10,2014-05-16,,
174773,Black Horse,2,10,15,10,2014-07-30,53.782304,-2.86917
