,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
91040,08 Express,5,5,5,5,2011-04-07,51.374979,-0.047076
91041,17th Purley Scout Group,5,5,5,5,2011-07-02,,
91042,2 Brothers Cafe,4,5,0,10,2010-06-22,51.381533,-0.093401
91043,328,3,10,10,5,2012-07-25,51.319197,-0.150148
91044,44 Kimberley Road,4,0,0,10,2012-08-20,51.390929,-0.104955
91045,7 Days,2,15,10,10,2012-08-21,51.392929,-0.116286
91046,8th Floor Cafe,AwaitingInspection,nan,nan,nan,,51.37157,-0.100065
91047,99 P Stores,0,20,25,20,2014-10-02,51.373782,-0.101209
91048,99P Store,1,10,10,20,2014-09-08,51.341043,-0.014103
91049,99P Stores,0,20,25,30,2014-08-08,51.377383,-0.102526
91050,99P Stores Ltd,2,10,15,10,2014-10-21,51.368731,-0.118069
91051,A Grand Affair Cakes,5,0,5,5,2011-06-23,51.405654,-0.100752
91052,A Piece JA Take Away,AwaitingInspection,nan,nan,nan,,,
91053,A Taste Of Paradise Cakes,5,0,5,5,2011-06-23,51.419316,-0.099783
91054,A Torre,5,0,0,0,2010-08-09,51.4191,-0.083166
91055,A Touch Of Class,4,0,5,10,2013-02-13,51.330228,-0.136886
91056,A. W. Cakes,5,0,5,5,2011-08-04,51.366798,-0.090321
91057,Aanjan Off Licence,5,5,0,5,2010-08-05,51.394398,-0.098113
91058,Abbey Lodge,5,0,5,5,2010-07-26,51.334907,-0.121307
91059,Abbey Wood Grange,5,5,0,5,2011-02-11,51.321789,-0.099181
91060,Abbeyfield,5,0,5,0,2012-06-13,51.338157,-0.119838
91061,Abidap Connection,0,20,15,20,2014-11-11,51.379762,-0.082942
91062,Abra Kebabra,5,5,5,5,2011-07-05,51.374299,-0.050554
91063,Acacia Care Centre,1,15,15,20,2014-11-26,51.4017,-0.07613
91064,Acacia Lodge Nursing Home.,5,5,0,5,2012-01-25,51.368778,-0.08932
91065,Acorn House,4,5,10,5,2009-01-15,51.317867,-0.107394
91066,Acorn Lodge,2,10,15,5,2014-03-31,51.317635,-0.105337
91067,Acorn Nursery,4,0,0,10,2013-02-13,51.348528,-0.040978
91068,ACR Wines,5,5,0,0,2012-07-14,51.39904,-0.102679
91069,Adams Cafe,5,5,5,5,2012-09-22,51.38134,-0.105308
91070,Addington  Golf Club,5,0,0,0,2010-11-17,51.364488,-0.036519
91071,Addington Community Association,3,10,5,10,2009-02-09,51.342096,-0.015766
91072,Addington Court Golf Centre,5,5,5,5,2010-11-25,51.3461,-0.033973
91073,Addington Heights,5,0,0,5,2010-12-15,51.337647,-0.011665
91074,Addington High School,4,10,5,5,2011-07-12,51.334567,-0.002395
91075,Addington House,5,5,5,5,2011-08-10,51.339218,-0.071741
91076,Addington Methodist Church Hall,5,0,0,0,2012-08-14,51.352376,-0.035026
91077,Addington Palace,4,10,5,5,2012-08-29,51.355291,-0.044208
91078,Addington Palace Golf Club Ltd,5,5,5,5,2012-08-29,51.355291,-0.044208
91079,Addiscombe Childcare Centre,5,5,0,0,2013-05-07,51.383791,-0.08079
91080,Addiscombe Convenience Store,1,10,5,20,2012-07-03,51.379584,-0.081972
91081,Adi's Local Ltd.,3,10,5,10,2013-10-21,51.398045,-0.093994
91082,Adwoas Kitchen,3,10,5,10,2010-07-16,51.39823,-0.091572
91083,Aerodrome Primary School And Nursery,5,0,5,0,2009-04-24,51.360304,-0.110227
91084,AFC Food Uk Limited,1,10,10,20,2012-08-16,51.340683,-0.004541
91085,Afghan Pasties,3,10,5,10,2012-10-26,,
91086,Afghan Spice,2,15,10,10,2014-09-19,51.408328,-0.121592
91087,After School Club,1,0,5,20,2012-09-13,51.352371,-0.095718
91088,Afters Croydon Ltd,3,10,5,10,2012-01-20,51.365748,-0.099286
91089,Age UK,4,0,10,10,2014-01-10,51.397352,-0.103425
91090,Agrob Foodfare,3,10,10,10,2012-12-03,51.398584,-0.096761
91091,Agrobeso African Cuisine,4,5,5,10,2012-05-21,51.397808,-0.101595
91092,Akbar Tandoori,1,15,15,20,2014-03-27,51.412054,-0.123423
91093,Al Maghreb Ltd,3,10,5,10,2011-06-10,,
91094,Albany Lodge,5,5,5,5,2014-08-20,51.381908,-0.093228
91095,Albert's Table,4,10,5,5,2014-03-12,51.365658,-0.098758
91096,Aldi Stores Limited,4,10,5,0,2013-01-30,51.34574,-0.057668
91097,Alexander Lodge,5,0,0,0,2009-01-27,51.368578,-0.095276
91098,Alexandra House,3,10,10,10,2012-08-08,51.383912,-0.086534
91099,Alice Lodge,4,0,10,10,2012-08-06,51.342978,-0.108211
91100,Alina Pre School (Pavillion Hall),5,0,5,5,2012-10-30,51.40584,-0.075223
91101,All Saints Church Hall,4,5,5,10,2009-06-03,51.335453,-0.074612
91102,All Saints Junior School,5,5,5,0,2012-07-11,51.41224,-0.086588
91103,Alldays,5,5,0,5,2008-09-10,51.320053,-0.064522
91104,Allen's Montessori Nursery,5,0,5,5,2012-03-07,51.402468,-0.101718
91105,Alliance Healthcare Distribution Ltd,5,5,5,5,2012-08-29,51.343928,-0.003395
91106,Allianz,4,0,0,10,2012-08-13,51.374232,-0.094566
91107,Allsorts Newsagents,3,10,5,10,2009-01-15,51.403959,-0.099945
91108,Alpha Day Nursery,4,10,0,0,2011-09-27,51.388398,-0.067274
91109,Alpha Day Nursery,4,10,0,0,2014-01-10,51.396777,-0.099524
91110,Alpha House,4,0,5,10,2009-01-21,51.398337,-0.10705
91111,Alwyn Club,5,0,5,5,2012-03-06,51.350381,-0.021712
91112,Am 2 Pm,0,20,15,20,2012-08-13,51.342096,-0.015766
91113,Ambala,5,5,0,5,2012-05-02,51.38272,-0.106674
91114,Amera Rani,1,15,5,20,2014-10-30,51.35351,-0.098242
91115,Amigo,4,10,5,5,2014-07-24,51.389139,-0.108795
91116,Amoeji,AwaitingInspection,nan,nan,nan,,51.402777,-0.075452
91117,AMT Coffee,4,10,10,0,2013-07-03,51.375337,-0.096691
91118,AMT Coffee,4,0,5,10,2011-05-24,51.375337,-0.096691
91119,An Nam,1,15,15,20,2014-02-06,51.361162,-0.11825
91120,Anali Resources Limited,AwaitingInspection,nan,nan,nan,,51.386792,-0.123896
91121,Andraya Catlyn Enterprise,AwaitingInspection,nan,nan,nan,,51.367409,-0.116988
91122,Andreou's Fish Bar,5,0,0,0,2009-02-25,51.382138,-0.06393
91123,Andrews Cafe,3,5,10,10,2010-10-08,51.395814,-0.110086
91124,Angel Caribbean Cuisine,5,5,0,5,2013-05-15,51.385802,-0.092692
91125,Angel Lodge,5,0,0,5,2014-10-30,51.348242,-0.092314
91126,Angela Day Nursery,AwaitingInspection,nan,nan,nan,,51.403217,-0.099085
91127,Anna's Thai,4,5,5,10,2012-04-26,51.36952,-0.098986
91128,Anns Sandwiches,5,5,5,5,2012-07-24,51.402468,-0.101718
91129,Antenna Studios Cafe,1,10,5,20,2012-08-17,51.418475,-0.083437
91130,Antenna's American Diner,AwaitingInspection,nan,nan,nan,,51.419655,-0.081388
91131,Anthony Food And Wine,3,10,10,10,2012-08-17,51.386097,-0.114813
91132,Apatura Restaurant,5,5,0,5,2011-02-01,51.367104,-0.099187
91133,Applegarth Jmi School,4,5,10,5,2011-07-08,51.354691,-0.027228
91134,Aqua Brasserie,2,10,15,10,2013-06-18,51.3669,-0.098779
91135,Aqya Owusu Food And Wine,4,5,0,10,2012-02-09,51.391782,-0.065766
91136,Archbishop Tennison Cofe High School,5,0,0,0,2010-11-23,51.369156,-0.083801
91137,Archers Accommodation,4,0,5,10,2013-02-13,51.370841,-0.03787
91138,Arena Food City,4,10,0,0,2010-12-15,51.391726,-0.061298
91139,Arizona Fried Chicken,2,15,10,10,2014-09-24,51.394955,-0.067314
91140,Arkays,5,5,5,5,2010-08-05,51.401374,-0.118095
91141,Arkopharma UK Ltd,AwaitingInspection,nan,nan,nan,,51.384793,-0.122067
91142,Arkwrights Wheel,4,10,0,10,2011-03-24,51.377383,-0.102526
91143,Aroma Cafe Ltd,3,10,10,10,2014-04-30,51.388606,-0.122098
91144,Arriva Bus Company,5,5,0,0,2012-07-27,51.354299,-0.097563
91145,Arriva London South,5,0,5,5,2012-07-23,51.393277,-0.114446
91146,Ashanti Drinks Ltd,1,0,0,20,2014-12-02,51.373793,-0.117488
91147,Ashwood Lodge,5,5,0,0,2009-04-06,51.376028,-0.075166
91148,Asia Food Store,4,5,5,10,2010-11-08,51.383338,-0.108186
