,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
477285,1 Garden Close,Exempt,nan,nan,nan,2014-07-07,,
477286,1 Longbridge Street,1,15,5,20,2014-12-01,52.449459,-3.540181
477287,102 Glandwr,4,5,10,5,2009-08-28,52.506637,-3.343519
477288,11 Woodlands,4,5,0,10,2011-02-10,52.23972,-3.369374
477289,15 Penybryn,Exempt,nan,nan,nan,2014-02-07,,
477290,1st Clives Own Welshpool Scout,5,0,0,0,2014-09-08,52.657528,-3.149215
477291,2 Llundainfach,4,0,5,10,2013-03-07,51.793884,-3.735789
477292,23 Tai Ar y Bryn,5,0,0,0,2014-02-21,,
477293,30 Heol y Ffynnon,Exempt,nan,nan,nan,2014-11-11,51.95497,-3.401353
477294,4 Fairview Drive,5,5,5,0,2009-05-12,52.703678,-3.069027
477295,5 Fronheulog,4,5,5,10,2009-06-04,52.636999,-3.720319
477296,5 Princes Court,5,0,0,5,2010-06-25,52.728129,-2.979755
477297,52 Parc Hafod,Exempt,nan,nan,nan,2012-06-18,,
477298,7 Day Catering Ltd,3,5,10,10,2014-08-14,52.502889,-3.337128
477299,7 Pizza Parlour,4,0,5,10,2014-05-15,52.515353,-3.314414
477300,8 Maes yr Esgob,4,5,10,5,2009-10-22,52.823649,-3.29629
477301,9 Brynfa Avenue,4,5,5,10,2009-02-06,52.66833,-3.144042
477302,A E Gough & Sons,Exempt,nan,nan,nan,2011-02-10,52.253618,-3.376468
477303,A J Jones & Son,Exempt,nan,nan,nan,2013-07-31,52.073964,-3.122405
477304,A J Pugh Butcher,4,10,0,5,2014-02-24,52.343114,-3.047917
477305,A L Melville Fryer,Exempt,nan,nan,nan,2014-04-16,51.835027,-3.150908
477306,A Moveable Feast,5,0,0,5,2014-09-29,,
477307,A Rees (Butcher),Exempt,nan,nan,nan,2014-01-10,51.947756,-3.390245
477308,A W Owen,5,5,5,5,2013-10-03,52.516762,-3.430086
477309,A W Owen Mobile Unit,4,5,10,0,2014-09-09,52.516762,-3.430086
477310,Aaum  Ltd,5,5,0,5,2014-10-17,51.801949,-3.702059
477311,Aayesha Hussain,4,5,5,10,2010-08-20,52.450253,-3.539297
477312,Abbeycwmhir Heritage Trust,Exempt,nan,nan,nan,2013-05-30,52.237229,-3.380178
477313,Abbeyfield Brecon Society Ltd,5,0,5,0,2014-11-07,51.944796,-3.380463
477314,Abbeyfield Society,5,0,5,0,2014-11-10,52.518203,-3.321676
477315,ABC Playgroup,4,10,0,10,2014-03-12,,
477316,Aber Valleys Fruits,3,5,10,10,2012-11-22,51.903899,-3.27737
477317,Abercamlais Arms,5,0,0,0,2011-02-10,51.9460220337,-3.57152485847
477318,Abercrave Inn,3,10,10,10,2013-08-20,51.8021965027,-3.70604228973
477319,Abercrave Miners,5,0,0,0,2012-03-15,51.8014564514,-3.71990871429
477320,Abercrave Rugby Club,2,15,5,5,2013-09-25,51.7997817993,-3.72305011749
477321,Abergwesyn Village Hall,Exempt,nan,nan,nan,2011-02-10,52.164733,-3.667007
477322,Abermule CP School,5,5,0,0,2014-01-08,52.5438919067,-3.23750853539
477323,Abermule School Breakfast Club,5,0,0,0,2014-07-01,52.543891,-3.237509
477324,ABM Catering,4,5,0,10,2013-11-15,52.502889,-3.337128
477325,Absolute Adventure Ltd,Exempt,nan,nan,nan,2013-09-03,51.817702,-3.674564
477326,Acorn Adventure,5,5,0,0,2014-04-25,51.954884,-3.422655
477327,Acorn Adventure Centre,4,10,5,5,2013-06-24,,
477328,Acorn Court Country House,4,5,10,5,2011-02-10,52.218268,-3.375448
477329,Adenwi,4,10,5,5,2011-02-10,52.442502,-3.542145
477330,Admiral Rodney,2,10,15,10,2014-01-16,52.7287406921,-3.02146887779
477331,After School Club,5,0,5,5,2013-02-26,51.954884,-3.422655
477332,AGPY Catering,5,5,0,5,2014-07-25,,
477333,AJ's Catering,5,0,0,0,2014-05-08,52.393819,-3.326406
477334,Alan Davies,4,5,10,5,2014-03-18,52.599358,-3.20117
477335,Albert Hall Theatre,Exempt,nan,nan,nan,2013-06-06,52.240653,-3.384122
477336,Aldi Stores,5,0,0,0,2013-02-26,52.241753,-3.37925
477337,Aldi Stores Ltd,5,0,5,5,2011-02-10,51.945233,-3.388435
477338,Aleppo Merchant Hotel,4,10,5,5,2014-04-24,52.555809021,-3.53061366081
477339,Alices Teaparty,5,5,5,5,2013-09-11,52.447602,-3.538527
477340,Alison Greenow,5,0,0,0,2011-01-11,52.054513,-3.148914
477341,Alison Hobbs Market Stall,5,0,0,0,2015-01-31,52.448332,-3.53919
477342,All Black Arms,5,5,5,5,2010-01-19,51.769963,-3.777453
477343,Allsorts Playgroup,4,5,5,10,2012-03-11,51.857986,-3.140298
477344,Amberleigh Care Ltd,5,0,5,5,2015-01-12,52.651503,-3.19299
477345,AMR Catering,3,10,10,10,2014-01-24,52.074673,-3.123518
477346,Amy Jacqueline White,5,5,0,0,2013-09-27,,
477347,Amybeths Bakery,5,5,5,0,2014-06-27,52.613019,-3.628186
477348,Anchorage Stores & Post Office,5,5,5,5,2010-03-29,52.007129,-3.253005
477349,Andrew Durkin,3,10,10,10,2014-05-01,52.694965,-3.102626
477350,Andrew Kenyon-Wade,5,5,5,5,2011-02-22,52.358045,-3.101515
477351,Andrew Logan Museum of Sculpture,4,5,5,10,2008-11-10,52.598865509,-3.20716571808
477352,Andrews Fish Bar,5,5,5,5,2014-09-02,52.660551,-3.150758
477353,Andys Bread,5,5,0,0,2013-09-11,52.447602,-3.538527
477354,Angel Hotel,4,10,5,0,2014-12-01,52.447498,-3.538215
477355,Angorfa,5,0,5,0,2013-11-13,51.789567,-3.667518
477356,Anne Powell Home Catering,4,0,0,10,2011-08-06,,
477357,Anne's Fruit & Veg Shop,5,5,5,5,2010-03-29,52.27395,-3.007519
477358,AP & S Sheen,4,10,10,0,2015-01-07,52.3269805908,-3.43953490257
477359,Applegreen Welshpool (Shop),5,0,0,0,2014-08-04,52.662365,-3.138933
477360,Apricot Forest,4,5,10,0,2009-04-21,52.447882,-3.541186
477361,Archdeacon Griffiths Primary School,5,5,0,0,2014-05-15,52.036905,-3.27091
477362,Arddleen Primary School,5,5,5,0,2014-09-26,52.7327003479,-3.10129714012
477363,Ardent Gallery,5,0,0,0,2012-03-02,51.947419,-3.391413
