,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
333829,2468 Foods,AwaitingInspection,nan,nan,nan,,,
333830,2J Takeaway,1,15,15,20,2015-01-12,52.057051,-2.712694
333831,A H Griffiths (Butcher),4,5,5,10,2014-05-15,52.361385,-2.876489
333832,A M Dawson (Chemist),Exempt,nan,nan,nan,2000-07-04,52.203377,-3.029993
333833,A M News,Exempt,nan,nan,nan,2005-11-15,52.056139,-2.717784
333834,A R G Fowler And Co,5,5,5,0,2010-11-25,52.14867,-2.474621
333835,A Rule of Tum,4,10,5,5,2014-02-20,,
333836,A Rule of Tum Burger Shop,4,0,0,10,2014-11-20,52.055604,-2.718607
333837,A S Green Limited,Exempt,nan,nan,nan,2014-08-14,52.105988,-2.400536
333838,A2ZEST,5,5,5,5,2014-08-12,52.066975,-2.719023
333839,Aardvark Cafe,4,5,10,5,2009-12-04,52.346066,-2.927038
333840,Abacus 2000 Nursery School,5,5,5,5,2014-11-13,51.911085,-2.58732
333841,Abbey Botanicals,5,0,0,0,2014-05-08,52.234171,-2.744112
333842,Abbey Grange Rest Home,5,0,5,5,2014-09-09,52.066778,-2.703936
333843,Abbots Lodge Bed & Breakfast,5,0,0,0,2010-05-11,52.316418,-2.863923
333844,ABC Childcare Centre,5,5,0,5,2015-01-28,52.052367,-2.705197
333845,Abundance Produce,Exempt,nan,nan,nan,2001-06-14,51.983644,-2.713756
333846,Active-8 club,4,5,5,10,2008-09-30,52.086758,-2.803333
333847,Agee's Catering,5,0,0,5,2013-03-15,52.212828,-3.03592
333848,AJ and CI Snell (Mobile),5,0,0,5,2012-07-11,,
333849,AJ Catering,5,0,5,5,2014-09-02,,
333850,Al & Glow Place,5,5,0,5,2014-02-14,51.883106,-2.633766
333851,Aladdins,4,0,10,5,2008-02-06,52.232245,-2.741532
333852,Aldi,5,5,0,5,2008-01-16,52.057091,-2.722408
333853,Aldi,AwaitingInspection,nan,nan,nan,,51.916445,-2.581603
333854,Aldi Stores Ltd,5,0,5,5,2009-07-30,52.22588,-2.74144
333855,Alexander Guest House,5,5,0,5,2011-03-03,52.058499,-2.728849
333856,All In One,Exempt,nan,nan,nan,2014-08-06,52.055604,-2.718607
333857,Allpay.Net Ltd,5,0,0,5,2012-05-03,52.07819,-2.63549
333858,Ally's Pantry Too,4,10,5,5,2014-12-09,52.038499,-2.68623
333859,Alma Inn,4,5,5,10,2008-07-23,51.926147,-2.497063
333860,Alphagrange Ltd,5,5,0,0,2012-03-26,52.055114,-2.525358
333861,Alumhurst,5,5,0,5,2010-11-02,52.008159,-2.574648
333862,Ambalama Spices,5,5,5,5,2011-05-10,51.951612,-2.71022
