,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
201640,@Flavours,AwaitingInspection,nan,nan,nan,,53.464214,-2.271553
201641,2 Me 2 You Events,AwaitingInspection,nan,nan,nan,,53.451908,-2.350815
201642,2 Me 2 You Events,5,5,5,5,2014-12-13,53.451908,-2.350815
201643,34 Wines,5,0,5,5,2006-08-15,53.372473,-2.369611
201644,4 Cheeky Monkeys CIC,5,0,0,0,2015-01-26,53.42758,-2.346597
201645,A & J Edwards Butchers,4,10,0,5,2011-12-06,53.387475,-2.351894
201646,A & N Buckley,5,5,5,0,2014-11-05,53.383185,-2.337336
201647,A & S Off Licence,4,0,10,10,2013-06-13,53.453697,-2.322098
201648,A Cook in your Kitchen,4,5,5,10,2007-06-06,,
201649,A Peace of Cake,4,0,10,10,2012-02-24,,
201650,A S & M Clegg,4,10,5,5,2006-04-12,53.399878,-2.333557
201651,A S E Club,5,5,5,5,2006-04-09,53.389119,-2.352358
201652,A Taste of India,3,10,10,5,2012-08-07,53.386728,-2.352173
201653,A&S Booze,2,15,5,10,2012-05-04,53.450873,-2.272296
201654,Abbeyleys Farm,5,5,5,5,2008-07-04,53.387475,-2.351894
201655,Abbotsford Preparatory School,5,5,5,5,2015-01-27,53.448545,-2.372184
201656,Absolute Care at Home Ltd,Exempt,nan,nan,nan,,53.378293,-2.362325
201657,Acorns Day Nursery,5,0,0,0,2012-10-10,53.410648,-2.319772
201658,Acre Gate Golf Club,3,5,10,10,2012-11-22,53.44624,-2.373443
201659,Acre Hall Primary School,5,0,0,0,2012-05-04,53.448315,-2.393306
201660,Adams Convenience Store,1,10,15,20,2013-10-17,53.448347,-2.345275
201661,Adidas UK Ltd,5,0,5,5,2015-01-14,53.461453,-2.31571
201662,Adrak Restaurant,3,10,10,10,2011-12-20,53.44839,-2.35824
201663,AFC Urmston Meadowside,4,0,5,10,2012-03-16,53.457737,-2.38743
201664,Afifa High School for Girls,AwaitingInspection,nan,nan,nan,,,
201665,After School Club,5,5,5,5,2005-06-28,53.442554,-2.317843
201666,Al Hayat Halal Meat,AwaitingInspection,nan,nan,nan,,53.461316,-2.276745
201667,Aldi,5,0,0,0,2010-03-26,53.425208,-2.323794
201668,Aldi Foodstore Ltd,5,0,0,0,2008-03-10,53.461316,-2.276745
201669,Aldi Stores Ltd,5,0,0,0,2012-10-08,53.44984,-2.354201
201670,Aldi Stores Ltd,5,5,5,5,2008-01-11,53.397652,-2.357362
201671,Alfresco Pizzeria,3,10,10,10,2014-11-12,53.423824,-2.316966
201672,Alice's Vintage Pantry,5,5,5,5,2012-02-07,,
201673,Alisons Designer Cakes and Balloons,5,0,0,0,2013-06-19,,
201674,All Saints Church Hall,5,5,5,5,2004-12-06,53.369449,-2.314879
201675,All Saints Parish Centre,5,0,5,0,2008-09-29,53.430021,-2.351071
201676,All Saints Parish Church Hall,5,0,0,0,2006-03-23,53.453697,-2.322098
201677,All Saints R C Primary,4,5,5,10,2015-01-07,53.430616,-2.350414
201678,All Saints Youth Centre,5,0,0,0,2006-05-19,53.430021,-2.351071
201679,Alpha Sandwich,AwaitingInspection,nan,nan,nan,,53.389809,-2.349928
201680,Alphabet Day Nursery,5,5,5,0,2011-10-25,53.419059,-2.320602
201681,Alphabets Holiday Club,5,0,0,0,2013-02-20,,
201682,Alti Tiki Bars Ltd,AwaitingInspection,nan,nan,nan,,53.385466,-2.350569
201683,Altrincham Association Football Club Ltd,4,5,5,10,2007-11-10,53.382885,-2.335153
201684,Altrincham Borough Bowling Club,5,5,5,5,2006-06-05,53.380154,-2.3503
201685,Altrincham Children's Centre,5,0,0,0,2010-10-14,53.403865,-2.35967
201686,Altrincham Church of England,5,5,5,5,2013-02-07,53.390585,-2.351995
201687,Altrincham College of Art 6th Form,4,0,10,10,2013-06-21,53.384428,-2.323469
201688,Altrincham College of Arts,5,0,0,0,2011-03-30,53.384428,-2.323469
201689,Altrincham Conservative Club,5,5,5,5,2009-08-04,53.387446,-2.352645
201690,Altrincham Conservative Working Men's Club,4,5,5,10,2002-04-22,53.386728,-2.352173
201691,Altrincham Cooked Meat Company,2,15,10,10,2014-03-18,53.387475,-2.351894
201692,Altrincham Fish Bar,5,5,5,5,2014-03-27,53.386728,-2.352173
201693,Altrincham Foodbank,5,0,0,5,2013-03-20,53.397527,-2.318951
201694,Altrincham Garden Centre,5,5,5,5,2013-06-24,53.384008,-2.322428
201695,Altrincham Garrick Society Limited,5,0,0,0,2006-05-04,53.393745,-2.350321
201696,Altrincham Golf Course,Exempt,nan,nan,nan,2011-11-02,53.390413,-2.336716
201697,Altrincham Kersal Rugby Club,5,0,0,5,2010-03-02,53.40033,-2.312851
201698,Altrincham Masonic Hall,4,5,5,10,2014-12-08,53.388088,-2.315964
201699,Altrincham Prep School,5,nan,nan,nan,2013-09-19,53.37755,-2.358636
201700,Altrincham Service Station,5,0,5,5,2013-05-30,53.376256,-2.378783
201701,Altrincham Youth Centre,5,0,0,0,2006-04-19,53.391497,-2.308395
201702,Amaan's Fresh Fruit & Vegetables,1,15,15,20,2014-08-14,53.381913,-2.33238
201703,Amanda Bloom,5,5,5,5,2011-11-09,53.410879,-2.340248
201704,Amaryllis Pre-School,AwaitingInspection,nan,nan,nan,,53.454007,-2.281532
201705,Amba Stores,3,5,10,10,2008-08-22,53.40333,-2.336668
201706,Amee Gees Kitchen,AwaitingInspection,nan,nan,nan,,53.465057,-2.25996
201707,Americano Ice Cream (Vehicle reg BG52 VKO),4,5,5,10,2012-03-16,,
201708,Amigo Pizza Limited,4,nan,nan,nan,2014-02-04,53.454613,-2.32587
201709,Aminah Tandoori,5,nan,nan,nan,2012-12-20,53.38352,-2.352011
201710,Amirah Balti,3,10,10,5,2014-09-10,53.44749,-2.352646
201711,Andrea's Catering,AwaitingInspection,nan,nan,nan,,,
201712,Ann Challis,5,5,5,5,2014-02-12,53.446539,-2.342656
201713,Ann Summers Ltd,Exempt,nan,nan,nan,2011-02-28,53.466187,-2.34902
201714,Antz in your pantz,5,5,0,0,2013-10-17,53.401544,-2.342038
201715,Applebys Cafe,3,10,10,10,2014-03-27,53.447753,-2.35179
201716,Archers,5,5,5,5,2014-10-06,53.397653,-2.351075
201717,Argos,Exempt,nan,nan,nan,2006-03-30,53.424986,-2.322678
201718,Argos,Exempt,nan,nan,nan,2006-06-14,53.400847,-2.35614
201719,Arnies Sarnies,4,10,5,5,2014-07-10,53.406601,-2.346576
201720,Art Cafe,5,5,5,5,2003-07-14,,
201721,Artisan Real Ale Company,AwaitingInspection,nan,nan,nan,,53.448992,-2.352222
201722,Ascot House,4,0,10,10,2015-01-13,53.417254,-2.355179
201723,AScrumptious,AwaitingInspection,nan,nan,nan,,,
201724,Asda Living,5,0,0,0,2006-04-18,53.399823,-2.355786
