,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
221362,1 Maplehurst Road,4,0,5,10,2012-08-22,50.8579864502,-0.772076785564
221363,100 First Avenue,Exempt,nan,nan,nan,2014-06-12,50.782567,-0.828552
221364,20 Guillards Oak,5,5,0,0,2012-08-21,50.9862174988,-0.746941804886
221365,21 Brandy Hole Lane,5,5,5,0,2012-03-07,50.8524131775,-0.782778382301
221366,5 A Day And Flowers,4,10,0,0,2015-01-06,50.735126,-0.778267
221367,79 Fletchers Lane,Exempt,nan,nan,nan,2012-02-09,50.7865867615,-0.801100552082
221368,A S Wallace Family Butchers,5,5,0,5,2014-01-27,50.768291,-0.874713
221369,A.M Treats,5,0,0,0,2014-07-14,,
221370,Abbas Combe Nursing Home,4,10,0,0,2014-02-13,50.826911,-0.767397
221371,Abbeyfield Chichester,5,5,0,5,2014-05-19,50.836505,-0.791401
221372,Abbeyfield Chichester,5,0,5,5,2014-05-16,50.834006,-0.77512
221373,Abelands House,5,0,0,0,2014-10-20,50.823177,-0.728722
221374,Accessorize,Exempt,nan,nan,nan,2012-07-09,50.837279,-0.778471
221375,Adsdean Farm Shop,3,10,5,10,2014-02-20,50.879189,-0.871732
221376,Age Concern,5,5,0,5,2014-09-24,50.845649,-0.906268
221377,Albert's,2,10,15,5,2014-07-14,,
221378,Alexandra's Kitchen,5,5,5,5,2014-08-19,50.981169,-0.746693
221379,Ali's Cakes,5,0,5,0,2013-05-21,,
221380,Allday Express,4,10,5,5,2013-11-28,50.83213,-0.780523
221381,Alpine Lodge,4,10,0,0,2014-09-26,51.030148,-0.493526
221382,Amanda's Hobbie Hideout,Exempt,nan,nan,nan,2012-12-04,50.732138,-0.792756
221383,Amelie And Friends,3,10,10,10,2014-01-30,50.838417,-0.778924
221384,Amy's Icing On The Cake,5,5,5,5,2014-06-13,,
221385,Ana's Place,5,0,5,0,2014-06-12,,
