,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
7612,196,5,0,5,5,2015-01-22,52.197346,0.145034
7613,2nd View Cafe - Waterstones,5,5,0,0,2013-07-09,52.206307,0.120862
7614,5 Chapel Street B&B,5,0,0,0,2012-10-25,52.217394,0.140305
7615,7 Day Catering Ltd - CSR Canteen,5,5,5,5,2014-11-28,52.228759,0.153708
7616,A & B GUEST HOUSE,5,0,0,0,2014-01-20,52.196228,0.13481
7617,A WALLER & SON,5,5,0,5,2014-09-15,52.213957,0.125999
7618,Abbey Meadows School,5,5,0,0,2014-04-29,52.208126,0.160848
7619,Abbeyfield Cambridgeshire,5,0,0,5,2012-07-20,,
7620,ABC Barbeque,4,5,10,5,2013-11-18,52.198028,0.143618
7621,ABM Catering,5,0,0,5,2014-05-07,52.186496,0.144833
7622,Acacia Guest House,4,0,5,10,2014-09-19,52.184571,0.151792
7623,Accordia Supermarket,4,5,0,10,2012-02-21,52.190458,0.129135
7624,Ace Day Nursery,5,0,0,0,2015-01-07,52.21022,0.138731
7625,Ace Nursery,5,0,0,0,2014-01-10,52.203765,0.128703
7626,Acer House B & B,4,0,5,10,2014-06-25,52.179517,0.143444
7627,Acorn Guest House,5,0,0,0,2012-08-21,52.215764,0.133478
7628,Adana Mini Market,2,0,15,10,2014-02-04,52.2047,0.133197
7629,ADC Theatre,4,10,0,0,2012-02-17,52.209099,0.120102
7630,Afternoon Tease,5,0,0,5,2014-02-25,52.207449,0.122878
7631,Afternoon Tease,5,0,0,0,2012-09-27,,
7632,Agnes Triwiyono (Agnes Cakes),5,0,0,0,2014-04-02,,
7633,Agora at The Copper Kettle,5,0,0,5,2013-03-07,52.204384,0.1178
7634,Al Casbah Restaurant,4,5,0,10,2014-07-11,52.200419,0.135743
7635,Al Chile,5,5,0,5,2014-09-04,,
7636,Al Noor Grocers,4,5,0,10,2014-11-26,52.221589,0.133069
7637,Alamin Stores,4,5,5,10,2013-09-19,52.200884,0.135399
7638,Aldi,5,5,0,5,2012-02-15,52.217539,0.110813
7639,Alex Wood House,5,5,0,5,2013-09-03,52.226708,0.123958
7640,Alimentum,3,10,10,10,2014-07-03,52.188889,0.135849
7641,Alington House,4,5,0,10,2013-03-22,52.187258,0.150927
7642,Alison Reed Chocolatier,5,5,0,5,2013-11-12,,
7643,Alison Reed Fine Cakes,4,0,5,10,2013-08-06,,
7644,All Bar One,5,5,0,0,2013-03-14,52.20279,0.123446
7645,Allenbell,4,5,5,10,2013-11-05,52.192788,0.176375
7646,AMBER LODGE,5,nan,nan,nan,2014-05-21,52.211655,0.167519
7647,Amigo,5,0,0,5,2014-05-16,,
7648,Amigo - Unit A,5,0,0,5,2014-01-30,,
7649,AMT Cappuccino Bar,4,10,0,0,2014-04-07,52.194106,0.137284
7650,Amy Williams,5,0,0,0,2014-02-13,,
7651,Angelas Cakes,4,0,0,10,2012-08-17,,
7652,Anglia Ruskin University Nursery,5,0,0,0,2014-12-10,52.203835,0.134794
7653,Ann Summers Ltd,Exempt,nan,nan,nan,2014-10-01,52.205002,0.120947
7654,Ann Vinden,5,0,0,0,2014-08-15,,
7655,Anna Martin,5,0,0,5,2013-03-13,,
7656,Annabelles,5,0,0,5,2014-05-13,52.196859,0.129207
7657,Anstey Hall Events Ltd,4,10,0,10,2014-01-20,52.173306,0.110868
7658,Anta's Pies,5,0,5,5,2015-01-08,,
7659,Antoncroft Newsagents,Exempt,nan,nan,nan,2014-10-22,52.187747,0.147776
7660,AP Snacks,Exempt,nan,nan,nan,2014-09-04,52.190173,0.136949
7661,Apple Tree Bakery,5,5,5,5,2014-09-04,,
7662,Appletree B&B/IOrchard Foods,5,0,0,0,2013-11-05,52.19211,0.176576
7663,Aramark UK Ltd,5,0,0,5,2013-04-30,,
7664,Arbury Community Centre,5,0,0,0,2013-02-19,52.226274,0.128564
7665,Arbury Court Fish Bar,5,5,0,5,2014-09-17,52.224635,0.128207
7666,Arbury Lodge Guest House,5,5,0,0,2012-06-25,52.222679,0.132462
7667,Arbury Primary School,5,5,0,0,2014-12-09,52.221817,0.118453
