,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
345251,1st Stop Newsagents,1,5,10,20,2014-02-19,52.533028,-2.196155
345252,A B C Early Learning & Childcare Uk Ltd,5,0,5,0,2014-02-21,52.630917,-2.185719
345253,Abbeyfield House,5,0,0,5,2013-04-30,52.625613,-2.196761
345254,Abele View Residential Home,5,0,0,0,2014-05-14,52.442674,-2.176848
345255,Ad's Pride Of Kinver Fish Bar,5,0,5,5,2014-01-09,52.44753,-2.228099
345256,Age Uk South Staffordshire,4,5,5,10,2014-11-04,52.727442,-2.112167
345257,All Saints C E Primary School,5,5,0,0,2014-05-23,52.543908,-2.220548
345258,Allan Bennett Ltd,4,0,10,10,2014-05-12,52.629938,-2.201641
345259,Allen & Cooper Ltd,4,0,10,10,2014-08-01,52.658076,-2.018259
345260,Amo's Convenience Store,4,0,5,10,2010-02-26,52.706336,-2.039517
345261,Amy's Secret Kitchen,5,5,0,5,2013-09-30,52.71321,-2.04839
345262,Aramark Catering,5,0,0,0,2013-12-06,52.769273,-2.109799
345263,Ashcroft Hollow,5,0,0,5,2013-10-23,52.717959,-2.040165
345264,Ashwood Nurseries Ltd,5,0,0,0,2014-03-13,52.48853,-2.200315
345265,Astons Of Coven,5,0,0,0,2013-11-06,52.656081,-2.130935
345266,Autograph Food Service,5,0,5,0,2012-03-14,52.627559,-2.164755
345267,Avant Ice Cream Tricycles,5,0,5,0,2014-09-03,,
345268,Baci Italian Restaurant,4,0,10,10,2014-07-30,52.448042,-2.228396
345269,Baked @ No 3,5,0,0,0,2014-03-14,,
345270,Baked @ No. 3,5,5,0,5,2015-01-13,52.658076,-2.018259
345271,Bargain Booze,5,5,0,5,2014-07-16,52.658076,-2.018259
345272,Barley Mow,4,10,5,5,2014-06-16,52.552095,-2.146995
345273,Basils,5,5,0,5,2015-01-16,52.44753,-2.228099
345274,Bearnett House,5,5,0,5,2013-03-27,52.551114,-2.174232
345275,Becky's Bakes,5,0,0,0,2013-11-21,,
345276,Bed And Breakfast,5,0,5,5,2012-08-20,,
345277,Belt View Farm,5,0,0,5,2012-03-20,52.75394,-2.051281
345278,Bengal Spice,3,10,5,10,2014-08-06,52.626179,-2.180528
345279,Best Western Himley Hotel,5,0,0,5,2013-02-19,52.518176,-2.179966
345280,Betty's Courtyard,5,0,0,0,2014-11-25,52.535,-2.183278
345281,Bilbrook Fish Bar,5,5,0,0,2013-11-28,52.627218,-2.176735
345282,Birches Bridge Fish Bar,5,0,0,0,2013-11-13,52.624476,-2.188513
345283,Birches First School,5,0,0,5,2014-06-25,52.618065,-2.178146
345284,Blakelands Country House,5,5,0,0,2014-09-26,52.520265,-2.2684
345285,Blakeley Heath Primary School,5,5,0,5,2014-09-05,52.526807,-2.191145
345286,Bloomers & Tarts,4,10,5,5,2014-05-12,52.663812,-2.01418
345287,Blowers,5,5,0,5,2014-06-12,52.649885,-2.024611
345288,Blue Ginger,5,5,5,5,2014-03-25,52.708862,-2.039905
345289,Bostin Baps C/O Kewford Eagles Football Club,5,0,0,5,2014-11-06,52.502193,-2.190684
345290,Boxleys Of Wombourne,5,0,0,5,2014-11-03,52.536271,-2.186601
345291,Bradford Arms,4,5,10,0,2014-02-21,52.694198,-2.234903
345292,Bradshaws Farm Shop,4,0,5,10,2011-12-08,52.589987,-2.217237
345293,Brewood C.E. (C) Middle School,4,5,10,5,2013-05-03,52.6758,-2.17603
345294,Brickbridge House,5,5,0,0,2013-11-22,52.525862,-2.202092
345295,Bridge House Hotel,1,15,5,20,2014-11-10,52.72635,-2.116176
345296,Brindley Heath Junior School,5,0,0,0,2013-11-14,52.453015,-2.232616
345297,Broadway Wine Lodge,4,5,0,10,2013-10-21,52.643022,-2.088836
345298,Bromleys Butchers,5,0,0,5,2014-11-11,52.52796,-2.194658
345299,Brookfields Farm (Club),4,0,10,10,2007-05-22,52.653278,-2.0774
345300,Brown Eyed Girl Bakery,5,0,0,5,2013-10-23,,
345301,Brunch Bite Ltd,5,0,0,5,2014-08-29,52.673406,-2.120295
345302,Brunel Court,5,0,0,5,2013-10-22,52.53784,-2.189453
345303,Burger King (Northbound),5,5,0,0,2014-09-30,52.643176,-2.057387
345304,Burger King (Southbound),5,0,0,0,2014-04-01,52.643176,-2.057387
345305,Butterhill House Residential Home,4,5,0,10,2014-04-24,52.769958,-2.149138
345306,Cabin Cafe,5,5,0,5,2014-09-25,52.736141,-2.05123
345307,Cafe Family Pathway Centre,4,5,0,10,2014-02-24,52.647964,-2.113027
345308,Cafe India,5,5,5,5,2014-12-22,52.694198,-2.234903
345309,Cafe Saffron,3,10,5,10,2014-05-28,52.63173,-2.19995
345310,Calf Heath Marina,3,5,10,10,2011-05-26,52.675773,-2.097954
345311,Capes Creations,5,0,0,0,2014-01-14,,
345312,Cargill Meats Europe),5,0,0,0,2014-09-11,52.625143,-2.163092
345313,Catch Corner,5,5,5,0,2013-09-10,52.765498,-2.108352
345314,Catering Academy Ltd,5,0,5,5,2014-02-24,52.625675,-2.191975
345315,Celebakery,5,0,0,0,2013-02-27,,
345316,Chase Gate,4,10,5,0,2013-09-10,52.674338,-2.049678
345317,Chase Golf Club Ltd,5,0,0,0,2013-03-25,52.725675,-2.056133
345318,Chase Park,4,10,0,5,2013-11-13,52.685686,-2.07734
345319,Cheeky Munchies,5,5,5,0,2014-02-17,52.672158,-2.11936
345320,Cherry Trees Special School,4,10,0,0,2011-03-03,52.52993,-2.199575
345321,Cheslyn Hay Community & Sports Club,4,5,5,10,2011-09-27,52.662361,-2.030592
345322,Cheslyn Hay Fish Bar,3,5,10,10,2014-03-07,52.663008,-2.032632
345323,Cheslyn Hay High School,5,5,5,5,2013-11-28,52.661243,-2.043025
345324,Cheslyn Hay Primary,5,5,0,0,2014-10-23,52.661243,-2.043025
345325,Chip Inn,5,5,5,5,2014-03-12,52.527467,-2.194361
345326,Church In The Village,5,0,0,5,2013-04-26,52.629938,-2.201641
345327,Churchview Catering,4,10,0,10,2011-11-03,52.44753,-2.228099
345328,Cloud 9 Children's Nursery,5,0,0,5,2014-08-21,52.533104,-2.199369
345329,Co Op,5,5,0,5,2012-11-09,52.588903,-2.264097
345330,Co Op Convenience Store,5,5,5,5,2014-02-19,52.53146,-2.187303
345331,Co Op Food Store,5,5,5,0,2014-09-04,52.717054,-2.117366
345332,Co Op Midlands,5,5,5,5,2012-10-25,52.448042,-2.228396
345333,Co Op Store,5,0,0,0,2012-11-09,52.534612,-2.183955
345334,Co Op Store,5,5,0,5,2012-11-09,52.588903,-2.264097
345335,Co Operative,5,0,0,5,2013-04-04,52.630487,-2.20154
