,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
24467,1 The Poplars,5,5,5,5,2014-11-04,,
24468,2 Cedar Close,Exempt,nan,nan,nan,2015-01-23,,
24469,29 Hereford Drive,Exempt,nan,nan,nan,2009-09-03,,
24470,4 Hinderclay Road,5,0,0,0,2014-07-30,,
24471,7 Day Catering Ltd,4,10,0,0,2013-08-13,,
24472,7 Mill Stream Court,Exempt,nan,nan,nan,2011-03-03,,
24473,7 The Meadow Centre,Exempt,nan,nan,nan,2014-07-31,52.18751,0.993976
24474,745pm,1,5,5,20,2013-10-25,52.213398,1.076593
24475,A C Cracknell Fish & Chips,3,10,10,10,2013-09-12,52.179655,0.997983
24476,Abbot's Hall School,5,5,0,0,2014-04-30,52.185127,0.989353
24477,Abbycakes,Exempt,nan,nan,nan,2013-06-20,,
24478,Abby's Cakes and Bakes,5,0,0,5,2014-03-06,,
24479,Adult & Community Services,5,0,0,5,2010-06-21,52.188183,0.991548
24480,All Manor of Events Ltd,5,5,5,0,2013-08-30,52.122235,1.164666
24481,All Saints CEVA Primary School,5,5,5,0,2015-01-27,52.299734,1.358361
24482,Allard & Co,5,5,5,0,2013-12-12,52.20672,1.034089
24483,Amazing Cakes by Jean,Exempt,nan,nan,nan,2011-09-29,,
24484,Amber Chocolates,5,0,0,5,2014-03-28,,
24485,Angel Coffee Shop,3,5,10,10,2014-09-05,52.153002,1.052876
24486,Angela Knight,5,5,5,5,2013-05-31,,
24487,Anglia Catering,5,0,5,0,2014-10-30,52.339133,1.132803
24488,Anglia Regional Co-Operative Society,5,5,0,0,2013-12-19,52.339938,1.000362
24489,Apple Tree Cottage,Exempt,nan,nan,nan,2013-06-20,,
24490,Asda Stores,4,10,0,5,2013-07-19,52.18751,0.993976
24491,Authentic Restaurant,3,10,10,10,2014-03-28,52.18871,0.996646
24492,Bacton Middle School,4,5,5,10,2014-02-05,52.265763,0.99639
24493,Bacton Play Centre,4,10,5,0,2014-02-24,52.264053,1.005977
24494,Bacton Primary School,3,10,10,10,2014-01-08,52.264053,1.005977
24495,Bacton Stores & Post Office,5,0,0,5,2014-03-06,52.263016,0.99937
24496,Badwell Ash Village Hall,Exempt,nan,nan,nan,2009-12-11,52.28385,0.916651
24497,Bakewell Catering,5,0,0,0,2013-01-10,52.339133,1.132803
24498,Baptist Chapel,Exempt,nan,nan,nan,2009-10-13,52.29667,1.251659
24499,Barham Care Centre Ltd.,2,0,15,10,2013-08-01,52.11289,1.114058
24500,Barking Hall Nursing Home,5,0,5,5,2014-08-22,52.138828,1.032657
24501,Barking Pre-School,Exempt,nan,nan,nan,2009-06-24,52.13591,1.02233
24502,Barking Village Hall,5,5,0,5,2014-02-20,52.13591,1.02233
24503,Barn Owls Childminding Service,Exempt,nan,nan,nan,2015-01-27,,
24504,Battisford Cricket Club,Exempt,nan,nan,nan,2014-04-25,52.155953,0.98649
24505,Battisford Free Church Hall,Exempt,nan,nan,nan,,,
24506,Battisford Village Hall,Exempt,nan,nan,nan,,52.146618,0.980778
24507,Baylham Care Centre,5,0,5,0,2013-09-06,52.123015,1.073707
24508,Baylham House Rare Breeds Farm,5,0,0,5,2013-03-06,52.132298,1.085014
24509,Baylham Village Hall,Exempt,nan,nan,nan,2013-10-24,52.123015,1.073707
24510,Bays Farm B & B,5,0,5,5,2013-08-15,52.194207,1.054398
24511,Bear Inn,3,10,5,10,2013-03-27,52.23313,0.837672
24512,Beard's Tea  Rooms,5,5,5,0,2014-11-05,52.320873,1.149125
24513,Beaumont Bakery,Exempt,nan,nan,nan,2015-01-28,,
24514,Beautiful Bakes Suffolk,5,5,0,5,2014-06-30,52.188921,1.137546
24515,Bedfield Primary School,2,15,10,10,2014-01-16,52.249286,1.253436
24516,Bedingfield Village Hall,Exempt,nan,nan,nan,2011-03-09,52.270995,1.198261
24517,Bethesda Baptist Church,Exempt,nan,nan,nan,2011-01-11,52.190712,0.994645
24518,Beyond the Wall,Exempt,nan,nan,nan,2010-02-12,52.304326,1.083
24519,Beyton And Hessett Village Hall,5,0,0,5,2013-09-03,52.218708,0.832696
24520,Beyton Middle School,5,5,5,5,2013-09-20,52.232973,0.831467
24521,Beyton Sixth Form College,1,15,10,20,2014-09-16,52.232973,0.831467
24522,Birthdays,Exempt,nan,nan,nan,,52.187303,0.995747
24523,Blackbourne Day Centre,5,0,0,5,2014-10-14,52.251891,0.811674
24524,Blakemore Retail (SPAR),5,0,0,5,2015-01-08,52.317931,1.273456
24525,Blenheim Pub Ltd,AwaitingInspection,nan,nan,nan,,52.152483,1.052753
24526,Blue Orchid,2,5,15,10,2014-03-07,52.342333,1.004856
24527,Bonds Fish & Chips,5,5,5,5,2013-10-17,52.155453,1.051641
24528,Boots The Chemist Ltd,Exempt,nan,nan,nan,,52.187161,0.997069
24529,Bosmere Primary School,5,5,0,0,2013-07-05,52.15224,1.045821
24530,Botesdale & Rickinghall Pre-School,5,5,0,0,2014-09-19,52.34484,1.008095
24531,Botesdale Fish Shop,5,5,0,0,2013-01-31,52.342333,1.004856
24532,Botesdale Village Hall,Exempt,nan,nan,nan,,52.34484,1.008095
24533,Bramford Fish Bar & Chinese Takeaway,5,5,5,5,2015-01-14,52.075791,1.095258
24534,Bramford Golf Centre,5,5,5,5,2010-09-02,52.084938,1.091818
24535,Bramford Pre-School Playgroup,5,5,5,0,2014-02-13,52.073868,1.095884
24536,Bramford Primary School,5,0,0,0,2013-03-20,52.073868,1.095884
24537,Bramford Sports Pavilion,Exempt,nan,nan,nan,,52.080859,1.098178
24538,Bramford Village News,5,0,0,0,2013-06-13,52.075246,1.097527
24539,Bretts Bakery,3,5,10,10,2014-02-11,52.154464,1.051266
24540,British Bakeries Ltd,Exempt,nan,nan,nan,,52.232286,1.107063
24541,Brockford Barn,5,0,0,5,2013-06-13,52.257983,1.111395
24542,Brome and Oakley Village Hall,1,0,5,20,2011-01-21,52.321328,1.082832
24543,Brook Hall Catering,5,0,0,0,2014-06-02,,
24544,Broomvale Farm Shop,3,10,5,10,2014-10-02,52.100045,1.096719
24545,Bucks Head Inn,1,0,10,20,2013-08-12,52.272617,1.10078
24546,Bull Inn,5,5,5,0,2014-09-05,52.264353,1.004092
24547,Bulls Hall B & B,5,0,0,5,2012-11-01,52.283678,1.178893
24548,Bumble Cottage,4,0,0,10,2009-06-24,52.314435,1.270777
24549,Bumblebee Kitchen,Exempt,nan,nan,nan,2011-01-19,,
24550,Bunnies Daycare Ltd,5,5,5,5,2014-02-10,52.17822,0.995019
24551,Burger King,5,5,0,0,2014-05-28,52.147541,1.079885
24552,Burger Mania,5,0,0,0,2013-06-18,,
24553,Busta Snax,5,0,5,0,2013-07-05,,
24554,Busy Bees,5,0,5,0,2014-06-09,52.183766,1.02085
24555,Cafe @ the rec,5,0,5,0,2014-06-24,,
24556,Cafe 52,Exempt,nan,nan,nan,,52.187206,0.994599
24557,Cakes & Sprays,Exempt,nan,nan,nan,,,
24558,Cakes by Appointment,Exempt,nan,nan,nan,2010-07-22,,
24559,Cakes by Paula,Exempt,nan,nan,nan,2011-11-09,,
24560,Cakes for All Occasions,Exempt,nan,nan,nan,2011-01-18,52.282753,0.944894
24561,Cakes2share.com,Exempt,nan,nan,nan,2012-11-09,,
24562,Camilla's Cooking,5,0,0,0,2014-05-29,,
24563,Carol Hubbard,5,5,5,5,2013-10-14,,
24564,Cart Occasions,5,0,5,5,2014-10-16,,
24565,Cavendish Hall,Exempt,nan,nan,nan,,52.250046,0.824158
24566,Cedars Park Community Centre,4,5,10,5,2013-11-14,52.18981,1.013124
24567,Cedars Park Primary School,5,5,0,0,2013-07-05,52.18981,1.013124
24568,Celebrations & Toys,Exempt,nan,nan,nan,2015-01-06,52.18892,1.137546
24569,CentralRegional Co-operative Society,5,5,0,0,2014-04-22,52.320873,1.149125
24570,"CEPHAS Community Care, Old Rectory",5,5,5,5,2013-09-12,52.115098,1.093395
24571,Chaplins,Exempt,nan,nan,nan,,52.180781,0.942948
24572,Cheeky Porker Hog Roasts,5,5,0,0,2013-07-16,,
24573,Chelsea's Cakes,Exempt,nan,nan,nan,2013-03-01,52.175592,0.997914
24574,Cherry Catering Company,4,5,10,5,2013-10-02,,
24575,Chestnut Horse,5,5,5,5,2014-06-11,52.181014,0.944806
24576,Chicken Express,5,0,5,5,2013-02-07,52.187161,0.997069
24577,Chilli Company (UK) Ltd.,5,0,0,5,2012-12-20,52.240015,1.102139
24578,Chilton Community Primary School,5,0,5,5,2013-09-18,52.193502,0.987837
24579,Chilton Field Sports & Social Club,1,15,5,20,2014-09-25,52.195167,0.975699
24580,Chilton Meadows Nursing Home,5,0,5,0,2013-07-12,52.192883,0.971771
24581,China Chef,5,5,5,0,2014-11-10,52.152484,1.054449
24582,China City,5,nan,nan,nan,2014-11-20,52.192478,0.986012
24583,Chinese Chequers,5,5,5,5,2014-09-02,52.186058,0.998736
24584,Chip Inn,5,5,0,5,2014-02-06,52.180171,0.997857
24585,Chives Montessori School,1,10,15,20,2014-07-22,52.102653,1.153348
24586,Christchurch Hall,Exempt,nan,nan,nan,,52.154464,1.051266
24587,Chuckles Child Care Ltd,4,5,10,5,2014-09-19,52.151566,1.052413
24588,Churchill Catering @ Ichiban UK Ltd,5,0,0,0,2012-09-13,52.187492,1.081242
24589,Cinnamon Tree,5,5,5,5,2013-09-12,52.192478,0.986012
24590,CJ's Sandwich Bar,3,10,10,10,2013-07-24,52.186777,0.99697
24591,Clair Catering,5,0,0,0,2013-06-06,,
24592,Clarice House,3,10,5,10,2015-01-07,52.072771,1.107163
24593,Claydon & Barham Village Hall,Exempt,nan,nan,nan,,52.107629,1.111311
24594,Claydon and Barham Community Centre,1,0,5,20,2014-05-23,52.106441,1.115756
24595,Claydon Country House Hotel,5,5,5,5,2014-01-16,52.105697,1.111235
24596,Claydon Football Club,Exempt,nan,nan,nan,2012-02-14,52.108382,1.0916
24597,Claydon High School,5,0,5,5,2015-01-28,52.106441,1.115756
24598,Claydon Pharmacy,Exempt,nan,nan,nan,2012-11-08,52.106971,1.107979
24599,Claydon Pre-School,5,5,5,0,2014-05-22,52.109913,1.117123
24600,Claydon Primary School,5,0,5,0,2013-03-12,52.108422,1.113995
24601,Claylands,5,0,0,0,2014-10-16,,
24602,Cleverley Made Cakes,Exempt,nan,nan,nan,2009-09-18,,
24603,Cocoa Mama,5,5,0,0,2013-02-14,52.32074,1.146018
24604,Coddenham Community & Sports Centre,Exempt,nan,nan,nan,2013-08-22,52.148861,1.118953
24605,Coddenham Country Club,Exempt,nan,nan,nan,2013-12-20,52.145184,1.1189
24606,Coddenham Food Store Ltd,5,0,0,5,2013-09-19,52.145987,1.116778
24607,Combs Ford Bowls Club,Exempt,nan,nan,nan,,52.178005,0.999569
24608,Combs Ford Post Office,Exempt,nan,nan,nan,,52.179322,0.996966
24609,Combs Ford Pre-School,Exempt,nan,nan,nan,,52.179648,0.996168
24610,Combs Ford Primary School,5,0,0,0,2014-03-21,52.178429,1.003416
24611,Combs Middle School,4,0,10,5,2014-03-17,52.17501,1.003829
24612,Cook with Me Kids,Exempt,nan,nan,nan,2012-10-19,,
24613,Cooler Sense Ltd,Exempt,nan,nan,nan,2012-11-15,52.149355,1.058957
24614,Co-operative Food,Exempt,nan,nan,nan,2013-04-19,52.301789,1.366732
24615,Coopers Country Ltd,5,0,0,5,2014-02-27,52.129584,1.115369
24616,Copinger Hall,5,0,5,0,2012-12-13,52.182066,0.928929
24617,Copping's Cupcakes,Exempt,nan,nan,nan,2011-04-14,,
24618,Coral Bookmakers,Exempt,nan,nan,nan,,52.187877,0.995112
24619,Cornforth & Cornforth Cafe,5,0,5,5,2013-09-26,52.321898,1.145778
24620,Coronation Hall,Exempt,nan,nan,nan,,52.296662,1.290869
24621,Costa @ Tesco,5,0,0,5,2012-12-05,52.184547,1.018445
24622,Costa Coffee,5,5,0,0,2012-11-21,52.18751,0.993976
24623,Cotton Village Hall,Exempt,nan,nan,nan,,52.26731,1.024917
24624,Crackling Pig,5,0,0,0,2013-08-22,,
24625,Creeting House Guest House,5,0,0,5,2009-08-13,52.168099,1.061662
24626,Creeting St Mary Primary School,AwaitingInspection,nan,nan,nan,,52.170587,1.066967
24627,Crockery Barn,5,0,5,0,2014-03-07,52.149926,1.196047
24628,Crossways Farm,5,0,0,0,2014-01-24,,
24629,Crowfield Village Hall,Exempt,nan,nan,nan,,52.165475,1.137168
24630,Crown Inn,Exempt,nan,nan,nan,2012-03-29,52.192743,0.99683
24631,Crown Inn,4,5,10,5,2014-04-30,52.106071,1.111743
24632,Crown Inn,4,5,10,5,2013-10-01,52.18296,0.92334
24633,Crown Inn,5,0,0,5,2014-03-26,52.283979,1.304124
24634,Crown Inn,2,5,15,10,2014-02-13,52.370109,1.302707
24635,Crows Hall,4,0,5,10,2009-09-24,52.219997,1.206
24636,Cup Cakes by Mel,Exempt,nan,nan,nan,2013-05-10,,
24637,Cupcake Occasions,Exempt,nan,nan,nan,2009-09-03,,
