,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
8847,99P Stores Ltd,5,5,5,0,2014-08-11,51.52236,0.592032
8848,Abbeyfield House,5,0,0,0,2014-02-18,51.519993,0.585584
8849,Abbeyfield House,5,5,5,0,2014-08-27,51.553673,0.600651
8850,Admiral Jellicoe,5,0,0,0,2012-08-17,51.519149,0.609047
8851,Akash Tandoori,4,5,10,5,2014-12-03,51.552456,0.561126
8852,Alfies,5,5,0,0,2014-12-10,,
8853,All Occasions,5,0,0,0,2014-10-29,,
8854,All Occasions Cakes,5,0,0,5,2012-05-09,,
8855,Alliance Pharmacy,Exempt,nan,nan,nan,2012-03-30,51.519899,0.5817
8856,Altogether Fresher,5,0,0,0,2012-03-06,51.53187,0.586156
8857,Altogether Fresher,5,5,5,0,2014-08-19,51.571579,0.559329
8858,Altogether Fresher,5,5,0,5,2013-08-29,51.519899,0.5817
8859,Anchor Inn,5,5,0,0,2012-03-28,51.545735,0.566215
8860,Ancora Restaurant,4,5,10,5,2014-06-10,51.553262,0.608215
8861,Anika,0,20,20,20,2014-08-29,51.521776,0.592821
8862,Anita's Temptin Cakes,5,0,0,0,2012-11-21,,
8863,Anns Mini Market,4,0,0,10,2013-05-13,51.56945,0.611061
8864,Argos,Exempt,nan,nan,nan,2015-01-27,51.574751,0.602778
8865,Arundel Food And Wine Store,4,5,0,10,2013-03-15,51.572905,0.551307
8866,Arundel News,Exempt,nan,nan,nan,2011-09-30,51.572905,0.551307
8867,Asia Food Products Ltd,3,10,10,10,2014-09-02,51.519222,0.553855
8868,Asifs Chemists,Exempt,nan,nan,nan,2012-05-01,51.553777,0.609716
8869,Autohalt Service Station,5,0,0,0,2012-03-29,51.578405,0.585203
8870,B B Grout,5,0,0,0,2013-01-04,51.56882,0.579767
8871,B B Grout Ltd,5,0,0,0,2014-03-21,51.522782,0.600576
8872,B B Grout Ltd,5,0,0,0,2013-03-20,51.566988,0.552548
8873,B B Grout Ltd,5,0,0,0,2014-02-24,51.552703,0.611501
8874,B B Grout Ltd,5,0,0,0,2014-10-10,51.553662,0.559044
8875,B B Grout Ltd,5,5,0,0,2014-05-08,51.52124,0.592242
8876,B.O.P.H.,5,0,0,0,2015-01-26,51.520334,0.558126
8877,Bar One,5,0,0,0,2013-07-31,51.51959,0.569127
8878,Barkins Butchers,5,5,5,5,2014-11-24,51.554201,0.558656
8879,Beefys Diner,5,0,0,0,2014-07-07,51.574091,0.564161
8880,Benfleet Chinese Takeaway,5,0,5,5,2014-11-24,51.554201,0.558656
8881,Benfleet Conservative Club,5,0,0,0,2014-11-17,51.545298,0.562325
8882,Benfleet Cricket/Social Club,5,0,0,5,2012-09-24,,
8883,Benfleet Kids Club,5,5,5,5,2013-07-25,51.574091,0.564161
8884,Benfleet Market Shop,5,5,5,0,2012-12-10,51.571754,0.565328
8885,Benfleet Methodist Church,5,5,0,0,2013-03-08,51.547392,0.563207
8886,Benfleet Tandoori Restaurant,5,5,5,5,2014-03-04,51.545298,0.562325
8887,Benfleet Tavern,5,0,0,0,2012-06-18,51.554331,0.556009
8888,Benfleet Yacht Club,4,5,10,5,2014-05-30,51.540594,0.566488
8889,Benfruits,5,5,0,0,2013-07-10,51.552456,0.561126
8890,Best One,5,0,0,5,2012-01-24,51.515644,0.584573
8891,Big Sausage Mobile,4,5,10,5,2014-08-18,51.575775,0.603269
8892,Biltong Direct,4,10,0,0,2013-10-31,51.519222,0.553855
8893,Blinking Owl Cafe,4,5,10,5,2014-08-27,51.585045,0.573613
8894,Blue Cafe,4,5,5,10,2013-07-22,51.522625,0.597929
