,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
38712,15 Conrad Road,5,0,5,0,2013-11-20,,
38713,99p Stores,5,5,0,5,2012-02-02,51.476972,0.324276
38714,A M Care Home Ltd,5,5,5,5,2012-12-06,51.489425,0.335742
38715,A Touch Of Class,5,5,5,5,2014-03-24,,
38716,Ab Salute Gym,4,0,10,10,2014-09-24,51.480558,0.279061
38717,Abbots Hall Primary Academy,5,5,5,5,2014-12-11,51.522108,0.440719
38718,Acorns Pre School,4,10,0,10,2013-09-17,51.482556,0.373258
38719,Acorns Pre-School,5,5,5,5,2010-11-15,51.548109,0.362489
38720,Adonis,3,10,10,10,2013-10-21,51.513749,0.419661
38721,AFC Ward - Thurrock Community Hospital,5,0,0,0,2014-10-09,51.496042,0.336297
38722,After School Club - Jules Et Us,1,5,10,20,2014-09-10,51.492245,0.310488
38723,Ag & G Elliott,Exempt,nan,nan,nan,2010-08-16,51.469188,0.365019
38724,Agra Tandoori,1,15,15,20,2014-08-22,51.488892,0.338999
38725,Aire Wines Ltd,4,0,0,10,2014-09-29,51.515892,0.284616
38726,Akash Tandoori Restaurant,3,10,10,5,2014-10-09,51.482672,0.36841
38727,Alans Fish & Chips,4,5,10,5,2014-06-19,51.469188,0.365019
38728,Aldi Gmbh & Co,5,0,0,0,2012-07-16,51.477288,0.31604
38729,Alfies Diner,3,10,10,10,2013-07-03,,
38730,All In One Express,3,10,5,10,2013-12-31,51.47874,0.323545
38731,Allcures Cafe,4,5,0,10,2013-09-02,51.476953,0.322504
38732,Allcures Ltd,Exempt,nan,nan,nan,2012-02-24,51.515725,0.425459
38733,Allcures Pharmacy,Exempt,nan,nan,nan,2010-03-05,51.515333,0.426606
38734,Allcures PLC  (Mace),2,15,10,10,2014-08-28,51.526615,0.459617
38735,Alliance Pharmacy,Exempt,nan,nan,nan,2010-08-16,51.461901,0.363807
38736,AM 2 PM,Exempt,nan,nan,nan,2012-02-21,51.509809,0.283389
38737,Amazing Taste,5,5,5,5,2014-02-19,,
38738,Amba News And Food,5,5,0,5,2012-01-31,51.511319,0.292659
38739,Amys Cakes,5,5,5,5,2014-09-18,,
38740,Anadriel Jollof,3,10,10,10,2014-07-22,,
38741,Angel Cafe,5,5,5,5,2014-12-03,51.47517,0.323579
38742,Angel Cafe,5,5,5,5,2014-06-24,51.488433,0.30449
38743,Angelas Cakes,5,0,0,5,2010-04-27,,
38744,Annexe Playgroup,5,5,5,5,2012-03-05,51.526333,0.448168
38745,Argos,Exempt,nan,nan,nan,2004-08-23,51.485995,0.275991
38746,Armada Pharmacy,Exempt,nan,nan,nan,2010-01-07,51.492245,0.310488
38747,Aroma Cafe,4,0,10,10,2014-08-20,51.515261,0.424844
38748,Artemis,5,0,5,5,2014-03-06,51.526615,0.459617
38749,Arthur Bugler Infants And Junior School,5,0,5,5,2014-10-15,51.524243,0.440113
38750,Asda Cafe,5,5,5,5,2014-02-06,51.470492,0.345315
38751,Asda Stores,4,5,10,5,2014-09-04,51.470492,0.345315
38752,ASR Food And Wine,5,5,5,5,2013-01-30,51.495463,0.345906
38753,Asset Chemist,Exempt,nan,nan,nan,2013-02-25,51.462191,0.354766
38754,Avalon A,5,0,5,5,2014-02-24,51.487558,0.373157
38755,Avalon B,5,0,5,5,2014-02-24,51.487558,0.373157
38756,Aveley Football Club,5,0,5,5,2012-11-05,51.50248,0.249866
38757,Aveley Master Chef,3,10,10,10,2014-09-04,51.498873,0.254616
38758,Aveley Pre-School,4,5,5,10,2014-01-16,51.499437,0.262655
38759,Aveley Primary School,5,5,5,5,2014-07-01,51.499437,0.262655
38760,Aveley Sports & Social Club,5,0,0,0,2009-05-07,51.496138,0.235406
38761,Aveley Working Mens Club,5,5,5,5,2012-03-21,51.500157,0.251928
38762,B A Mitchell And Sons - Mitchells Delights,5,5,5,5,2013-03-25,,
38763,Bal Brothers,4,0,5,10,2012-08-31,51.484978,0.340484
38764,Baltic Grill,4,5,5,10,2014-06-24,51.479631,0.325347
38765,Bannatynes Health Club,5,5,5,5,2013-12-30,51.490958,0.291753
38766,Bargain Booze,Exempt,nan,nan,nan,2014-08-21,51.50939,0.281797
38767,Barton Bakery UK Ltd,5,5,5,5,2013-09-13,,
38768,Beacon Hill Academy,5,0,5,5,2013-11-12,51.512544,0.276867
38769,Beehive Voluntary & Community Resource Centre,Exempt,nan,nan,nan,2012-10-31,51.474844,0.322296
38770,Beijing Chef,5,0,0,0,2014-09-11,51.48375,0.336187
38771,Bekaert & Dupont Ltd,5,0,0,0,2012-03-22,51.47803,0.291566
38772,Belhus Park Golf Club,5,5,5,5,2013-08-31,51.506816,0.263352
38773,Belhus Village Hall,Exempt,nan,nan,nan,2009-09-11,51.510691,0.283347
38774,Bell Corner Service Station,Exempt,nan,nan,nan,2009-06-05,51.549603,0.46341
38775,Bella Italia,5,5,5,5,2013-11-15,51.487303,0.281385
38776,Belmont Castle Academy,5,5,5,5,2013-11-26,51.477782,0.312421
38777,Belmont Childcare,4,0,5,10,2014-10-13,51.477782,0.312421
38778,Bennett Lodge,3,10,10,10,2014-10-28,51.481765,0.372352
38779,Benyon Primary School,3,10,10,10,2014-10-06,51.522751,0.293046
38780,Best Foods And Chillas Peri Peri,1,15,15,20,2014-07-11,51.48375,0.336187
38781,Best One Candyshell,3,5,10,10,2014-03-28,51.475308,0.330657
38782,Big Momma's Kitchen,4,5,5,10,2014-05-29,,
38783,Bikash Restaurant,2,15,10,10,2014-11-12,51.524684,0.448296
38784,Bilash Indian Takeaway,5,5,5,5,2014-02-20,51.48375,0.336187
38785,Bilash Thurrock Limited,3,5,10,10,2014-10-21,51.509831,0.281819
38786,Bites U Like,5,5,5,5,2014-10-23,,
38787,Blacks,Exempt,nan,nan,nan,2010-09-14,51.486501,0.278191
38788,Blackshots General Store,5,0,0,5,2013-06-07,51.4969,0.339237
38789,Blackshots Waters Edge Cafe,4,0,10,5,2014-10-28,51.491673,0.340712
38790,Blockbuster,Exempt,nan,nan,nan,2003-03-01,51.509894,0.28273
38791,Blooming Babies,4,10,5,5,2014-10-15,51.511205,0.417898
38792,Blue Mango,4,5,5,10,2014-08-26,51.497632,0.32916
38793,Bluebell Court Residential Home,5,0,5,5,2014-08-14,51.478881,0.326893
38794,Bluebirds Day Nursery,5,0,0,0,2014-10-28,51.477513,0.316959
38795,Blushing Rose Cakes,5,5,5,5,2014-05-30,,
38796,Body Shop,5,0,0,0,2000-02-18,51.487515,0.282491
38797,Bombay Tandoori,4,0,10,10,2014-10-30,51.488892,0.338999
38798,Bon Appetit,5,5,5,5,2014-10-23,,
