,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
249607,A Taste Of The Past,5,5,5,5,2012-03-20,51.255284,-0.153474
249608,Abbeyfield Reigate Society Ltd,5,0,0,0,2014-07-30,51.243887,-0.209421
249609,Aberdour School,5,0,5,5,2014-01-24,51.310619,-0.21453
249610,ACH UK,Exempt,nan,nan,nan,2012-03-28,51.202779,-0.166368
249611,ACH Whitehatch,Exempt,nan,nan,nan,2011-10-24,51.167214,-0.173386
249612,Acorn Court Care Home,4,5,10,5,2014-06-25,51.250455,-0.15351
249613,Acorn Guest House,5,0,0,0,2011-06-15,51.170916,-0.156531
249614,Acorn Lodge Gatwick,4,5,10,5,2014-07-15,51.169515,-0.172737
249615,Adventurers,5,5,5,5,2014-07-23,51.162242,-0.151714
249616,Aintree House,5,0,5,5,2014-02-04,51.183584,-0.163209
249617,Albert Road Sports And Social Club,5,0,0,0,2011-10-31,51.17408,-0.16446
249618,Alderstead Heath Caravan Club Site,5,0,5,5,2012-10-22,51.286556,-0.150872
249619,Alfresco,5,0,0,5,2013-06-17,51.2031,-0.150179
249620,Alfresco Event Catering,4,10,5,5,2013-01-31,51.258217,-0.131457
249621,All Time Catering Mobile Ltd,5,0,0,0,2014-06-10,51.169431,-0.144503
249622,All Time Catering Mobile Ltd,5,0,0,5,2014-10-08,51.23626,-0.152087
249623,Alliance Pharmacy,Exempt,nan,nan,nan,2013-01-22,51.240691,-0.169116
249624,Als Sandwich Bar,5,0,5,5,2014-08-22,51.240184,-0.167718
249625,Alvington House,4,10,5,5,2014-02-19,51.244533,-0.192375
249626,Amani,3,10,5,10,2014-09-17,51.325134,-0.233515
249627,Ambers Guest House,5,0,0,0,2014-02-04,51.17615,-0.172604
249628,Amherst House,5,0,0,0,2014-04-14,51.176312,-0.174314
249629,Applewood,5,0,0,0,2013-01-31,51.30572,-0.228866
249630,Archway Theatre,5,0,0,0,2013-10-02,51.16927,-0.161661
249631,Argos Distributors Ltd,Exempt,nan,nan,nan,2015-01-07,51.239661,-0.168197
249632,Arundel House,Exempt,nan,nan,nan,2014-01-16,51.319173,-0.208142
249633,Asda Stores Ltd,3,10,10,5,2013-07-23,51.308763,-0.222565
249634,Ashcroft Care Services,Exempt,nan,nan,nan,2013-02-25,51.246429,-0.162225
