,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
255559,99P Stores Ltd,Exempt,nan,nan,nan,2014-09-12,51.606953,-1.2389
255560,A Parsons,4,5,0,10,2012-05-28,,
255561,Abbey Rugby Football Club,5,5,5,5,2013-03-13,51.491241,-0.963137
255562,Abbey Sports Centre,Exempt,nan,nan,nan,2013-02-22,51.662996,-1.176125
255563,Abbeycrest Nursing Home,5,5,0,0,2014-09-17,51.509325,-0.975638
255564,Abingdon Arms,3,10,10,10,2014-08-20,51.796537,-1.182931
255565,Abingdon Town Football Club,5,5,5,5,2013-11-08,51.667391,-1.278462
255566,Abingdon Vale Cricket Club,Exempt,nan,nan,nan,2011-06-14,51.667391,-1.278462
255567,Acacia Lodge,5,0,5,5,2014-01-15,51.530934,-0.899366
255568,Acorn Cafe,4,5,5,10,2012-07-05,51.690155,-1.118647
255569,After School Club,5,5,5,5,2013-10-24,51.489947,-1.082038
255570,Age UK Oxfordshire (Holton Club),5,5,0,5,2012-08-08,51.752542,-1.124025
255571,Aishia Stores,4,0,10,10,2013-11-06,51.638942,-1.137082
255572,Allied Care Ltd,Exempt,nan,nan,nan,2014-01-27,,
255573,Alouette B&B,4,5,5,10,2011-12-05,51.631489,-1.139636
255574,Alphabet Day Nursery,5,5,0,5,2013-09-03,51.513461,-0.991224
255575,Amanda Lavene,Exempt,nan,nan,nan,2012-08-07,,
255576,Ambassador Catering (Henley) Company Ltd,4,10,5,5,2013-10-15,51.606661,-1.208292
255577,ANGEL FALLS,3,10,10,10,2014-04-09,51.606681,-1.245504
255578,Angel on the Bridge,4,10,5,5,2014-01-29,51.5371017456,-0.901278793812
255579,Anne Britnell,5,5,5,5,2011-07-20,,
255580,Anokhi Cuisine,3,10,10,10,2014-10-30,51.601047,-1.125527
255581,Ansh Food and Wine,5,5,5,5,2014-03-10,51.70541,-0.914082
255582,Antico's Restaurant,5,5,5,0,2014-01-14,51.537252,-0.905774
255583,Aramark Ltd,5,5,0,5,2013-12-03,51.498645,-1.081273
255584,Argos Ltd,Exempt,nan,nan,nan,2012-01-12,51.606953,-1.2389
255585,Asda Stores Ltd,5,5,5,0,2013-07-29,51.74134,-1.116971
255586,Asian Spice,3,10,10,10,2014-03-19,51.599815,-1.247422
255587,Asiana Spice,1,15,15,20,2014-10-01,51.535579,-0.903723
255588,Aspens Services Ltd,5,5,5,0,2014-12-02,51.532981,-1.068284
255589,Aston Rowant CE Primary Schoo,Exempt,nan,nan,nan,2014-09-23,51.687392,-0.944776
255590,Aston Rowant Cricket Club,Exempt,nan,nan,nan,2013-03-05,51.686971,-0.937943
255591,Aston Tirrold & Upthorpe Village Hall,Exempt,nan,nan,nan,2014-01-22,51.569633,-1.200249
255592,Atalay Catering Ltd.,5,0,5,0,2013-02-20,,
255593,Avanti,3,10,10,10,2014-08-07,51.601151,-1.122609
255594,B B Wines,4,5,5,10,2011-09-06,51.517491,-0.976824
255595,Bach Centre,5,5,5,5,2013-01-28,51.613954,-1.155537
255596,Badgemore C P School,5,0,0,0,2013-01-24,51.540423,-0.912186
255597,Badgemore Park Golf Club,5,5,5,5,2013-04-09,51.5415802002,-0.919772565365
255598,Balbinka,4,0,10,10,2013-04-19,51.606569,-1.243441
255599,Barefoot Kitchen,AwaitingInspection,nan,nan,nan,,,
255600,Barley Hill County Primary School,5,5,0,0,2013-09-23,51.748601,-0.972626
255601,BCA Social Club,4,10,5,5,2014-09-02,,
255602,Bean & Brew,4,5,0,10,2014-06-20,51.600614,-1.124092
255603,Bear-at-Home,2,15,10,10,2014-06-06,51.600769,-1.190881
255604,Beckley C E Primary School,5,0,5,5,2014-04-29,51.79799,-1.186226
255605,Beckley Village Hall,Exempt,nan,nan,nan,2012-08-20,51.793929,-1.176294
255606,Beeton's Magical Cakes,5,5,5,5,2013-07-08,,
255607,Beijing Wallingford,3,10,10,10,2014-11-26,51.597591,-1.125031
255608,Bell Inn,3,10,10,5,2013-07-26,51.598287,-1.108833
255609,Bell Street Baguette Co.,5,0,5,5,2013-03-14,51.539904,-0.90473
255610,Ben & Jacobs of Oxford,AwaitingInspection,nan,nan,nan,,,
255611,Ben's Buddies,Exempt,nan,nan,nan,2011-12-02,,
255612,Benson Butchers,1,10,10,20,2014-10-29,51.620959,-1.106944
255613,Benson C of E School,4,5,5,10,2014-09-25,51.621247,-1.112919
255614,Benson Community Pre-School,4,5,5,10,2013-02-15,51.621247,-1.112919
255615,Benson Parish Hall,Exempt,nan,nan,nan,2014-01-17,51.623987,-1.110207
255616,Benson Wines,Exempt,nan,nan,nan,2012-11-06,51.620959,-1.106944
255617,Berinsfield Adult Learning,4,0,5,10,2013-02-15,51.66153,-1.176079
255618,Berinsfield Children's Centre,5,5,5,5,2014-09-08,51.662996,-1.176125
255619,Berinsfield Early Years Pre - School,5,0,0,5,2013-09-05,51.66153,-1.176079
255620,Berinsfield Primary School,5,5,0,5,2013-02-05,51.66153,-1.176079
255621,Berinsfield Shopper,2,15,10,10,2013-03-12,51.663412,-1.177809
255622,Berrick and Roke Village Hall,Exempt,nan,nan,nan,2013-08-27,51.63845,-1.104925
255623,Bettyville Gingerbread,AwaitingInspection,nan,nan,nan,,,
255624,Binfield Heath Stores,5,5,5,5,2012-04-24,51.501235,-0.925639
255625,Bird in Hand,5,5,5,5,2013-11-12,51.535823,-0.904871
255626,Bird In Hand,5,5,5,5,2013-12-02,51.507172,-0.970081
255627,Bishopswood Day Nursery Ltd.,5,5,5,0,2014-10-03,51.515848,-1.008566
255628,Bix and Assendon Village Hall,Exempt,nan,nan,nan,2012-03-06,51.563179,-0.950538
255629,Black Horse Hotel,4,5,5,10,2014-11-28,51.746931,-0.978038
255630,Black Horse Public House,3,5,10,10,2014-11-20,51.551286,-1.040089
255631,Blakes Pet Supplies,Exempt,nan,nan,nan,2013-10-18,51.592967,-1.118695
255632,Blewbury Jams & preserves,5,5,5,5,2013-05-17,,
255633,Bloc Catering Ltd,3,10,10,10,2014-07-15,51.526598,-0.932293
255634,Bloomers Sandwich Bar,4,5,10,5,2013-07-29,51.600564,-1.124584
255635,Blue Tin Produce,5,5,5,5,2013-02-04,51.555505,-1.061435
255636,Boaters Bar,5,5,5,5,2013-08-09,51.462342,-0.950175
255637,Bodywise Health Foods,4,0,0,10,2012-07-13,51.537252,-0.905774
255638,BOM DIA Cafe,5,5,5,5,2013-03-19,51.529369,-0.89554
255639,Booker (Canteen),5,5,0,5,2012-11-13,51.619459,-1.25705
255640,Boots Pharmacy,Exempt,nan,nan,nan,2013-07-29,51.614234,-1.235818
255641,Boots The Chemist,5,0,5,5,2014-01-22,51.606472,-1.239688
255642,Boots the Chemist,5,0,0,5,2012-08-24,51.538576,-0.905035
255643,Boots The Chemist Ltd.,Exempt,nan,nan,nan,2011-09-14,51.599851,-1.124265
255644,Boots The Chemists Ltd,5,5,5,5,2012-02-03,51.747468,-0.978851
255645,Boswells Coffee Company,5,5,0,0,2014-03-17,51.606953,-1.2389
255646,Bowaters Catering Hospitality & Event Planning,4,5,5,10,2014-01-21,,
255647,BP Express Shopping Ltd,5,0,5,0,2013-06-28,51.621247,-1.112919
255648,Brahma Kumaris,5,5,5,5,2013-10-24,51.679189,-1.219626
255649,Branching Out Florist Ltd,Exempt,nan,nan,nan,2012-04-30,51.599948,-1.125159
255650,Braziers Park Adult College,5,5,5,5,2013-12-16,51.554512,-1.08485
255651,Breakfast & After School Club,5,5,5,5,2014-02-05,51.576695,-1.154582
255652,Bridge Villa Camping & Caravan Park,5,5,5,5,2011-04-07,51.599179,-1.115023
255653,BRIGHT IDEAS,4,0,10,10,2014-09-02,,
255654,Brightwell C E Primary School,5,5,5,0,2013-01-10,51.615724,-1.16157
255655,Britwell Farm Shop,2,15,15,10,2014-09-03,51.632958,-1.031518
255656,Britwell House,Exempt,nan,nan,nan,2014-01-13,,
255657,Broadway Butchers (Didcot) Ltd,4,5,10,0,2014-12-08,51.606569,-1.243441
255658,Broadway Spice,2,10,15,10,2014-08-05,51.606237,-1.238003
255659,Broadways,3,10,10,10,2014-04-16,51.606472,-1.239688
255660,Brookes Cafe,5,5,5,5,2014-09-25,51.749499,-1.125967
255661,Brookleas Fish Farm,5,5,5,5,2013-06-19,,
255662,Browns Bakes & Cakes,5,5,5,0,2013-11-21,,
255663,Buddies Sandwich Bar,4,10,5,5,2013-08-06,51.74849,-0.979466
255664,Bumblebud bakery,5,5,5,5,2012-10-22,,
255665,Burger Bar,2,15,10,0,2014-09-23,51.76337,-1.174211
255666,Burger King,5,5,0,0,2014-11-17,51.757049,-0.978331
255667,Burger King,5,0,0,0,2014-01-23,51.738006,-1.097181
255668,Byways Bed & Breakfast,4,5,5,10,2012-01-20,,
255669,C & H Peers & Son,3,5,10,10,2014-01-07,51.71777,-1.103432
