,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
6237,A & F Engineering,3,10,10,10,2013-08-07,52.665871,1.266979
6238,A B Newsagents,3,10,10,10,2013-02-15,52.664506,1.264273
6239,A L Shearing,Exempt,nan,nan,nan,2012-07-30,52.619574,1.518191
6240,A Piece of Cake,5,5,5,5,2014-04-28,52.727879,1.360604
6241,Absolutely Ravishing,5,5,5,5,2014-05-06,52.662769,1.379418
6242,Acacia Guest House,5,5,5,5,2014-07-31,,
6243,Acle Bed and Breakfast,5,0,0,5,2014-11-27,52.641904,1.555308
6244,Acle Bridge Inn,5,5,5,5,2013-08-06,52.648832,1.566592
6245,Acle Fish & Chips,5,5,5,5,2013-02-21,52.638291,1.550727
6246,Acle Pre-School Playgroup,5,0,5,5,2014-01-21,52.641904,1.555308
6247,Acle Spice,2,10,15,10,2012-11-28,52.638531,1.547819
6248,Acle Voluntary Aid Scheme,5,0,0,5,2014-10-15,52.64098,1.548654
6249,Acle War Memorial Recreation Centre & Social Club,2,15,10,10,2014-02-20,52.64098,1.548654
6250,ACT Luncheon Club,5,0,5,5,2013-06-06,52.767624,1.167203
6251,Adams Cafe,4,5,5,10,2014-03-10,,
6252,Alex Chef,5,0,5,5,2014-09-11,52.672523,1.232337
6253,Ali Spice,2,15,15,10,2014-12-04,52.728726,1.357395
6254,All Seasons Bed & Breakfast,5,0,0,5,2014-08-01,,
6255,All Things Nice,4,5,10,5,2014-02-07,52.770443,1.163686
6256,All Weather BBQ,5,0,5,5,2014-05-02,,
6257,Andrew Frederick Adult Support,5,0,5,5,2015-01-23,52.619407,1.487085
6258,Andy Parle,5,0,5,5,2014-01-23,,
6259,Angry Onions Snack Bar,5,5,5,5,2013-06-10,,
6260,Asda,4,5,10,5,2013-04-30,52.653028,1.262072
6261,Ashwood House,4,5,10,5,2014-07-24,52.754467,1.308725
6262,Attlebridge Montessori Nursery School,5,0,0,5,2015-01-15,52.706737,1.150781
6263,Aunty's,5,0,5,5,2012-11-07,,
6264,Avi's Bread,5,0,5,5,2014-12-10,,
6265,Aylsham & District Care Trust at Aylsham Methodist Church Hall,5,0,5,5,2014-02-04,52.796443,1.253038
6266,Aylsham Care Trust Luncheon Club at Maingay House,5,0,5,5,2013-09-09,52.797011,1.254639
6267,Aylsham Ex Service & Social C,5,5,5,5,2015-01-20,52.793972,1.250331
6268,Aylsham Garden Centre Coffee Shop,4,5,5,10,2014-06-26,52.78148,1.255911
6269,Aylsham Lodge Hotel,5,5,5,5,2013-10-09,52.787274,1.254846
6270,Aylsham Manor Residential Home,5,5,5,5,2014-06-11,52.794123,1.251723
6271,Aylsham Town Hall,Exempt,nan,nan,nan,2013-03-08,52.795482,1.251364
6272,B&M Stores Ltd,5,0,5,0,2014-04-23,52.658954,1.281297
6273,B&Q cafe,5,5,5,5,2014-06-13,52.654387,1.268562
6274,B24 Business Lounge,5,5,5,5,2014-06-10,,
6275,Badgers Wood Residential Home,5,0,5,5,2014-01-28,52.679089,1.224713
6276,Baileys Ice Creams,5,5,5,5,2012-06-01,,
6277,Bannatynes Health Spa,5,5,5,5,2014-03-04,52.632401,1.368546
6278,Barchester Healthcare Ltd,5,0,5,0,2013-02-21,52.660591,1.404898
6279,Barchester Healthcare Ltd at Ashfields Residential Home,5,0,5,5,2014-01-31,52.664482,1.381784
6280,Barnacres,Exempt,nan,nan,nan,2013-03-08,52.719383,1.275393
6281,Barretts Fish & Chip Shop,5,5,0,5,2014-07-10,52.663842,1.264238
6282,Base Line Sporting Opportunities,5,5,0,5,2014-11-27,52.694914,1.242637
6283,Baxter Storey,5,5,0,0,2010-12-07,53.5091514587,-1.02828001976
6284,Beautiful Bakes,5,0,0,5,2013-05-17,,
6285,Beckland Guest House,4,0,10,10,2014-06-12,52.696695,1.244605
6286,Beehive Butchery,5,0,5,5,2014-08-04,52.654477,1.32348
6287,Beeshaw Care Ltd,5,0,0,5,2011-01-26,52.669927,1.395165
6288,Beeshaw Care Ltd at Foxhill,5,0,0,5,2013-02-06,52.677629,1.408814
6289,Beeston Farm Shop Limited,4,5,5,10,2013-10-08,52.679122,1.330132
6290,Bell Inn,3,10,10,10,2014-07-31,52.677744,1.411708
6291,Biddys Kitchen,5,5,5,5,2015-01-13,52.795301,1.250757
6292,Billys Fish & Chip Shop,5,5,5,5,2013-02-07,52.656099,1.306359
6293,Bircham Centre,Exempt,nan,nan,nan,2014-12-10,52.762698,1.110732
6294,Black Boys Public House,5,5,5,5,2014-01-28,52.795301,1.250757
6295,Black Lion Public House,5,5,5,5,2014-12-30,52.753482,1.29986
6296,Black Swan Public House,4,5,10,5,2014-09-12,52.69111,1.282452
6297,Blofield Day Nursery,5,0,5,5,2014-10-31,52.633535,1.453721
6298,Blofield Farm Shop,5,5,5,5,2013-05-24,52.636021,1.456371
6299,Blofield Fish Shop,4,5,5,10,2013-07-05,52.634546,1.443704
6300,Blofield Heath P O Stores,4,0,5,10,2011-10-19,52.65102,1.441021
6301,Blofield Parochial Church Council,5,5,0,5,2014-02-05,52.630629,1.45095
6302,Blofield Post Office & Stores,4,5,10,5,2013-11-11,52.633972,1.44765
6303,Blue Boar Inn,4,5,10,5,2014-08-15,52.661501,1.330522
6304,Blues,2,5,15,10,2013-10-14,52.679122,1.330132
6305,Bob Carter Leisure Centre Trust,4,5,10,5,2014-12-16,52.6768,1.224885
6306,Bolster Ltd,5,0,5,5,2013-03-07,52.636115,1.546515
6307,Bon Bakery,5,0,0,5,2014-09-25,,
6308,Bonds Fish Shop,3,10,5,10,2014-03-19,52.79563,1.252191
6309,BP Acle Simply Food Connect,5,0,5,5,2014-12-17,52.638291,1.550727
6310,Bramley Lakes,5,5,5,5,2013-07-08,52.69445,1.239894
6311,Braydeston House B & B,3,10,10,10,2014-07-15,,
6312,Bread Source,5,5,0,0,2014-04-02,52.79563,1.252191
6313,Breakfast & Tea Clubs at Bure Valley Junior School,2,5,15,10,2014-12-10,52.788607,1.249887
6314,Breakfast Club at Buxton Primary School,5,0,0,5,2014-03-03,52.755786,1.306913
6315,Brewers Fayre,2,15,5,10,2014-07-30,52.629368,1.371757
6316,Brick Kilns Public House,5,5,5,5,2014-03-20,52.662066,1.418636
6317,Brickmakers,5,5,5,5,2014-11-20,52.704159,1.239695
6318,Bridge House Bed & Breakfast,5,5,5,5,2014-06-18,,
6319,Broadland Motor Co Ltd / TA Roys,5,0,0,5,2012-08-29,52.701843,1.39902
6320,Broadland Veg Boxes,Exempt,nan,nan,nan,2012-08-28,52.76411,1.183227
6321,Broadlands Park,5,nan,nan,nan,2014-06-03,52.657726,1.544479
6322,Brooklands Care Home,5,5,0,5,2013-08-27,52.673797,1.218908
6323,Brundall Chip Shop Ltd,5,5,5,5,2014-11-20,52.62148,1.440239
6324,Brundall Home Hardware,5,0,0,0,2014-08-08,52.625261,1.432969
6325,Brundall Luncheon Club,5,0,0,5,2013-06-24,52.6241,1.439824
6326,Brundall Memorial Hall,Exempt,nan,nan,nan,2011-02-07,52.625261,1.432969
6327,Brundall Motor Company,Exempt,nan,nan,nan,2011-03-14,52.625415,1.42766
6328,Brundall Motor Yacht Club,5,0,5,5,2013-08-30,52.619086,1.438736
6329,Brush Strokes,5,5,0,5,2013-06-12,,
6330,Buckinghamshire Arms,3,10,10,5,2013-07-31,52.810647,1.228586
6331,Budgens,2,10,15,10,2013-08-28,52.62344,1.43621
6332,Budgens of Aylsham,3,5,10,10,2013-10-09,52.794123,1.251723
6333,Bull Public House,3,5,10,10,2014-04-02,52.665424,1.261664
6334,Burger Dan,5,5,5,5,2013-09-02,52.664245,1.341337
6335,Burgh Reading Rooms,4,0,5,10,2014-10-28,52.77793,1.288408
6336,Burlingham House,5,0,5,5,2013-12-02,52.643441,1.484873
6337,Busy Bees Group,5,5,0,5,2014-10-01,52.632401,1.368546
6338,Busy Bees Group Ltd,5,5,5,5,2014-02-05,52.626446,1.373306
6339,Butterflies Coffee Shop,5,0,5,5,2013-11-11,52.636021,1.456371
6340,Cafe 2 U Norwich East,5,5,5,5,2014-12-11,,
6341,Cafe Francais Patisserie,AwaitingInspection,nan,nan,nan,2014-01-08,52.675396,1.225255
6342,Cafe Moments,5,5,5,5,2013-01-22,52.630303,1.365458
6343,Cafe Roma,5,5,5,5,2013-04-26,52.63716,1.350418
6344,Cafe2U,5,0,5,5,2013-05-23,,
6345,Caffe Pausa,5,0,0,5,2014-10-27,52.646531,1.325879
6346,Cake Queen,5,5,5,5,2014-11-28,,
6347,Cakes for Community Cafe,5,0,5,5,2012-10-22,,
6348,Cakes for the Community Cafe,5,0,5,5,2013-06-25,,
6349,Callaway Catering,4,10,5,5,2014-09-15,,
6350,Callum House Residential Home,5,5,5,5,2012-09-26,52.660089,1.329261
6351,Candy Corner,1,15,10,20,2014-04-03,52.639841,1.549448
6352,Cantley Primary School,5,0,5,5,2013-02-04,52.586042,1.507647
6353,Cantley Village Hall,Exempt,nan,nan,nan,2010-12-14,52.591999,1.51725
6354,Caplan Stores Ltd,3,5,10,10,2013-03-08,52.649783,1.341653
6355,Cards `n' Things,Exempt,nan,nan,nan,2012-11-27,52.663842,1.264238
6356,Cards and Candy,2,15,5,5,2014-04-09,52.626667,1.426043
6357,Care Management Group,4,5,5,10,2014-07-14,52.69445,1.239894
6358,Care Management Group,5,5,5,5,2014-05-06,52.692927,1.24656
6359,Care Management Group Ltd,4,5,5,10,2013-05-20,52.686764,1.320931
6360,Carmichaels Ltd,5,0,0,0,2012-11-05,,
6361,Carols Cakes and Bakes,5,0,5,5,2015-01-19,,
6362,Carousel Chocolates,5,0,5,5,2014-11-13,52.79563,1.252191
6363,Carrello's Del Caffe,5,0,0,5,2014-03-31,,
6364,Carters Family Butchers,5,5,5,5,2014-10-15,52.639841,1.549448
6365,Caseys Takeaway,5,5,5,5,2013-12-20,52.668976,1.25579
6366,Catton Old Hall,5,0,5,5,2015-01-22,52.666708,1.303891
6367,Cawston Bowls Club,Exempt,nan,nan,nan,2010-12-23,52.758647,1.178025
6368,Cawston Post Office,5,0,5,5,2014-01-06,52.770929,1.166702
6369,Cedar House,5,0,0,5,2014-10-20,,
6370,Cedar Lodge,5,5,5,5,2013-08-20,52.669926,1.247398
6371,Chang Thai,2,15,15,10,2014-10-17,52.728053,1.363358
6372,Cheeky Monkeys,5,0,0,5,2014-03-18,52.667707,1.30225
6373,Chef2Dine4,5,5,5,5,2013-05-07,,
6374,Chef's Fayre,5,0,5,5,2013-03-25,52.650762,1.25587
6375,Chequers Public House,4,5,5,10,2014-09-09,52.728381,1.290838
6376,Chic and Unique Catering,4,0,0,10,2014-03-31,,
6377,China Inn - Chinese Takeaway,5,5,5,5,2014-12-04,52.687549,1.32885
6378,China Palace,4,5,10,5,2015-01-13,52.657912,1.306141
6379,Chocolate Box,4,5,5,10,2012-11-06,52.638531,1.547819
6380,Christophes,5,0,5,5,2012-11-01,,
6381,Chung Hing Chinese Takeaway,4,5,10,5,2013-08-02,52.668976,1.25579
6382,City View Shellfish,4,5,5,10,2013-05-31,,
6383,Claridge Catering,5,5,5,5,2013-03-13,,
