,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
388830,"""Rory's Bar""",4,10,0,10,2013-03-06,54.135281,-0.798783
388831,"""Sweetest Thing""",3,10,5,10,2014-05-16,54.135281,-0.798783
388832,1 Knapton Lodge Cottage,4,5,5,10,2013-11-11,54.1788825989,-0.663221955299
388833,10 Troutbeck Close,3,10,5,10,2009-02-10,,
388834,4 Cherry Tree Walk,5,5,5,5,2012-04-23,54.1519699097,-0.854893565178
388835,45 Elmslac Road,4,0,0,10,2013-01-08,54.2495346069,-1.0608175993
388836,54 Bondgate,5,5,5,5,2014-08-13,54.2473144531,-1.05758368969
388837,A Dunning,3,10,10,5,2014-03-26,54.246534,-0.779102
388838,Abbey Stores & Tearoom,5,5,0,0,2013-03-19,54.353354,-0.887892
388839,Acklam Village Hall,Exempt,nan,nan,nan,2012-01-16,54.057457,-0.800824
388840,Agar Arms,5,nan,nan,nan,2013-02-26,53.9903945923,-0.971421062946
388841,Alba Rose Care Home,5,0,5,0,2014-06-26,54.25131,-0.790994
388842,American Bar,5,5,0,0,2014-09-04,54.205892,-0.808021
388843,American Diner,5,5,5,5,2014-09-04,54.205892,-0.808021
388844,Amotherby County Primary School,5,5,0,0,2014-05-21,54.149534,-0.853032
388845,Ampleforth College,5,0,0,0,2014-11-21,54.202384,-1.084116
388846,Arden House Res.Home,5,0,5,0,2013-05-21,54.243321,-0.776864
388847,Asda Supermarket,5,0,0,0,2014-02-04,54.132324,-0.796986
388848,Ashfield Country Manor,4,10,5,5,2014-03-25,54.210193634,-0.812220871449
388849,Ashfield Elderly Persons Home,5,5,0,0,2013-10-01,54.139968,-0.788453
388850,Ashfield House,5,0,0,0,2014-11-24,54.244222,-0.77007
388851,August Guest House,5,5,5,5,2012-04-16,54.365691,-0.900257
388852,Auntie Anne's Castlegate Bakery,5,5,5,5,2014-01-24,54.245552,-1.061936
388853,B A T A Garage,5,5,5,5,2013-02-12,53.9665870667,-1.07468152046
388854,Balaker Limited,2,10,15,10,2014-03-26,54.236431,-0.72266
388855,Balderson's Cafe,5,5,5,5,2013-07-01,54.236456,-0.720803
388856,Banavie,5,5,5,5,2012-05-09,54.235288,-0.724245
388857,Barker Stakes Farm,4,5,5,10,2011-11-24,54.227421,-0.790204
388858,Barneys Sarnies,5,5,0,0,2014-07-25,,
388859,Bay Horse,3,10,5,10,2013-07-09,54.0725135803,-0.793122529984
388860,Bay Horse Inn,3,10,10,5,2014-08-08,54.246005,-0.777491
