,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
284673,@ Home,5,5,5,5,2015-01-14,,
284674,108 Coffee House,3,10,10,10,2013-10-07,50.261835,-5.046563
284675,190 Degrees West,3,10,5,10,2014-10-01,50.072486,-5.695025
284676,2 Fore Street,5,0,5,5,2014-05-22,50.083480835,-5.53929948807
284677,3 Way Catering,5,5,5,5,2015-02-02,,
284678,5 Degrees West,5,5,5,5,2013-09-30,50.151002,-5.064513
284679,60's Coffee Bar,4,5,10,5,2013-11-29,50.453253,-4.4651
284680,81 Bun,5,5,5,5,2014-08-12,,
284681,A & K Pastries,3,10,10,10,2014-09-08,50.214318,-5.298376
284682,A 1 Patisserie - Home Caterer,4,5,5,10,2014-08-07,,
284683,A B Meats,4,5,5,10,2014-11-19,50.40709,-4.670053
284684,A Taste Of Elegance - Home Caterer,3,10,5,10,2013-08-14,,
284685,A Thyme 4 Food - Home Caterer,5,5,5,5,2014-06-20,,
284686,Abbeyfield,5,0,5,5,2012-05-31,50.6240844727,-4.67783546448
284687,Abbeyfield House,5,5,0,5,2014-05-23,50.83192,-4.544967
284688,Abbeyfield Liskeard Society,3,5,10,10,2014-04-09,50.450402,-4.468037
284689,Ablecare Menwinnion Ltd,5,0,0,0,2014-06-20,50.065568,-5.575367
284690,Absolute Desserts - Home Caterer,4,5,5,10,2014-06-18,,
284691,Admiral Benbow,2,10,15,10,2014-10-24,50.117316,-5.534619
284692,Admiral Boscarn,5,5,5,5,2014-06-25,50.352823,-4.452104
284693,Adrenalin Quarry Ltd,4,10,5,5,2014-07-15,50.424747,-4.409412
284694,Adventure International Ltd,5,5,0,5,2014-10-23,50.830326,-4.545846
284695,Afro-Caribbean Pot - Home Caterer,5,5,5,5,2015-01-27,,
284696,Age Concern,5,5,5,5,2014-10-17,50.413257,-5.088187
284697,Age Concern St Just & Pendeen,Exempt,nan,nan,nan,2012-10-22,50.121204,-5.677775
284698,Age UK,5,5,5,5,2014-05-07,50.264907,-5.049145
284699,Age UK,5,5,0,5,2014-02-14,50.151051,-5.077943
284700,Ahoy! Fish And Chips,5,5,5,5,2013-10-03,,
284701,Ajax Senior Rates Mess - ESS,5,5,0,0,2014-12-11,50.37403,-4.223228
284702,AJ's,4,5,10,5,2014-05-07,,
284703,AJs Catering,5,5,5,5,2014-07-23,50.339721,-5.103934
284704,AJ's Eats & Treats,5,5,0,0,2015-01-08,50.394857,-4.939894
284705,Albatross Fish & Chips Restaurant,4,10,5,5,2014-02-19,50.211655,-5.481645
284706,Alex Burnhill - Home Caterer,3,10,10,10,2014-04-08,,
284707,Alexandra Inn,4,5,5,10,2014-04-08,50.114036,-5.543919
284708,Alexandra Nursing Home,3,10,10,10,2014-11-03,50.424182,-5.054316
284709,Alfresco,5,5,5,5,2014-10-29,50.413507,-5.08353
