,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
149642,@ Ivy Cafe,5,5,5,5,2013-12-13,55.127497,-1.5042
149643,1st Class Food,5,0,0,5,2013-07-12,55.671288,-1.802053
149644,1st Tee Catering,5,5,5,5,2012-11-02,55.112328,-1.538343
149645,21st Century Convenience Store,5,5,5,5,2010-09-01,55.124977,-1.507728
149646,21st Century Movies,5,5,5,5,2012-01-13,55.333144,-1.584993
149647,3d Cakery and DIY home Brew,Exempt,nan,nan,nan,2013-06-05,55.184713,-1.56623
149648,4 Seasons,5,5,5,5,2014-12-30,55.770176,-2.00393
149649,"A & G Food, Wine & Off-Licence",4,5,5,10,2014-12-04,55.213,-1.536487
149650,A & L Hare Catering Limited,3,10,5,10,2014-09-03,55.159015,-1.690794
149651,A and B Young,4,10,5,5,2011-11-01,55.334743,-1.577032
149652,A and R Balls Fish & Chips,5,5,5,5,2014-05-27,54.961373,-1.845626
149653,A J Catering,5,0,5,5,2013-07-31,,
149654,A J Gascoigne & Son,5,5,5,5,2014-09-05,55.192677,-1.530236
149655,A Spears General Dealer,4,5,5,10,2011-11-01,55.294253,-1.603588
149656,A Touch Of Frosting,5,5,5,5,2013-02-01,55.079373,-1.569688
149657,A Walker (allendale) Ltd Chemist & Druggist,Exempt,nan,nan,nan,2012-12-18,54.89606,-2.255398
149658,A World of Difference,Exempt,nan,nan,nan,2011-11-01,55.414262,-1.707823
149659,A Zombie Stole My Cupcake,4,0,5,10,2012-12-19,55.132408,-1.601161
149660,A1 Catering,2,15,10,10,2014-05-27,,
149661,A1 Hot Food,4,5,5,10,2013-07-08,54.996084,-1.685622
149662,Abbey Tandoori,3,10,10,10,2013-12-12,55.184575,-1.560217
149663,Abbeyfield,5,5,5,5,2013-07-09,55.769897,-2.00656
149664,Abbeyfield Extra Care Home,5,5,0,0,2014-01-07,55.407489,-1.694023
149665,Abbeyfield Hexham Society,5,0,5,5,2013-07-16,54.974607,-2.018703
149666,Abbeyfield Hexham Society,5,5,0,5,2012-10-09,54.973897,-2.020186
149667,Abbeyfield House,5,5,5,5,2015-01-07,55.348294,-1.612463
149668,Abbeyfields First School,5,5,0,5,2014-09-15,55.164974,-1.698251
149669,Abbeyfields Society,5,0,0,0,2011-11-01,55.046292,-1.731507
