,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
442734,A S Cooper Newsagency,Pass,nan,nan,nan,2014-11-25,55.85772,-3.165592
442735,A Wahlberg & Sons,Pass,nan,nan,nan,2013-11-20,55.868278,-2.968761
442736,Aaron Glen Guest House,Exempt,nan,nan,nan,2012-11-12,55.875436,-3.167817
442737,Aaron Nursing Home,Pass,nan,nan,nan,2014-05-15,55.8404,-3.211639
442738,Abacus Nursery,Pass,nan,nan,nan,2014-06-13,55.890447,-3.080694
442739,Albacore,Pass,nan,nan,nan,2013-10-23,55.907742,-3.100147
442740,Ali Brothers,Improvement Required,nan,nan,nan,2013-05-14,55.878885,-3.16036
442741,Allan Smith,Pass,nan,nan,nan,2013-10-23,55.878413,-3.149381
442742,Allan Smith Baker,Pass,nan,nan,nan,2011-08-25,55.864611,-3.066635
442743,Allan Smith Bakers,Pass,nan,nan,nan,2014-09-02,55.875292,-3.106565
442744,Alzheimer Scotland,Pass,nan,nan,nan,2014-02-10,55.879106,-3.100088
442745,Annies Cafe,Pass,nan,nan,nan,2014-02-27,55.91208,-3.106381
442746,Archview Lodge Nursing Home,Pass,nan,nan,nan,2014-12-16,55.89198,-3.066714
442747,Ark Housing Association Ltd,Pass,nan,nan,nan,2014-10-22,55.834541,-3.212527
442748,Army Training,Pass,nan,nan,nan,2014-11-26,55.860166,-3.232657
442749,Arniston House,Pass,nan,nan,nan,2014-08-11,55.824249,-3.070685
442750,Arniston Miners Welfare Club,Pass,nan,nan,nan,2014-02-04,55.847437,-3.057507
442751,Arniston Playgroup,Improvement Required,nan,nan,nan,2014-05-19,55.845319,-3.042565
442752,Asda Stores Ltd,Pass,nan,nan,nan,2014-10-20,55.871879,-3.177994
442753,Ash Lea Residential Unit,Pass,nan,nan,nan,2014-06-12,55.874976,-3.068086
442754,Ashiana,Improvement Required,nan,nan,nan,2014-07-10,55.893004,-3.072882
442755,Aytoun Butchers,Pass,nan,nan,nan,2014-07-07,55.893165,-3.069896
442756,B & N Mini Market (Key Store),Improvement Required,nan,nan,nan,2014-08-22,55.845064,-3.050368
442757,B And E Millar,Pass,nan,nan,nan,2015-01-13,55.870789,-3.113741
442758,B&M Stores,Pass,nan,nan,nan,2014-06-05,55.89341,-3.071646
442759,Babu G,Improvement Required,nan,nan,nan,2014-12-10,55.827347,-3.222248
442760,Baguette Express,Pass,nan,nan,nan,2014-04-08,55.894832,-3.069335
442761,Bakery,Pass,nan,nan,nan,2014-11-27,55.879837,-3.167997
442762,Baxterstorey,Pass,nan,nan,nan,2014-03-21,55.857371,-3.195329
442763,Bayne's Bakers,Pass,nan,nan,nan,2014-12-22,55.893719,-3.070311
442764,Beeslack High School,Pass,nan,nan,nan,2013-12-16,55.8404,-3.211639
442765,Beijing Banquet,Pass,nan,nan,nan,2013-12-03,55.910463,-3.109327
442766,Best Grocer,Pass,nan,nan,nan,2014-05-30,55.893719,-3.070311
442767,Best One,Improvement Required,nan,nan,nan,2014-02-13,55.891784,-3.046625
442768,Bield Housing Association,Pass,nan,nan,nan,2013-11-14,55.889277,-3.048652
442769,Bield Housing Association Ltd,Pass,nan,nan,nan,2014-04-09,55.82512,-3.223902
442770,Big Reds Chilli Company,Awaiting Inspection,nan,nan,nan,,55.828461,-3.241871
442771,Bilston Miners Club,Pass,nan,nan,nan,2012-12-14,55.872005,-3.17895
442772,Bilston Post Office,Pass,nan,nan,nan,2009-11-06,55.870815,-3.178402
442773,Blackberry Cuisine Ltd,Pass,nan,nan,nan,2014-02-24,55.855148,-3.210469
442774,Bombay Lounge,Improvement Required,nan,nan,nan,2014-09-25,55.896163,-3.067101
442775,Bonnyrigg Bowling Club,Pass,nan,nan,nan,2014-02-25,55.8209991455,-3.10899996758
442776,Bonnyrigg Leisure Centre,Exempt,nan,nan,nan,2013-04-23,55.877419,-3.109871
442777,Bonnyrigg Mini Market,Pass,nan,nan,nan,2014-02-24,55.874375,-3.104605
442778,Bonnyrigg Parish Church Pitcairn Centre,Pass,nan,nan,nan,2014-08-26,55.876699,-3.106973
442779,Bonnyrigg Playgroup,Awaiting Inspection,nan,nan,nan,,55.876546,-3.099935
442780,Bonnyrigg Primary School,Pass,nan,nan,nan,2014-02-20,55.871079,-3.09748
442781,Bonnyrigg Rose Social Club,Improvement Required,nan,nan,nan,2014-02-07,55.875486,-3.103966
442782,Bonnyrigg Sports Bar,Pass,nan,nan,nan,2013-02-21,55.875082,-3.114887
442783,Braeside Apiaries,Exempt,nan,nan,nan,2012-11-07,55.834965,-3.21056
442784,Braidwood Farm,Exempt,nan,nan,nan,2014-01-28,55.817817,-3.28788
442785,Bright Sparks Playgroup,Pass,nan,nan,nan,2012-10-15,55.869286,-3.094937
442786,Broomhill Day Centre,Pass,nan,nan,nan,2015-01-06,55.831652,-3.22928
442787,Broomieknowe Golf Club,Pass,nan,nan,nan,2014-07-04,55.880955,-3.104345
442788,Busy Bees,Pass,nan,nan,nan,2014-01-16,55.873785,-3.117279
442789,Cafe 360,Pass,nan,nan,nan,2013-10-30,55.892432,-3.201892
442790,Cafe Fresco,Improvement Required,nan,nan,nan,2014-03-11,55.876699,-3.106973
442791,Cafe Troy,Pass,nan,nan,nan,2013-12-13,55.893719,-3.070311
442792,Calderwood Arms,Pass,nan,nan,nan,2014-04-08,55.874375,-3.104605
442793,Canton Chinese Carryout,Pass,nan,nan,nan,2014-09-05,55.876078,-3.107115
442794,Card Factory,Exempt,nan,nan,nan,2014-05-05,55.89341,-3.071646
442795,Catering Juan,Pass,nan,nan,nan,2014-05-20,55.875547,-3.040259
442796,Caulfields,Pass,nan,nan,nan,2014-03-07,55.857202,-3.05568
442797,Cavaliere Restaurant,Improvement Required,nan,nan,nan,2014-02-13,55.894648,-3.068786
442798,CB's Fresh Fish VE07 HRX,Pass,nan,nan,nan,2014-03-25,55.982948,-3.193126
442799,Cedar Tree Cafe,Pass,nan,nan,nan,2013-02-15,55.857789,-2.997161
442800,Chapter One Childcare,Pass,nan,nan,nan,2015-01-22,55.903102,-3.096545
442801,Chase,Improvement Required,nan,nan,nan,2013-10-29,55.874718,-3.106469
442802,Chequers,Improvement Required,nan,nan,nan,2013-12-23,55.87981,-3.158771
442803,Cherry Road Resource Centre,Pass,nan,nan,nan,2014-10-22,55.871457,-3.107415
442804,Childminder,Exempt,nan,nan,nan,2015-01-16,55.904459,-2.996087
442805,Childminder,Exempt,nan,nan,nan,2014-04-22,55.810444,-3.202235
442806,Chilli And Onion,Improvement Required,nan,nan,nan,2014-10-22,55.870092,-3.043533
442807,China China,Improvement Required,nan,nan,nan,2014-09-08,55.879603,-3.049319
442808,Chocolate Mama's Cake Design,Awaiting Inspection,nan,nan,nan,2014-01-15,55.870871,-3.030002
442809,Cibo,Improvement Required,nan,nan,nan,2014-11-19,55.858708,-3.187206
442810,Clan Caterers,Pass,nan,nan,nan,2013-07-05,55.892265,-3.057591
442811,Clarks Speciality Foods Ltd,Pass,nan,nan,nan,2015-01-15,55.833817,-3.217614
