,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
461603,328 Chinese Takeaway,4,5,10,5,2013-09-23,51.694263,-3.224941
461604,7 to 11,1,5,0,20,2012-08-28,51.581505,-3.210346
461605,A Presto,5,5,0,0,2014-01-06,,
461606,A1 Catering,5,0,5,5,2014-09-30,51.763155,-3.296642
461607,Abbey Lodge Residential Home,4,5,10,5,2014-07-02,51.62615,-3.185544
461608,Abbeyfield House,4,5,5,10,2014-05-09,51.57008,-3.229031
461609,Aber Hotel,3,10,5,10,2014-12-18,51.594272,-3.271695
461610,Aberbargoed Indian Takeaway,4,5,5,10,2014-01-28,51.694263,-3.224941
461611,Aberbargoed Primary Canteen,5,5,5,5,2014-02-11,51.693227,-3.225058
461612,Abercarn Post Office,4,5,5,10,2014-12-10,51.649079,-3.135495
461613,Abercarn Primary Canteen,5,0,5,0,2014-07-11,51.654803,-3.132212
461614,Abercarn Workmen's Club,4,5,5,10,2014-11-06,51.647852,-3.13412
461615,Abermill Care Home - HC-One,5,5,5,0,2014-01-20,51.595162,-3.265078
461616,Abertysswg Primary Canteen,5,5,0,0,2013-10-25,51.742582,-3.2624
461617,Abertysswg RFC Ltd,3,5,10,10,2013-03-28,51.742694,-3.259579
461618,Abigail's Day Nursery,5,0,0,0,2014-01-10,51.571199,-3.218282
461619,ACE Meats,5,5,5,5,2014-03-21,51.629143,-3.232866
461620,Act Caerphilly Skills Centre,5,5,5,5,2014-01-22,51.589554,-3.225803
461621,Action For Children,5,0,0,5,2014-11-25,51.74418,-3.279261
461622,After School Club,4,5,5,10,2014-01-16,51.580472,-3.219742
461623,Ajantha Tandoori,5,5,5,0,2014-01-06,51.687047,-3.229636
461624,AK's Munchies,4,5,5,10,2013-10-11,51.642077,-3.236729
461625,Al Tandoori Ltd,2,5,15,10,2014-06-03,51.74771,-3.281331
461626,Alco Minimarket,5,5,5,5,2014-08-21,51.607531,-3.082991
461627,Aldi,4,10,5,0,2012-01-10,51.6698,-3.195765
461628,Aldi Stores Ltd,5,5,0,0,2014-11-26,51.663342,-3.22911
461629,Aldi Stores Ltd,4,10,0,5,2014-02-25,51.601163,-3.09478
461630,Alphabet Tree Nursery,5,5,0,5,2013-07-11,51.570432,-3.237481
461631,Amanda Rickards,5,5,0,5,2014-12-18,,
461632,Amar Ghuman Stores,4,5,5,10,2015-01-13,51.715975,-3.232911
461633,Amelia's Cafe,4,5,10,5,2013-08-08,51.664772,-3.19423
461634,Aneurin Sports Club,2,15,10,10,2013-12-11,51.587632,-3.241788
461635,Angel Cakes and Cupcakes,4,0,10,5,2014-09-16,,
461636,Angel House,4,5,5,10,2013-06-12,51.595894,-3.270556
461637,Angel Kakes,5,5,5,5,2013-02-11,,
461638,Angelo's Food Store,4,5,10,5,2015-01-08,51.67192,-3.209168
461639,Ann's Kitchen,5,5,5,5,2014-04-11,51.594065,-3.165146
461640,Appetite,5,5,5,5,2015-01-28,,
461641,Argoed Reform Club & Institute Ltd,2,15,10,10,2014-01-15,51.693232,-3.191434
461642,Arthur Balfour Conservative Workingmens Club,5,5,5,5,2014-03-07,51.691191,-3.221965
461643,Asda,5,5,5,5,2015-01-19,51.585856,-3.225198
461644,Asda,4,5,10,5,2014-10-29,51.669344,-3.194625
461645,Asda Cafe,3,10,10,10,2014-10-29,51.669344,-3.194625
461646,Asda Customer Restaurant,5,5,5,5,2015-01-19,51.579673,-3.218754
461647,Ashville Residential Home,4,5,0,10,2013-05-22,51.711542,-3.230344
461648,Aubreys Bakery,3,10,5,10,2014-03-06,51.690182,-3.229099
461649,Axiom Manufacturing Ltd (Canteen),4,5,5,10,2013-10-04,51.668628,-3.140062
461650,B & M Bargains,5,5,5,5,2015-01-09,51.584446,-3.207799
461651,B & M Bargains,5,0,5,5,2014-08-30,51.669344,-3.194625
461652,B A Mitchell,2,10,15,10,2014-03-05,51.594065,-3.165146
461653,Bacca's Fish Bar,3,10,10,10,2013-09-03,51.694263,-3.224941
461654,Baileys Arms Restaurant,4,5,5,10,2013-06-25,51.708727,-3.265061
461655,Bake Away,3,10,10,10,2013-08-13,51.678887,-3.178359
461656,Baking Mama Cakes,3,10,10,10,2012-04-17,,
461657,Bal Convenience Store,2,5,15,10,2014-08-19,51.688308,-3.231131
461658,Bal's Off License,4,10,5,5,2014-03-07,51.718539,-3.237019
461659,Balti Nite,2,10,15,10,2013-09-25,51.619995,-3.127662
461660,Bananas,5,5,5,5,2013-03-08,51.691308,-3.230605
461661,Bargoed Care Home,5,5,5,0,2014-03-10,51.683716,-3.23348
461662,Bargoed Golf Club,4,10,0,5,2014-03-25,51.569233,-3.21797
461663,Bargoed Labour & Institute Ltd Club,5,5,5,5,2014-09-24,51.686909,-3.234204
461664,Bargoed Main Sub Post Office,2,15,10,10,2014-09-26,51.687367,-3.230021
461665,Bargoed Rugby Football Club,1,5,5,20,2013-03-08,51.686061,-3.230231
461666,Beatrice Webb Home,5,5,0,5,2013-11-12,51.669617,-3.199578
461667,Becks Kitchen,5,0,0,5,2014-09-15,,
461668,Bedwas Fish Bar,3,10,10,10,2014-03-25,51.591279,-3.198956
461669,Bedwas General Stores,3,10,5,10,2014-10-17,51.591265,-3.199446
461670,Bedwas High School Canteen,4,10,5,5,2014-06-18,51.590723,-3.190915
461671,Bedwas House Private Nursery,5,5,5,0,2014-10-22,51.592867,-3.210705
461672,Bedwas Infants Canteen,5,5,5,5,2014-05-16,51.593482,-3.199866
461673,Bedwas Junior Canteen,5,5,0,0,2014-06-12,51.591279,-3.198956
461674,Bedwas Rugby Football Club,5,5,5,5,2014-11-25,51.589021,-3.200802
461675,Beech Tree Fish Bar,4,10,5,5,2014-12-01,51.641993,-3.236177
461676,Beech Tree Hotel,5,5,5,5,2014-09-30,51.643357,-3.233888
461677,Beechlea Care Home,5,5,5,5,2014-07-17,51.703526,-3.207406
461678,Belinda's Plaice,2,15,10,10,2014-08-21,51.689403,-3.228774
461679,Bella Capri,4,5,5,10,2014-11-05,51.578371,-3.216901
461680,Benito's,3,10,10,10,2014-10-28,51.608953,-3.101221
461681,Berni's Fish and Chip Shop,5,5,5,5,2013-08-23,51.57776,-3.209005
