,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
11428,100 Acre Wood,5,5,5,5,2014-07-03,51.886474,0.835832
11429,99p Stores,Exempt,nan,nan,nan,2014-09-10,51.88902,0.901078
11430,99p Stores,4,5,5,10,2014-07-01,51.893095,0.891165
11431,A Bite to Eat,4,5,5,10,2013-09-19,51.887441,0.900191
11432,A Willsher and Son,5,5,5,5,2014-06-03,51.879272,0.784577
11433,A&A Chimney Cakes,4,0,5,10,2012-09-12,51.905919,0.896685
11434,ABAC Leisure Limited,1,10,5,20,2014-01-08,51.882464,0.899972
11435,Abacus Kindergarten,5,5,5,5,2014-10-24,51.90217,0.926801
11436,Abacus Kindergarten,5,0,0,5,2013-10-08,51.910301,0.928217
11437,Abberton & District Cricket Club,4,5,5,10,2009-09-23,51.833732,0.917598
11438,Abberton Manor Nursing Home,5,5,5,5,2015-02-04,51.840352,0.895754
11439,Abbey Arms,3,10,10,10,2013-10-24,51.886419,0.899675
11440,Abbeyfield Community Church,Exempt,nan,nan,nan,2013-12-11,51.887052,0.899541
11441,Abbots Activity Centre,5,5,0,5,2012-09-18,51.873064,0.910221
11442,ABC Day Nursery(Tiptree)Ltd,5,5,0,0,2014-11-17,51.813052,0.749513
11443,Acorn House Progressive Mews,5,5,5,5,2013-11-15,51.895501,0.823986
11444,Adam & Claire Youngs,Exempt,nan,nan,nan,2012-05-11,,
11445,After Office Hours,5,5,0,5,2014-06-27,51.889978,0.899788
11446,Air Frozen Foods,4,0,0,10,2010-04-16,,
11447,Al Fresco,Exempt,nan,nan,nan,2009-07-10,51.897729,0.898382
11448,Albany Gardens Fish and Chips,3,5,10,10,2014-12-17,51.876985,0.931936
11449,Albatta,1,10,10,20,2014-12-02,51.889706,0.909267
11450,Aldeburgh House,2,15,5,10,2011-05-16,51.775011,0.932451
11451,Alderman Blaxill School,4,10,5,5,2014-12-08,51.87252,0.869431
11452,Alderwood Care Home,5,0,5,0,2014-04-24,51.899114,0.893267
11453,Aldford Service Station,Exempt,nan,nan,nan,2012-08-03,51.900433,0.811444
11454,Aldham Hall Farm,Exempt,nan,nan,nan,2010-02-04,51.889282,0.786461
11455,Aldham Parent and Toddler Group,Exempt,nan,nan,nan,2014-09-19,51.899333,0.785876
11456,Aldham Village Hall,Exempt,nan,nan,nan,2014-09-19,51.90695,0.790041
11457,Aldi,Exempt,nan,nan,nan,2014-08-13,51.889481,0.852053
11458,Aldi Supermarket,5,0,5,5,2014-04-03,51.885281,0.90899
11459,Alfred Munnings Art Museum,Exempt,nan,nan,nan,2013-01-11,51.950417,0.995556
11460,Alishan Tandoori,5,5,5,5,2014-09-17,51.887114,0.902147
11461,All Saints Church,Exempt,nan,nan,nan,2014-03-24,,
11462,Allen & Son,5,5,0,0,2013-12-05,51.887322,0.903163
11463,Allergy Essex,4,5,5,10,2013-01-29,,
11464,Allied Care,4,5,5,10,2014-08-22,51.832225,0.908369
11465,Allstop Garage,5,0,0,0,2013-02-07,51.936539,0.948958
11466,Alstons (Upholstery) Limited,5,5,5,5,2014-12-02,51.867965,0.869969
11467,Amigos Mexican Restaurant,3,10,10,10,2014-08-27,51.891071,0.89666
11468,Andrea-Clare's Cakes,Exempt,nan,nan,nan,2013-01-25,,
11469,Andreas Carter Gym 4U,Exempt,nan,nan,nan,2014-10-14,51.878201,0.846965
11470,Angel Inn,4,10,5,5,2013-08-27,51.860272,0.824422
11471,Angela's Coffee Shop,1,5,10,20,2013-09-04,51.888788,0.91737
11472,Angies Bakes,5,5,5,5,2014-04-30,,
11473,Angry Onions,1,0,0,20,2014-05-13,,
11474,Ann Summers Ltd,Exempt,nan,nan,nan,2013-03-20,51.888989,0.897936
11475,Annies Coffee Bar,5,5,0,5,2014-12-09,51.885149,0.916132
11476,Apple Tree Cakes & Crafts Ltd,5,5,5,5,2012-07-05,,
11477,Apricot Snack Bar,5,5,0,5,2015-01-05,51.887923,0.900687
11478,Arabian Food Centre,3,10,10,10,2014-12-09,51.883292,0.928263
11479,ARC Raceway,Exempt,nan,nan,nan,2014-10-31,,
11480,Arclight Bowls Club,Exempt,nan,nan,nan,2011-05-19,51.877999,0.877815
11481,Argos,Exempt,nan,nan,nan,2014-06-02,51.883616,0.832411
11482,Arthur Cock & Son,4,10,5,5,2014-10-10,51.775853,0.912701
11483,Artillery Street Evangelical Church,4,10,5,5,2014-04-17,51.884018,0.916393
11484,ASDA Stores Ltd,5,5,5,5,2014-01-23,51.901576,0.901029
11485,ASDA Tiptree,5,0,0,0,2014-07-04,51.815158,0.747131
11486,Ashiana Tandoories,1,5,10,20,2014-10-30,51.885951,0.907362
11487,Ash's Convenience Express,Exempt,nan,nan,nan,2014-08-22,51.913543,0.856355
11488,"Ashton House, Peldon Campus",4,10,5,5,2010-07-05,51.81377,0.884617
11489,Asia Delight,1,15,15,20,2014-06-30,51.863652,0.906039
11490,Ask,5,5,0,0,2015-02-11,51.891071,0.89666
11491,Aveley Lodge,5,5,5,5,2014-09-18,51.837738,0.933348
11492,B H Winnock Stores,5,5,0,0,2012-02-28,51.883578,0.909825
11493,B&M Bargains,5,0,0,5,2014-09-12,51.883764,0.832972
11494,Bagel Sandwich Bar,5,5,5,5,2014-06-11,51.894438,0.89615
11495,Baguette Heaven,5,5,5,5,2014-12-07,,
11496,Baked,Exempt,nan,nan,nan,2013-08-16,,
11497,Baking from Bailey Cottages,5,5,5,5,2014-02-05,,
11498,Baltika 4U,5,5,5,5,2012-09-06,51.871486,0.908564
11499,Bamboo Street,4,10,5,5,2014-11-12,51.887652,0.900001
11500,Banquet 1408,5,5,5,5,2014-12-01,51.883462,0.81409
11501,Baptist Church,Exempt,nan,nan,nan,2014-01-14,51.887923,0.900687
11502,Bar B Q House,3,10,10,5,2013-08-16,51.895387,0.895964
11503,Barn Plants,Exempt,nan,nan,nan,2014-12-10,51.888689,0.807222
11504,Barrack Store,5,5,5,5,2013-01-03,51.885276,0.914643
11505,Baynards County Primary School,4,5,5,10,2014-05-14,51.820104,0.741352
11506,BBQ Fish & Grill,5,5,5,5,2014-05-08,51.889648,0.85372
11507,Beacon House,4,5,5,10,2013-10-30,51.890134,0.907661
11508,Beaneez Captivating Coffee,5,5,5,5,2013-04-04,,
11509,Beautiful Buns Cakery,Exempt,nan,nan,nan,2014-09-17,,
11510,Beehive Inn,5,5,5,5,2014-01-31,51.897254,0.948956
11511,Beijing Cantonese Take Away,5,0,0,0,2012-11-01,51.889711,0.920759
11512,Bella Pizza,1,10,10,20,2014-06-27,51.887808,0.894793
11513,Bella-Pais,5,5,5,5,2014-03-21,51.887769,0.898904
11514,Belle Vue Social Club,5,5,5,5,2011-08-15,51.897491,0.893802
11515,Bengal Spice,5,5,5,5,2013-08-28,51.856331,0.959045
11516,Berechurch Childrens Centre,5,0,0,0,2011-03-10,51.868203,0.903834
11517,Bespoke Cakes of Colchester,5,5,0,5,2014-06-17,,
11518,BHS Restaurant,4,5,0,10,2014-06-17,51.88902,0.901078
11519,Big Mans Fish 'n' Grill,3,10,10,10,2013-11-27,51.889978,0.900514
11520,Bill's Plaice,5,5,5,5,2014-06-26,51.812049,0.749684
11521,Birch C Of E School,5,5,5,0,2013-09-10,51.844465,0.819032
11522,Birch Grove Golf Club,5,5,5,5,2015-02-04,51.860022,0.86743
11523,Birch Memorial Hall,Exempt,nan,nan,nan,2013-02-06,51.835709,0.81998
11524,Birchwood Farm Shop,3,10,10,10,2014-06-06,51.943382,0.958662
11525,Bishop William Ward School,5,5,5,5,2014-05-06,51.926837,0.875849
11526,Bistro & Bar Below,4,5,5,10,2011-11-09,51.891071,0.89666
11527,Blackberry Court,5,5,5,5,2010-08-10,51.879076,0.836441
11528,Blacks,Exempt,nan,nan,nan,2014-01-14,51.889431,0.898996
11529,Blackwater Pearl,3,5,10,10,2013-07-24,51.779947,0.899538
11530,Blues Cafe Bar,5,5,5,5,2014-11-06,51.876569,0.945015
11531,Bodrum,4,10,5,5,2014-10-30,51.887576,0.895055
11532,Bojangles,5,5,5,5,2011-07-20,,
11533,Bombay Palace,4,5,5,10,2013-04-17,51.885829,0.904622
11534,Bon Appetit Sandwich Bar,5,5,5,5,2014-06-03,51.887808,0.894793
11535,Bonners Barn,4,10,5,5,2013-11-26,51.802867,0.913181
11536,Book Rest Cafe,5,5,5,5,2013-07-05,51.888496,0.899707
11537,Boots,Exempt,nan,nan,nan,2012-12-06,51.810647,0.751209
11538,Boots Co Plc,5,0,0,5,2012-12-11,51.8883,0.900711
11539,Boots Pharmacy,Exempt,nan,nan,nan,2013-12-12,51.869567,0.963445
11540,Boots Pharmacy,Exempt,nan,nan,nan,2011-08-11,51.876716,0.868463
11541,Boots UK Limited,Exempt,nan,nan,nan,2011-01-27,,
11542,Bourne and Bread,5,5,0,0,2013-08-13,51.88002,0.913344
11543,Bourne House,5,5,5,5,2010-09-16,51.877518,0.908677
11544,Boxted St Peters CE Primary School,5,5,0,0,2013-06-14,51.955369,0.916918
11545,Boxted Village Hall,Exempt,nan,nan,nan,2012-05-08,51.948745,0.921102
11546,BP Shop,5,5,5,5,2010-10-05,51.872142,0.908955
11547,Brambles Buffets,5,5,5,5,2014-04-14,,
11548,Brenda Parker,Exempt,nan,nan,nan,2012-05-16,,
11549,Bricklayers Arms,4,10,5,5,2014-02-20,51.902096,0.894142
11550,Bridge Wine Bar,5,5,5,5,2011-09-09,51.881124,0.928253
11551,Brinkley Grove Primary School,5,5,5,5,2014-03-31,51.915834,0.919081
11552,Britannia Service Station Ltd,5,5,5,5,2012-12-11,51.884517,0.90352
11553,Britts Grill,4,5,10,5,2014-10-03,51.870856,0.874947
11554,Broad Horizons,5,5,5,5,2010-08-04,51.913611,0.898417
11555,Broad Horizons,4,5,5,10,2010-08-04,51.913611,0.898417
11556,Broomgrove County Infant And Junior School,5,0,5,5,2014-03-27,51.868073,0.958146
11557,Brown Bread,Exempt,nan,nan,nan,2012-10-05,,
11558,Browning,5,5,0,0,2013-11-12,51.876863,0.883802
11559,Bryan's Newsagents,5,0,5,5,2010-09-03,51.855492,0.958816
11560,Buddhafield East,Exempt,nan,nan,nan,,51.880789,0.879941
11561,Budgens of Colchester,5,5,5,5,2014-05-12,51.879642,0.881568
11562,Bull Hotel,5,5,5,5,2012-09-05,51.887576,0.895055
11563,Bungalow Diner,4,5,5,10,2013-08-15,51.879272,0.784577
11564,Bungalow Stores,Exempt,nan,nan,nan,2014-04-17,51.898421,0.815083
11565,Bunting Rooms,Exempt,nan,nan,nan,2013-11-26,,
11566,Burger King,5,5,0,0,2014-07-21,51.889333,0.897115
11567,Burger Van Express Cafe,Exempt,nan,nan,nan,2012-08-17,51.895728,0.902821
11568,Burrito Boys,5,5,5,5,2014-05-20,,
11569,Burtons,Exempt,nan,nan,nan,2011-08-19,51.889431,0.898996
11570,Bus Station,Exempt,nan,nan,nan,2014-04-17,51.887114,0.902147
11571,Busy Bees Day Nursery,5,5,5,5,2014-11-20,51.924583,0.913642
11572,Butter Fingers,4,5,5,10,2012-08-07,51.896054,0.898856
11573,Butterfly Barns Day Nursery,4,10,5,5,2014-10-08,51.876863,0.919519
11574,Butterfly Blue Day Nursery,5,5,5,5,2014-05-12,51.878081,0.890608
11575,Butterflys,4,10,5,5,2010-07-23,51.896869,0.938101
11576,C & S Stores,Exempt,nan,nan,nan,2012-09-06,51.923607,0.753721
11577,Cafe at B&Q,5,5,0,0,2015-02-11,51.883292,0.928263
11578,Cafe at Cudmore Grove,5,5,5,5,2013-04-23,51.793415,0.991531
11579,Cafe at Number 21,5,0,5,5,2013-11-20,51.888486,0.899023
11580,Cafe Poirier,5,5,5,5,2014-10-14,51.87745,0.847513
11581,Cafe Racer,5,0,5,5,2014-01-22,51.881456,0.926109
11582,Cafe Revive,5,5,0,0,2013-12-11,51.889471,0.900656
11583,Cafe Rouge,5,5,5,5,2014-08-12,51.889471,0.900656
11584,Cafe Ten,3,10,10,10,2014-03-27,51.863652,0.906039
11585,Cafe Umphafa,5,0,0,5,2014-06-09,51.863913,0.83569
11586,Caffe Kix,5,5,0,5,2013-10-17,51.892844,0.895175
11587,Caffe Nero,5,0,0,5,2015-02-04,51.888989,0.897936
11588,Caffe Nero at William & Griffin,5,5,5,0,2013-03-19,51.890167,0.897605
11589,Caffe Pausa,5,0,0,5,2013-04-03,51.901576,0.901029
11590,Caffe Sala,5,5,0,5,2014-10-07,51.887923,0.900687
11591,Caffe@59,4,10,5,5,2014-09-02,51.895387,0.895964
11592,Cake-Hole,5,5,5,5,2014-10-03,51.775254,0.910009
11593,Cakes by Sarah York,Exempt,nan,nan,nan,2012-05-31,,
11594,Cambian Fairview,5,0,5,5,2013-11-26,51.9217,0.892044
11595,Camper Jams,AwaitingInspection,nan,nan,nan,,51.857557,0.96787
11596,Canteen,5,5,5,5,2014-06-09,51.876569,0.945015
11597,Car Boot Sale,Exempt,nan,nan,nan,2014-10-01,,
11598,Card Factory,Exempt,nan,nan,nan,2012-08-20,51.888969,0.900595
11599,Carefore Homes,5,5,5,0,2013-12-10,51.960224,0.96593
11600,"Caroline Bindloss - ""Forge Cottage""",5,5,5,5,2010-04-21,,
11601,Castle Cakes,AwaitingInspection,nan,nan,nan,,,
11602,Castle Methodist Church,5,0,0,5,2013-05-01,51.890744,0.901537
11603,Catherine Ryan,5,5,5,5,2014-03-31,,
11604,Celebration Cakes,Exempt,nan,nan,nan,2009-12-16,,
11605,Central Cafe,5,0,0,0,2011-01-20,51.883292,0.928263
11606,Centre for Hospitalities & Food,5,5,5,5,2014-05-22,51.893528,0.888562
11607,Chappel & Wakes Colne Village Hall,Exempt,nan,nan,nan,2009-06-10,51.922617,0.75529
11608,Chappel and Wakes Colne Cricket Club,Exempt,nan,nan,nan,2010-07-07,51.943621,0.756243
11609,Chappel C Of E Primary School,5,5,5,5,2014-11-13,51.92182,0.754019
11610,Charlie's Bar,3,10,10,10,2014-05-22,51.890147,0.916586
11611,Chateau Wines,4,10,5,5,2014-09-18,51.879272,0.784577
11612,Cheeky Monkeys Day Nursery,4,5,10,5,2014-09-16,51.86051,0.900361
11613,Cheese & Pie Man,5,5,5,5,2013-09-04,,
11614,Chef Canton,4,10,5,5,2013-11-01,51.887576,0.895055
11615,Chef's Eating House,4,5,5,10,2014-10-23,51.920072,0.926962
11616,Chequers Inn,5,5,5,5,2014-11-28,51.898889,0.746627
11617,Cherry Tree Primary School,5,5,0,5,2014-12-08,51.85646,0.90957
11618,Chestnut House Kindergarten,5,5,5,5,2014-07-09,51.912446,0.896044
11619,Cheviot,5,5,5,5,2015-01-08,51.886763,0.877998
11620,Chicago's,5,5,5,5,2013-09-19,51.887923,0.900687
11621,Childsplay Adventureland,4,10,5,5,2014-03-11,51.899497,0.89633
11622,Childsplay Day Nursery,5,5,5,5,2014-08-20,51.899497,0.89633
11623,China Chef Restaurant,5,5,5,5,2014-05-16,51.88784,0.891641
11624,China City,1,15,15,20,2014-05-12,51.88002,0.913344
11625,China Garden,4,10,5,5,2014-10-24,51.895799,0.941723
11626,China House,3,10,5,10,2014-03-27,51.859487,0.905713
11627,China Kitchen,1,10,10,20,2014-12-18,51.776692,0.911131
11628,China One,5,5,5,5,2014-12-04,51.888319,0.842125
11629,Chiquito,5,0,0,0,2014-10-13,51.883764,0.832972
11630,Chocolate House,5,5,5,5,2013-07-11,,
11631,Choctails,5,5,0,5,2012-07-17,51.869045,0.962742
11632,Choice Foods,5,5,5,5,2015-02-04,51.887145,0.903805
11633,Chris's Fish Bar,5,5,5,5,2014-04-09,51.808745,0.752907
11634,Christ Church,Exempt,nan,nan,nan,2010-06-15,51.883499,0.884561
11635,Christ Embassy Church,3,10,10,5,2013-10-22,51.889651,0.855799
11636,Church of Latter Day Saint,Exempt,nan,nan,nan,2012-10-16,51.887991,0.852714
11637,Church Street Tavern,5,5,5,5,2014-03-20,51.888873,0.895341
11638,Cinders,AwaitingInspection,nan,nan,nan,,51.89563,0.943442
11639,Cinnamon Tandoori,3,5,10,10,2014-02-05,51.885276,0.914643
11640,CJ's Cakes,Exempt,nan,nan,nan,2012-10-18,,
11641,Claire's Homemade Cakes,Exempt,nan,nan,nan,2013-07-11,,
11642,Clare's Vintage Tea Party,Exempt,nan,nan,nan,2013-10-07,,
11643,Clarice House,4,5,5,10,2014-04-11,51.860022,0.86743
11644,Classic Oriental,5,0,5,5,2013-10-09,51.880187,0.865545
11645,Classic Pot Emporium,Exempt,nan,nan,nan,2009-06-16,51.934592,0.899929
11646,Claydons,5,5,5,5,2010-11-25,51.889774,0.902565
11647,Cleavelands,4,10,5,5,2014-10-13,51.863195,0.937111
11648,Clowns Restaurant,4,5,5,10,2014-11-11,51.88942,0.902717
11649,Coastline Entertainment Centre,2,15,10,10,2013-06-19,51.787644,0.972281
11650,Co-Co's Cupcakes,5,5,5,5,2011-11-02,,
11651,Coffee & Cream,4,10,5,5,2013-11-20,51.887923,0.900687
11652,Coffee Aroma,5,5,0,5,2014-04-01,51.889876,0.897368
11653,Coffee Cube (Colchester) Ltd,5,0,5,0,2011-09-05,51.889859,0.902411
11654,Coffee House,5,5,5,5,2014-01-16,51.898985,0.900688
11655,Coffee Hut,5,5,5,5,2014-10-01,51.877384,0.755545
11656,Coffee Link,3,10,10,10,2013-09-10,51.900772,0.892429
11657,Coffee Link,5,5,5,5,2014-05-14,51.879749,0.780378
11658,Coffee Lounge Bhs,5,5,0,0,2014-06-17,51.88902,0.901078
11659,Coffee Stop. Co,Exempt,nan,nan,nan,2013-07-05,51.889706,0.909267
11660,Colchester & District Conservative Club,3,5,10,10,2014-02-27,51.889774,0.902565
11661,Colchester Academy,5,0,0,5,2014-05-07,51.8946,0.938956
11662,Colchester Archaelogical Trust,5,0,0,5,2014-06-24,51.88415,0.89652
11663,Colchester Arts Centre,Exempt,nan,nan,nan,2014-01-22,51.888873,0.895341
11664,Colchester Cakery,5,0,0,0,2014-07-21,,
11665,Colchester Candy Cart,Exempt,nan,nan,nan,2014-09-22,51.934269,0.877168
11666,Colchester Cook School,4,5,5,10,2013-06-27,,
11667,Colchester County High School,5,5,5,5,2014-07-03,51.885167,0.875207
11668,Colchester Dairy,5,5,5,5,2013-03-14,51.886645,0.927929
11669,Colchester Emergency Night She,5,5,5,5,2014-04-24,51.885545,0.893165
11670,Colchester Fish Supplies,Exempt,nan,nan,nan,2014-01-30,51.792402,0.940106
11671,Colchester Golf Club,5,5,0,5,2013-10-02,51.906687,0.88154
11672,Colchester High School,5,5,5,5,2014-06-13,51.88684,0.890604
11673,Colchester Holiday Park Ltd,Exempt,nan,nan,nan,2011-07-28,51.893765,0.861191
11674,Colchester Hospital University NHS Foundation Trust,5,5,5,5,2014-12-11,51.90964,0.899353
11675,Colchester Hospital University NHS Foundation Trust,5,5,5,5,2014-11-13,51.887084,0.889122
11676,Colchester Indoor Bowls Club,4,5,5,10,2014-07-11,51.87844,0.878875
11677,Colchester Leisure World,4,5,5,10,2014-04-25,51.897138,0.904494
11678,Colchester Mercury Theatre Ltd,Exempt,nan,nan,nan,2010-02-19,51.889428,0.89436
11679,Colchester News Ltd,Exempt,nan,nan,nan,2011-05-10,51.889876,0.897368
11680,Colchester Royal Grammar School,5,5,5,0,2013-10-15,51.886696,0.886975
11681,Colchester Rugby Football Club,4,10,5,5,2012-11-22,51.91956,0.909185
11682,Colchester SF Connect,5,5,0,0,2011-06-17,51.926071,0.920443
