,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
176351,A & K M Barnes,4,10,5,5,2012-04-04,53.772567,-2.382769
176352,A Spoon Full Sugar,5,5,0,5,2012-07-09,,
176353,Abbas Food Store,3,10,5,10,2011-02-09,53.753539,-2.379836
176354,Abbas General Store,4,5,5,10,2013-08-19,53.752166,-2.358819
176355,Abbey Friar,5,0,0,0,2013-08-19,53.753173,-2.36174
176356,Abbey Hotel,3,10,10,10,2010-07-16,53.752245,-2.362475
176357,Abbeyfields,5,0,0,0,2013-12-05,53.747997,-2.358299
176358,Accrington Academy,5,0,0,5,2012-06-26,53.761561,-2.372824
176359,Accrington C C Clubhouse,4,5,5,10,2011-02-10,53.765119,-2.358308
176360,Accrington Golf Club Clubhouse,5,5,0,0,2011-02-16,53.754321,-2.412374
176361,Accrington Masonic Association,Exempt,nan,nan,nan,2012-09-17,53.750178,-2.359394
176362,Accrington Pharmacy,Exempt,nan,nan,nan,2012-04-25,53.761694,-2.370308
176363,Accrington Snooker Club,Exempt,nan,nan,nan,2008-10-10,53.753173,-2.36174
176364,Accrington Stanley F C,Exempt,nan,nan,nan,2012-03-15,53.76447,-2.370787
176365,Accrington Victoria Hospital,5,0,0,0,2012-04-03,53.758501,-2.365138
176366,Acy & Sons Mini Market,5,0,0,0,2012-05-14,53.78365,-2.40436
176367,Addison Court Nursing Home,4,10,0,0,2012-01-20,53.757444,-2.361215
176368,Akash Takeaway,5,0,0,5,2013-08-19,53.755321,-2.364503
176369,Al - Hamza,1,10,15,20,2014-09-04,53.745567,-2.379794
176370,Aldi Stores Limited,5,0,5,5,2013-07-03,53.78647,-2.394173
176371,Aldi Stores Limited,5,0,0,5,2011-01-18,53.756103,-2.367619
176372,Ali's Food Store,4,10,0,5,2013-06-17,53.752807,-2.386638
176373,All  Fruits Ltd,5,0,0,5,2013-05-28,53.753452,-2.364427
176374,All Fired Up,AwaitingInspection,nan,nan,nan,,,
176375,All Saints C E Primary School,5,5,0,0,2013-08-20,53.774109,-2.386516
176376,"All Things Spanish, Altham Marina",5,0,0,5,2012-04-10,53.776995,-2.369319
176377,Alma Inn,Exempt,nan,nan,nan,2013-01-31,53.73745,-2.350432
176378,Altham C E Primary School,4,10,5,0,2011-02-01,53.790764,-2.354519
176379,Altham Care Home,5,5,0,0,2012-02-22,53.773264,-2.378254
176380,American Candy Factory,5,0,0,0,2014-08-05,53.753452,-2.364427
176381,Amico Pizza,4,10,5,5,2013-01-18,53.746783,-2.373088
176382,AMS Fresh Foods,AwaitingInspection,nan,nan,nan,,,
176383,Andrew Sacjeck,5,0,0,5,2013-01-07,,
176384,Anne's Bed and Breakfast,5,5,0,5,2012-03-23,53.753783,-2.376653
176385,Annies,5,0,0,0,2013-08-20,53.752186,-2.364143
176386,Ann's Pastries & Sandwiches,5,0,0,0,2013-08-20,53.753676,-2.361805
176387,Antley Methodist Church,Exempt,nan,nan,nan,2012-12-04,53.752807,-2.386638
176388,Appetite Sandwich Shop,5,5,5,5,2012-11-05,53.745864,-2.393686
176389,Arden Inn,5,0,0,0,2012-06-13,53.752051,-2.361123
176390,Arif Grocers,3,5,10,10,2012-08-15,53.749945,-2.379364
176391,ASDA Customer Restaurant,5,0,5,0,2013-08-20,53.75371,-2.362563
176392,ASDA Fresh Food Counters,5,0,5,5,2013-01-09,53.75371,-2.362563
176393,ASDA Staff Restaurant,5,0,5,0,2012-08-06,53.75371,-2.362563
176394,Asda Store,5,0,5,5,2012-09-04,53.75371,-2.362563
176395,Asha Indian Takeaway,AwaitingInspection,nan,nan,nan,,53.755547,-2.364247
176396,Asmma Zaffar,5,5,0,5,2013-08-01,,
176397,Aston Pharmacy Ltd,Exempt,nan,nan,nan,2008-05-20,53.752456,-2.381358
176398,Auberge,5,5,0,5,2012-06-21,53.768207,-2.417957
176399,Avenue Parade Post Office,Exempt,nan,nan,nan,2012-04-05,53.756363,-2.355822
176400,Azad Takeaway,1,10,0,20,2012-07-19,53.753016,-2.37742
176401,Aztec Stores,1,5,5,20,2012-04-30,53.777273,-2.383904
176402,B & M Retail,5,5,0,0,2011-07-21,53.753967,-2.366539
176403,Baileys  Bar,3,10,10,10,2009-10-28,53.752436,-2.364721
176404,Balti House Restaurant,5,5,5,0,2013-03-11,53.768212,-2.413785
176405,Balti Stan,5,0,0,0,2013-08-21,53.772567,-2.382769
176406,Bao Fu,4,5,0,10,2014-03-12,53.772567,-2.382769
176407,Bar 9,Exempt,nan,nan,nan,2012-03-07,53.786099,-2.40836
176408,Barbara's Catering,5,0,0,0,2013-08-21,53.750178,-2.359394
176409,Bargain Booze,1,0,5,20,2012-07-04,53.767098,-2.375392
176410,Bargain Booze,5,5,5,5,2012-04-05,53.761694,-2.370308
176411,Bargain Booze,1,10,0,20,2012-09-20,53.784793,-2.40129
176412,Bargain Booze ( Mr Booze),1,5,0,20,2012-05-23,53.763696,-2.368126
176413,Barnes Square Chip Shop & Chinese Takeaway,4,5,5,10,2011-11-18,53.774662,-2.385231
176414,Barnfold Cottage HFE,5,5,0,0,2013-08-21,53.750311,-2.410272
176415,Baxenden CE Primary School,5,5,0,0,2013-08-21,53.734475,-2.347436
176416,Baxenden Conservative Club,Exempt,nan,nan,nan,2011-03-16,53.73276,-2.343768
176417,Baxenden Cricket Club Clubhouse,4,5,5,10,2012-02-01,53.733131,-2.34271
176418,Baxenden Golf Club,5,0,0,0,2013-08-22,53.736897,-2.336647
176419,Baxenden Pharmacy,Exempt,nan,nan,nan,2012-02-23,53.73276,-2.343768
176420,Bay Horse Hotel,3,10,10,10,2009-09-17,53.743193,-2.396587
176421,Bay Horse Hotel,5,0,5,5,2012-05-28,53.73542,-2.346837
176422,Be All Natural,Exempt,nan,nan,nan,2012-08-16,,
176423,Beer Necessities,Exempt,nan,nan,nan,2014-10-03,53.755321,-2.364503
176424,Belinda Jane Watters,4,0,0,10,2014-01-08,,
176425,Belthorn Academy Primary School,AwaitingInspection,nan,nan,nan,,53.866805,-2.404949
176426,Belvedere Residential Home,5,0,0,0,2013-06-27,53.750009,-2.364579
176427,Benjamin Hargreaves School,5,0,0,0,2013-02-11,53.750972,-2.35523
176428,Big Bite,4,0,0,10,2012-03-23,53.768207,-2.417957
176429,Black Bull Inn,5,0,0,0,2013-08-23,53.771965,-2.340827
176430,Black Dog,Exempt,nan,nan,nan,2013-01-24,53.741436,-2.403378
176431,Black Horse Food Emporium,5,0,0,0,2013-08-23,53.751358,-2.361527
176432,BMP ( Europe) Limited,5,0,0,0,2013-09-03,53.789483,-2.340908
176433,Boardwalk,AwaitingInspection,nan,nan,nan,,53.751788,-2.361864
176434,Bold Street Social Club,Exempt,nan,nan,nan,2012-04-12,53.754688,-2.357127
176435,Boots UK Ltd,Exempt,nan,nan,nan,2012-04-24,53.754501,-2.365391
