,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
23079,1st Floor Cafe Neo,5,0,5,0,2013-08-15,51.877663,-0.409974
23080,61 Football Club (access via Beverley Road),3,10,5,10,2014-04-23,,
23081,7 Day Catering,5,5,5,5,2013-11-01,51.919539,-0.436909
23082,7 to 11,1,0,0,20,2014-04-04,51.886463,-0.409054
23083,99P Store,Exempt,nan,nan,nan,2011-12-08,51.878833,-0.415352
23084,A and M,5,5,0,0,2014-03-05,51.910772,-0.474299
23085,A D Supermarket,1,10,10,20,2014-08-08,51.882803,-0.447439
23086,A Family Food Store,2,15,10,10,2014-03-05,51.887029,-0.436526
23087,A One Dosa,5,5,5,0,2013-05-22,51.883963,-0.427115
23088,A&S Food,1,15,10,20,2014-02-18,51.898808,-0.436582
23089,A1 Cafe,3,10,10,10,2015-01-26,51.889228,-0.458087
23090,A2B Catering,4,0,5,10,2014-09-22,,
23091,AA Stores Ltd,1,15,15,20,2014-09-23,51.894623,-0.434882
23092,Abam Foods,4,10,5,5,2013-10-31,51.884299,-0.412603
23093,ABI  Food and Wine,5,5,5,5,2012-08-30,51.886402,-0.429994
23094,Absolutely Starving,4,0,10,5,2014-03-11,51.916163,-0.470135
23095,Ace Sandwich Bar,4,5,5,10,2013-10-10,51.880381,-0.37655
23096,Ace@Hub,5,0,0,5,2014-02-11,51.870069,-0.406248
23097,Active Golf Centre,5,5,0,5,2014-11-10,51.864131,-0.420647
23098,Adventure Playground,4,5,5,10,2013-02-26,,
23099,African Caribbean,5,0,0,5,2014-02-05,51.903301,-0.438389
23100,Afro Catering,1,0,10,20,2014-01-22,,
23101,Age Concern Luton,5,0,5,5,2014-03-27,51.878285,-0.417434
23102,Age Concern Luton,5,0,5,0,2014-10-16,51.903921,-0.440373
23103,Age Concern Luton,5,0,5,0,2014-09-22,51.887029,-0.436526
23104,Ahmed Food Store,1,15,10,20,2014-01-22,51.900207,-0.434252
23105,Air Culinaire Worldwide,3,5,10,10,2014-10-14,51.884093,-0.40937
23106,Airport Sports & Social Club,4,5,5,10,2014-12-04,51.877187,-0.384248
23107,AKS Food City,1,15,15,20,2014-08-04,51.893806,-0.452655
23108,Al Amin Limited,2,5,15,10,2014-11-19,51.890439,-0.427965
