,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
465338,A Taste Of Heaven,4,10,0,0,2014-07-02,51.682072,-4.162401
465339,A to Z CONVENIENCE STORE,5,0,0,5,2014-10-23,51.79945,-3.947167
465340,A&M Ice Cream Van,4,5,5,10,2013-03-25,51.687378,-4.159905
465341,Aardvark Alternatives,4,10,5,5,2013-11-25,51.856632,-4.309162
465342,ABADAM ARMS,4,5,5,10,2015-01-08,51.8225822449,-4.15060949326
465343,ABBEYFIELD LLANDEILO SOCIETY LTD,5,5,5,5,2014-02-12,51.882611,-3.994701
465344,ABERGLASNEY HOUSE AND GARDENS,5,5,0,0,2014-04-09,51.87940979,-4.06458997726
465345,ABERGWILI PRIMARY SCHOOL,5,5,0,0,2013-05-02,51.8666572571,-4.26993322372
465346,ABERNANT SCHOOL,5,0,0,0,2013-11-25,51.8827438354,-4.41323518753
465347,ABRAHAMS AND FAMILY,5,5,0,0,2014-12-04,51.816844,-4.004054
465348,ADELINE GUEST HOUSE,5,5,5,5,2014-01-09,51.687584,-4.276571
465349,Ahmed Cuisine/Llandybie Chinese & Indian,3,10,10,10,2014-11-04,51.820859,-4.005901
465350,AJ Diner,5,5,5,5,2013-11-04,51.88423,-3.991474
465351,AJ Donuts,3,10,10,10,2013-11-27,51.803358,-3.929221
465352,AJ MEATS,5,0,5,0,2014-01-21,51.681627,-4.160673
465353,Akash Indian Takeaway,2,15,10,10,2013-03-12,51.696562,-4.142601
465354,AKRAM'S,3,10,10,10,2014-01-14,51.676555,-4.145012
465355,ALBERT REES,5,5,0,0,2014-01-07,51.857694,-4.3091
465356,ALBION ARMS,3,10,10,10,2013-10-18,52.073117,-4.149544
465357,Aldi GMBH,5,5,0,0,2014-07-02,51.849947,-4.307527
465358,ALDI STORES LIMITED,5,0,5,0,2013-11-06,51.796731,-4.084566
465359,Alfie's,5,0,0,0,2014-01-15,51.793407,-3.988383
465360,ALI RAJ,5,5,5,5,2014-07-23,51.67267,-4.156312
465361,Alicja,4,5,5,10,2013-12-18,51.855676,-4.307951
465362,Ali's Cafe,4,5,10,5,2013-11-07,,
465363,ALL IN ONE TAKEAWAY,4,10,5,5,2014-01-14,51.680519,-4.160765
465364,ALLSORTS,5,0,5,0,2014-01-14,51.819869,-4.495735
465365,ALLTYMYNYDD NURSING HOME,5,0,0,5,2014-10-15,52.054651,-4.109012
465366,ALTALIA,5,5,5,5,2013-12-10,51.68275,-4.16022
465367,Alun Ap Fychan,5,5,5,5,2014-07-14,51.857694,-4.3091
465368,Amelia's Diner @ Pembrey Airport,5,5,5,0,2014-02-20,51.711858,-4.300431
465369,Amma Convenience Store,5,5,0,0,2014-01-21,51.796405,-3.995055
465370,AMMAN  CENTRE,5,0,0,0,2014-09-04,51.794512,-3.986865
465371,AMMAN UNITED RUGBY FOOTBALL CLUB,3,10,10,5,2014-03-21,51.804685,-3.915179
465372,AMMAN VALLEY COMPREHENSIVE SCHOOL,5,5,0,0,2014-06-24,51.795986,-3.985799
465373,AMMAN VALLEY HOSPITAL,5,5,0,0,2014-04-16,51.809044,-3.924126
465374,AMMANFORD AND DISTRICT MINERS WELFARE ASSOCIATION SOCIAL CLUB LTD,4,10,0,0,2014-03-24,51.792017,-3.989206
465375,AMMANFORD CENTRAL KITCHEN,5,0,0,0,2014-11-19,51.793304,-3.985927
465376,Ammanford Fire Station,5,5,5,5,2013-10-08,51.793336,-3.983551
465377,Ammanford Fish Bar,5,5,5,5,2014-03-17,51.793491,-3.989807
465378,AMMANFORD SOCIAL CLUB AND INSTITUTE,5,5,0,0,2014-02-13,51.790754,-3.991558
465379,Amser Te,5,5,5,5,2013-11-20,51.857506,-4.301742
465380,ANDI PANDIES DAY NURSERY,5,5,0,5,2013-12-03,51.796443,-3.994955
465381,Andrew & E Barker,1,15,10,20,2014-11-26,51.988306,-3.891066
465382,ANGEL HOTEL,3,10,10,5,2013-09-17,51.883035,-3.992497
465383,ANGEL INN,4,5,5,10,2012-02-16,52.0074691772,-4.0125041008
465384,ANGEL INN,5,5,0,5,2014-01-30,51.920278,-4.003744
465385,ANTS HILL CARAVAN PARK,3,10,10,10,2013-08-16,51.778306,-4.466647
465386,ARGOS BINGO CLUB,4,5,5,10,2013-12-10,51.682484,-4.159571
465387,Artwerks,5,5,5,5,2015-01-08,51.883808,-3.991949
465388,Asda Living Cafe,5,5,5,5,2014-07-18,51.8810348511,-4.21432495117
465389,ASDA STORES LTD (SUPERMARKET),5,5,0,0,2014-06-24,51.681874,-4.15947
465390,ASHBURNHAM GOLF CLUB,5,5,0,5,2014-08-26,51.683059,-4.261313
465391,ASHBURNHAM HOTEL,5,5,5,5,2014-04-24,51.684895,-4.26589
465392,AT SEAT CATERING,5,5,0,0,2014-01-08,51.853248,-4.306099
465393,AVENUE FISH BAR,5,0,5,5,2013-11-25,51.68061,-4.12177
465394,AVO Cafe Bar,5,5,5,5,2013-11-13,51.68261,-4.159056
465395,AWEL TYWI RESIDENTIAL HOME,5,5,0,5,2014-10-21,51.87532,-3.991952
465396,B J'S CAFE BAR,3,10,10,10,2014-09-30,51.681141,-4.161662
465397,BAHN MAI THAI RESTAURANT,4,10,5,5,2014-03-12,51.678502,-4.162361
465398,Balcony Cafe-Wynnstay Town and Country Stores,5,5,5,5,2014-02-17,51.795129,-4.0755
465399,BALTIC INN & RESTAURANT,5,5,5,0,2014-07-03,51.763902,-4.210875
465400,BANCFFOSFELEN CP SCHOOL,5,0,0,0,2013-10-15,51.788061,-4.195729
465401,BANCYFELIN CP SCHOOL,5,5,0,0,2014-04-30,51.835686,-4.434088
465402,BAR BUCCI,4,10,0,10,2014-07-08,51.818441,-4.613948
465403,BARA GWALIA BAKERY,3,10,10,10,2014-09-24,52.074616,-4.161013
465404,BARGOED STORES,4,5,10,5,2013-11-21,52.006116,-4.363509
465405,Barnacles Cafe,5,0,5,0,2014-08-26,51.743494,-4.559131
465406,BARRIES PLAICE,5,5,5,5,2013-11-07,51.684654,-4.248951
465407,BARRY WALTERS & SON,5,5,5,5,2013-10-29,51.869104,-4.074766
465408,BASMATI,3,10,10,10,2014-01-09,51.792913,-4.085854
465409,BayTree b/b,5,0,0,0,2014-01-08,51.772504,-4.39017
465410,BD WILLIAMS & SON,4,5,5,10,2013-10-22,51.694712,-4.083997
465411,BEACH SHOP & TEA ROOMS,5,5,5,5,2013-09-11,51.770263,-4.387181
465412,Beachcomber Kiosk,5,5,5,5,2013-11-20,51.688488,-4.286513
465413,BEAR INN,5,5,5,5,2014-09-19,51.994186,-3.796956
465414,BECKY'S FRUIT AND VEG,4,5,10,0,2014-02-21,51.938875,-4.300625
465415,BELLE VUE INN,5,5,0,0,2014-02-27,52.0468101501,-4.18446350098
465416,BENEFITS AGENCY CANTEEN,5,0,5,0,2013-09-18,51.682524,-4.162726
465417,Best Kebabs,4,5,10,5,2014-07-30,51.7374,-4.308131
465418,Best Pizza and Kebab House,4,10,5,5,2014-03-13,51.677924,-4.162507
465419,BETHS CAFE,5,0,0,5,2014-12-04,51.857694,-4.3091
465420,Bettys Kitchen @ Skoops,5,5,5,0,2014-01-16,51.79513,-4.086116
465421,BETWS COUNTY PRIMARY SCHOOL,5,5,0,0,2012-10-15,51.787074,-3.984769
465422,Bev's Cupcakes,5,0,0,5,2014-06-23,51.781491,-4.11064
465423,Bev's Fish,4,10,5,5,2014-07-02,51.859447,-4.312327
465424,Beynon's Chippy,5,5,5,5,2014-02-05,51.713779,-4.054792
465425,BHS LIMITED,4,10,5,5,2013-10-01,51.856652,-4.307246
465426,BHS LIMITED,5,5,5,5,2013-10-08,51.676324,-4.138897
465427,BIDDULPH ARMS,2,15,5,5,2013-12-10,51.668663,-4.151682
465428,Big Bite,4,5,10,0,2013-10-08,51.687334,-4.1998
465429,BIG BITE CARMARTHEN,4,10,10,0,2014-09-22,51.856176,-4.307643
465430,BIGYN COUNTY PRIMARY SCHOOL,5,5,0,0,2014-05-14,51.8810348511,-4.21432495117
465431,BIRD IN HAND,3,10,5,10,2014-09-24,51.72182,-4.246655
465432,BIRD IN HAND,4,10,0,10,2015-01-13,51.723661,-4.058397
465433,Black and White Cafe & Lollywood Sweets,5,5,0,0,2014-07-22,51.792017,-3.989206
465434,BLACK HORSE,3,10,5,10,2014-02-04,51.715798,-4.047804
465435,BLACK HORSE INN,4,10,5,5,2012-03-20,52.0224151611,-4.35240125656
465436,BLACK LION,5,5,5,5,2013-12-12,51.819869,-4.495735
465437,BLACK LION,5,5,5,0,2014-05-08,51.9830169678,-4.06294536591
